n,m,comparisons,swaps
1000,1,6664,5545
1000,2,6664,5545
1000,3,6664,5545
1000,4,6664,5545
1000,5,6664,5545
1000,6,6664,5545
1000,7,6664,5545
1000,8,6664,5545
1000,9,6664,5545
1000,10,6664,5545
2000,1,14447,12014
2000,2,14447,12014
2000,3,14447,12014
2000,4,14447,12014
2000,5,14447,12014
2000,6,14447,12014
2000,7,14447,12014
2000,8,14447,12014
2000,9,14447,12014
2000,10,14447,12014
3000,1,21628,17932
3000,2,21628,17932
3000,3,21628,17932
3000,4,21628,17932
3000,5,21628,17932
3000,6,21628,17932
3000,7,21628,17932
3000,8,21628,17932
3000,9,21628,17932
3000,10,21628,17932
4000,1,27563,22626
4000,2,27563,22626
4000,3,27563,22626
4000,4,27563,22626
4000,5,27563,22626
4000,6,27563,22626
4000,7,27563,22626
4000,8,27563,22626
4000,9,27563,22626
4000,10,27563,22626
5000,1,35849,29591
5000,2,35849,29591
5000,3,35849,29591
5000,4,35849,29591
5000,5,35849,29591
5000,6,35849,29591
5000,7,35849,29591
5000,8,35849,29591
5000,9,35849,29591
5000,10,35849,29591
6000,1,43302,35763
6000,2,43302,35763
6000,3,43302,35763
6000,4,43302,35763
6000,5,43302,35763
6000,6,43302,35763
6000,7,43302,35763
6000,8,43302,35763
6000,9,43302,35763
6000,10,43302,35763
7000,1,51136,42404
7000,2,51136,42404
7000,3,51136,42404
7000,4,51136,42404
7000,5,51136,42404
7000,6,51136,42404
7000,7,51136,42404
7000,8,51136,42404
7000,9,51136,42404
7000,10,51136,42404
8000,1,58408,48370
8000,2,58408,48370
8000,3,58408,48370
8000,4,58408,48370
8000,5,58408,48370
8000,6,58408,48370
8000,7,58408,48370
8000,8,58408,48370
8000,9,58408,48370
8000,10,58408,48370
9000,1,64382,53017
9000,2,64382,53017
9000,3,64382,53017
9000,4,64382,53017
9000,5,64382,53017
9000,6,64382,53017
9000,7,64382,53017
9000,8,64382,53017
9000,9,64382,53017
9000,10,64382,53017
10000,1,71089,58797
10000,2,71089,58797
10000,3,71089,58797
10000,4,71089,58797
10000,5,71089,58797
10000,6,71089,58797
10000,7,71089,58797
10000,8,71089,58797
10000,9,71089,58797
10000,10,71089,58797
11000,1,81888,67890
11000,2,81888,67890
11000,3,81888,67890
11000,4,81888,67890
11000,5,81888,67890
11000,6,81888,67890
11000,7,81888,67890
11000,8,81888,67890
11000,9,81888,67890
11000,10,81888,67890
12000,1,85219,70067
12000,2,85219,70067
12000,3,85219,70067
12000,4,85219,70067
12000,5,85219,70067
12000,6,85219,70067
12000,7,85219,70067
12000,8,85219,70067
12000,9,85219,70067
12000,10,85219,70067
13000,1,96328,79895
13000,2,96328,79895
13000,3,96328,79895
13000,4,96328,79895
13000,5,96328,79895
13000,6,96328,79895
13000,7,96328,79895
13000,8,96328,79895
13000,9,96328,79895
13000,10,96328,79895
14000,1,101531,83879
14000,2,101531,83879
14000,3,101531,83879
14000,4,101531,83879
14000,5,101531,83879
14000,6,101531,83879
14000,7,101531,83879
14000,8,101531,83879
14000,9,101531,83879
14000,10,101531,83879
15000,1,111194,92458
15000,2,111194,92458
15000,3,111194,92458
15000,4,111194,92458
15000,5,111194,92458
15000,6,111194,92458
15000,7,111194,92458
15000,8,111194,92458
15000,9,111194,92458
15000,10,111194,92458
16000,1,117095,96942
16000,2,117095,96942
16000,3,117095,96942
16000,4,117095,96942
16000,5,117095,96942
16000,6,117095,96942
16000,7,117095,96942
16000,8,117095,96942
16000,9,117095,96942
16000,10,117095,96942
17000,1,124683,103525
17000,2,124683,103525
17000,3,124683,103525
17000,4,124683,103525
17000,5,124683,103525
17000,6,124683,103525
17000,7,124683,103525
17000,8,124683,103525
17000,9,124683,103525
17000,10,124683,103525
18000,1,130531,107772
18000,2,130531,107772
18000,3,130531,107772
18000,4,130531,107772
18000,5,130531,107772
18000,6,130531,107772
18000,7,130531,107772
18000,8,130531,107772
18000,9,130531,107772
18000,10,130531,107772
19000,1,138270,114371
19000,2,138270,114371
19000,3,138270,114371
19000,4,138270,114371
19000,5,138270,114371
19000,6,138270,114371
19000,7,138270,114371
19000,8,138270,114371
19000,9,138270,114371
19000,10,138270,114371
20000,1,140965,115765
20000,2,140965,115765
20000,3,140965,115765
20000,4,140965,115765
20000,5,140965,115765
20000,6,140965,115765
20000,7,140965,115765
20000,8,140965,115765
20000,9,140965,115765
20000,10,140965,115765
21000,1,150038,123518
21000,2,150038,123518
21000,3,150038,123518
21000,4,150038,123518
21000,5,150038,123518
21000,6,150038,123518
21000,7,150038,123518
21000,8,150038,123518
21000,9,150038,123518
21000,10,150038,123518
22000,1,161128,133464
22000,2,161128,133464
22000,3,161128,133464
22000,4,161128,133464
22000,5,161128,133464
22000,6,161128,133464
22000,7,161128,133464
22000,8,161128,133464
22000,9,161128,133464
22000,10,161128,133464
23000,1,161678,132686
23000,2,161678,132686
23000,3,161678,132686
23000,4,161678,132686
23000,5,161678,132686
23000,6,161678,132686
23000,7,161678,132686
23000,8,161678,132686
23000,9,161678,132686
23000,10,161678,132686
24000,1,177649,147491
24000,2,177649,147491
24000,3,177649,147491
24000,4,177649,147491
24000,5,177649,147491
24000,6,177649,147491
24000,7,177649,147491
24000,8,177649,147491
24000,9,177649,147491
24000,10,177649,147491
25000,1,180296,148512
25000,2,180296,148512
25000,3,180296,148512
25000,4,180296,148512
25000,5,180296,148512
25000,6,180296,148512
25000,7,180296,148512
25000,8,180296,148512
25000,9,180296,148512
25000,10,180296,148512
26000,1,183068,152021
26000,2,183068,152021
26000,3,183068,152021
26000,4,183068,152021
26000,5,183068,152021
26000,6,183068,152021
26000,7,183068,152021
26000,8,183068,152021
26000,9,183068,152021
26000,10,183068,152021
27000,1,198525,164375
27000,2,198525,164375
27000,3,198525,164375
27000,4,198525,164375
27000,5,198525,164375
27000,6,198525,164375
27000,7,198525,164375
27000,8,198525,164375
27000,9,198525,164375
27000,10,198525,164375
28000,1,197634,162239
28000,2,197634,162239
28000,3,197634,162239
28000,4,197634,162239
28000,5,197634,162239
28000,6,197634,162239
28000,7,197634,162239
28000,8,197634,162239
28000,9,197634,162239
28000,10,197634,162239
29000,1,204497,167657
29000,2,204497,167657
29000,3,204497,167657
29000,4,204497,167657
29000,5,204497,167657
29000,6,204497,167657
29000,7,204497,167657
29000,8,204497,167657
29000,9,204497,167657
29000,10,204497,167657
30000,1,212360,174265
30000,2,212360,174265
30000,3,212360,174265
30000,4,212360,174265
30000,5,212360,174265
30000,6,212360,174265
30000,7,212360,174265
30000,8,212360,174265
30000,9,212360,174265
30000,10,212360,174265
31000,1,217890,178718
31000,2,217890,178718
31000,3,217890,178718
31000,4,217890,178718
31000,5,217890,178718
31000,6,217890,178718
31000,7,217890,178718
31000,8,217890,178718
31000,9,217890,178718
31000,10,217890,178718
32000,1,229897,189375
32000,2,229897,189375
32000,3,229897,189375
32000,4,229897,189375
32000,5,229897,189375
32000,6,229897,189375
32000,7,229897,189375
32000,8,229897,189375
32000,9,229897,189375
32000,10,229897,189375
33000,1,233560,191842
33000,2,233560,191842
33000,3,233560,191842
33000,4,233560,191842
33000,5,233560,191842
33000,6,233560,191842
33000,7,233560,191842
33000,8,233560,191842
33000,9,233560,191842
33000,10,233560,191842
34000,1,255093,212243
34000,2,255093,212243
34000,3,255093,212243
34000,4,255093,212243
34000,5,255093,212243
34000,6,255093,212243
34000,7,255093,212243
34000,8,255093,212243
34000,9,255093,212243
34000,10,255093,212243
35000,1,249331,204945
35000,2,249331,204945
35000,3,249331,204945
35000,4,249331,204945
35000,5,249331,204945
35000,6,249331,204945
35000,7,249331,204945
35000,8,249331,204945
35000,9,249331,204945
35000,10,249331,204945
36000,1,262968,217274
36000,2,262968,217274
36000,3,262968,217274
36000,4,262968,217274
36000,5,262968,217274
36000,6,262968,217274
36000,7,262968,217274
36000,8,262968,217274
36000,9,262968,217274
36000,10,262968,217274
37000,1,272534,225507
37000,2,272534,225507
37000,3,272534,225507
37000,4,272534,225507
37000,5,272534,225507
37000,6,272534,225507
37000,7,272534,225507
37000,8,272534,225507
37000,9,272534,225507
37000,10,272534,225507
38000,1,270236,221874
38000,2,270236,221874
38000,3,270236,221874
38000,4,270236,221874
38000,5,270236,221874
38000,6,270236,221874
38000,7,270236,221874
38000,8,270236,221874
38000,9,270236,221874
38000,10,270236,221874
39000,1,292379,242961
39000,2,292379,242961
39000,3,292379,242961
39000,4,292379,242961
39000,5,292379,242961
39000,6,292379,242961
39000,7,292379,242961
39000,8,292379,242961
39000,9,292379,242961
39000,10,292379,242961
40000,1,300130,249265
40000,2,300130,249265
40000,3,300130,249265
40000,4,300130,249265
40000,5,300130,249265
40000,6,300130,249265
40000,7,300130,249265
40000,8,300130,249265
40000,9,300130,249265
40000,10,300130,249265
41000,1,297477,246035
41000,2,297477,246035
41000,3,297477,246035
41000,4,297477,246035
41000,5,297477,246035
41000,6,297477,246035
41000,7,297477,246035
41000,8,297477,246035
41000,9,297477,246035
41000,10,297477,246035
42000,1,298844,245589
42000,2,298844,245589
42000,3,298844,245589
42000,4,298844,245589
42000,5,298844,245589
42000,6,298844,245589
42000,7,298844,245589
42000,8,298844,245589
42000,9,298844,245589
42000,10,298844,245589
43000,1,306572,251957
43000,2,306572,251957
43000,3,306572,251957
43000,4,306572,251957
43000,5,306572,251957
43000,6,306572,251957
43000,7,306572,251957
43000,8,306572,251957
43000,9,306572,251957
43000,10,306572,251957
44000,1,309936,254076
44000,2,309936,254076
44000,3,309936,254076
44000,4,309936,254076
44000,5,309936,254076
44000,6,309936,254076
44000,7,309936,254076
44000,8,309936,254076
44000,9,309936,254076
44000,10,309936,254076
45000,1,318949,264876
45000,2,318949,264876
45000,3,318949,264876
45000,4,318949,264876
45000,5,318949,264876
45000,6,318949,264876
45000,7,318949,264876
45000,8,318949,264876
45000,9,318949,264876
45000,10,318949,264876
46000,1,340312,281890
46000,2,340312,281890
46000,3,340312,281890
46000,4,340312,281890
46000,5,340312,281890
46000,6,340312,281890
46000,7,340312,281890
46000,8,340312,281890
46000,9,340312,281890
46000,10,340312,281890
47000,1,342469,282997
47000,2,342469,282997
47000,3,342469,282997
47000,4,342469,282997
47000,5,342469,282997
47000,6,342469,282997
47000,7,342469,282997
47000,8,342469,282997
47000,9,342469,282997
47000,10,342469,282997
48000,1,359763,298623
48000,2,359763,298623
48000,3,359763,298623
48000,4,359763,298623
48000,5,359763,298623
48000,6,359763,298623
48000,7,359763,298623
48000,8,359763,298623
48000,9,359763,298623
48000,10,359763,298623
49000,1,363689,301506
49000,2,363689,301506
49000,3,363689,301506
49000,4,363689,301506
49000,5,363689,301506
