n,m,comparisons,swaps
1000,1,7721,5742
1000,2,7721,5742
1000,3,7721,5742
1000,4,7721,5742
1000,5,7721,5742
1000,6,7721,5742
1000,7,7721,5742
1000,8,7721,5742
1000,9,7721,5742
1000,10,7721,5742
2000,1,16420,12174
2000,2,16420,12174
2000,3,16420,12174
2000,4,16420,12174
2000,5,16420,12174
2000,6,16420,12174
2000,7,16420,12174
2000,8,16420,12174
2000,9,16420,12174
2000,10,16420,12174
3000,1,24458,18019
3000,2,24458,18019
3000,3,24458,18019
3000,4,24458,18019
3000,5,24458,18019
3000,6,24458,18019
3000,7,24458,18019
3000,8,24458,18019
3000,9,24458,18019
3000,10,24458,18019
4000,1,34381,25298
4000,2,34381,25298
4000,3,34381,25298
4000,4,34381,25298
4000,5,34381,25298
4000,6,34381,25298
4000,7,34381,25298
4000,8,34381,25298
4000,9,34381,25298
4000,10,34381,25298
5000,1,42212,30915
5000,2,42212,30915
5000,3,42212,30915
5000,4,42212,30915
5000,5,42212,30915
5000,6,42212,30915
5000,7,42212,30915
5000,8,42212,30915
5000,9,42212,30915
5000,10,42212,30915
6000,1,51736,37926
6000,2,51736,37926
6000,3,51736,37926
6000,4,51736,37926
6000,5,51736,37926
6000,6,51736,37926
6000,7,51736,37926
6000,8,51736,37926
6000,9,51736,37926
6000,10,51736,37926
7000,1,60029,44001
7000,2,60029,44001
7000,3,60029,44001
7000,4,60029,44001
7000,5,60029,44001
7000,6,60029,44001
7000,7,60029,44001
7000,8,60029,44001
7000,9,60029,44001
7000,10,60029,44001
8000,1,71556,52628
8000,2,71556,52628
8000,3,71556,52628
8000,4,71556,52628
8000,5,71556,52628
8000,6,71556,52628
8000,7,71556,52628
8000,8,71556,52628
8000,9,71556,52628
8000,10,71556,52628
9000,1,78970,58042
9000,2,78970,58042
9000,3,78970,58042
9000,4,78970,58042
9000,5,78970,58042
9000,6,78970,58042
9000,7,78970,58042
9000,8,78970,58042
9000,9,78970,58042
9000,10,78970,58042
10000,1,86717,63468
10000,2,86717,63468
10000,3,86717,63468
10000,4,86717,63468
10000,5,86717,63468
10000,6,86717,63468
10000,7,86717,63468
10000,8,86717,63468
10000,9,86717,63468
10000,10,86717,63468
11000,1,96520,70595
11000,2,96520,70595
11000,3,96520,70595
11000,4,96520,70595
11000,5,96520,70595
11000,6,96520,70595
11000,7,96520,70595
11000,8,96520,70595
11000,9,96520,70595
11000,10,96520,70595
12000,1,107355,78511
12000,2,107355,78511
12000,3,107355,78511
12000,4,107355,78511
12000,5,107355,78511
12000,6,107355,78511
12000,7,107355,78511
12000,8,107355,78511
12000,9,107355,78511
12000,10,107355,78511
13000,1,114764,83643
13000,2,114764,83643
13000,3,114764,83643
13000,4,114764,83643
13000,5,114764,83643
13000,6,114764,83643
13000,7,114764,83643
13000,8,114764,83643
13000,9,114764,83643
13000,10,114764,83643
14000,1,120165,87490
14000,2,120165,87490
14000,3,120165,87490
14000,4,120165,87490
14000,5,120165,87490
14000,6,120165,87490
14000,7,120165,87490
14000,8,120165,87490
14000,9,120165,87490
14000,10,120165,87490
15000,1,132088,96090
15000,2,132088,96090
15000,3,132088,96090
15000,4,132088,96090
15000,5,132088,96090
15000,6,132088,96090
15000,7,132088,96090
15000,8,132088,96090
15000,9,132088,96090
15000,10,132088,96090
16000,1,142676,104311
16000,2,142676,104311
16000,3,142676,104311
16000,4,142676,104311
16000,5,142676,104311
16000,6,142676,104311
16000,7,142676,104311
16000,8,142676,104311
16000,9,142676,104311
16000,10,142676,104311
17000,1,151796,111251
17000,2,151796,111251
17000,3,151796,111251
17000,4,151796,111251
17000,5,151796,111251
17000,6,151796,111251
17000,7,151796,111251
17000,8,151796,111251
17000,9,151796,111251
17000,10,151796,111251
18000,1,160328,117439
18000,2,160328,117439
18000,3,160328,117439
18000,4,160328,117439
18000,5,160328,117439
18000,6,160328,117439
18000,7,160328,117439
18000,8,160328,117439
18000,9,160328,117439
18000,10,160328,117439
19000,1,171276,125491
19000,2,171276,125491
19000,3,171276,125491
19000,4,171276,125491
19000,5,171276,125491
19000,6,171276,125491
19000,7,171276,125491
19000,8,171276,125491
19000,9,171276,125491
19000,10,171276,125491
20000,1,177373,129725
20000,2,177373,129725
20000,3,177373,129725
20000,4,177373,129725
20000,5,177373,129725
20000,6,177373,129725
20000,7,177373,129725
20000,8,177373,129725
20000,9,177373,129725
20000,10,177373,129725
21000,1,188195,137557
21000,2,188195,137557
21000,3,188195,137557
21000,4,188195,137557
21000,5,188195,137557
21000,6,188195,137557
21000,7,188195,137557
21000,8,188195,137557
21000,9,188195,137557
21000,10,188195,137557
22000,1,198021,144505
22000,2,198021,144505
22000,3,198021,144505
22000,4,198021,144505
22000,5,198021,144505
22000,6,198021,144505
22000,7,198021,144505
22000,8,198021,144505
22000,9,198021,144505
22000,10,198021,144505
23000,1,208340,151944
23000,2,208340,151944
23000,3,208340,151944
23000,4,208340,151944
23000,5,208340,151944
23000,6,208340,151944
23000,7,208340,151944
23000,8,208340,151944
23000,9,208340,151944
23000,10,208340,151944
24000,1,219083,159548
24000,2,219083,159548
24000,3,219083,159548
24000,4,219083,159548
24000,5,219083,159548
24000,6,219083,159548
24000,7,219083,159548
24000,8,219083,159548
24000,9,219083,159548
24000,10,219083,159548
25000,1,224869,164166
25000,2,224869,164166
25000,3,224869,164166
25000,4,224869,164166
25000,5,224869,164166
25000,6,224869,164166
25000,7,224869,164166
25000,8,224869,164166
25000,9,224869,164166
25000,10,224869,164166
26000,1,233662,171110
26000,2,233662,171110
26000,3,233662,171110
26000,4,233662,171110
26000,5,233662,171110
26000,6,233662,171110
26000,7,233662,171110
26000,8,233662,171110
26000,9,233662,171110
26000,10,233662,171110
27000,1,248409,181910
27000,2,248409,181910
27000,3,248409,181910
27000,4,248409,181910
27000,5,248409,181910
27000,6,248409,181910
27000,7,248409,181910
27000,8,248409,181910
27000,9,248409,181910
27000,10,248409,181910
28000,1,253505,185071
28000,2,253505,185071
28000,3,253505,185071
28000,4,253505,185071
28000,5,253505,185071
28000,6,253505,185071
