n,m,comparisons,swaps
29000,10,133219,68256
30000,1,110260,56095
30000,2,110260,56095
30000,3,110260,56095
30000,4,110260,56095
30000,5,110260,56095
30000,6,110260,56095
30000,7,110260,56095
30000,8,110260,56095
30000,9,110260,56095
30000,10,110260,56095
31000,1,148100,75980
31000,2,148100,75980
31000,3,148100,75980
31000,4,148100,75980
31000,5,148100,75980
31000,6,148100,75980
31000,7,148100,75980
31000,8,148100,75980
31000,9,148100,75980
31000,10,148100,75980
32000,1,114896,58507
32000,2,114896,58507
32000,3,114896,58507
32000,4,114896,58507
32000,5,114896,58507
32000,6,114896,58507
32000,7,114896,58507
32000,8,114896,58507
32000,9,114896,58507
32000,10,114896,58507
33000,1,143047,73142
33000,2,143047,73142
33000,3,143047,73142
33000,4,143047,73142
33000,5,143047,73142
33000,6,143047,73142
33000,7,143047,73142
33000,8,143047,73142
33000,9,143047,73142
33000,10,143047,73142
34000,1,153966,78563
34000,2,153966,78563
34000,3,153966,78563
34000,4,153966,78563
34000,5,153966,78563
34000,6,153966,78563
34000,7,153966,78563
34000,8,153966,78563
34000,9,153966,78563
34000,10,153966,78563
35000,1,179791,92681
35000,2,179791,92681
35000,3,179791,92681
35000,4,179791,92681
35000,5,179791,92681
35000,6,179791,92681
35000,7,179791,92681
35000,8,179791,92681
35000,9,179791,92681
35000,10,179791,92681
36000,1,162719,82904
36000,2,162719,82904
36000,3,162719,82904
36000,4,162719,82904
36000,5,162719,82904
36000,6,162719,82904
36000,7,162719,82904
36000,8,162719,82904
36000,9,162719,82904
36000,10,162719,82904
37000,1,130994,66564
37000,2,130994,66564
37000,3,130994,66564
37000,4,130994,66564
37000,5,130994,66564
37000,6,130994,66564
37000,7,130994,66564
37000,8,130994,66564
37000,9,130994,66564
37000,10,130994,66564
38000,1,162146,82486
38000,2,162146,82486
38000,3,162146,82486
38000,4,162146,82486
38000,5,162146,82486
38000,6,162146,82486
38000,7,162146,82486
38000,8,162146,82486
38000,9,162146,82486
38000,10,162146,82486
39000,1,151162,77003
39000,2,151162,77003
39000,3,151162,77003
39000,4,151162,77003
39000,5,151162,77003
39000,6,151162,77003
39000,7,151162,77003
39000,8,151162,77003
39000,9,151162,77003
39000,10,151162,77003
40000,1,184042,93935
40000,2,184042,93935
40000,3,184042,93935
40000,4,184042,93935
40000,5,184042,93935
40000,6,184042,93935
40000,7,184042,93935
40000,8,184042,93935
40000,9,184042,93935
40000,10,184042,93935
41000,1,147915,75097
41000,2,147915,75097
41000,3,147915,75097
41000,4,147915,75097
41000,5,147915,75097
41000,6,147915,75097
41000,7,147915,75097
41000,8,147915,75097
41000,9,147915,75097
41000,10,147915,75097
42000,1,177951,90698
42000,2,177951,90698
42000,3,177951,90698
42000,4,177951,90698
42000,5,177951,90698
42000,6,177951,90698
42000,7,177951,90698
42000,8,177951,90698
42000,9,177951,90698
42000,10,177951,90698
43000,1,211870,108386
43000,2,211870,108386
43000,3,211870,108386
43000,4,211870,108386
43000,5,211870,108386
43000,6,211870,108386
43000,7,211870,108386
43000,8,211870,108386
43000,9,211870,108386
43000,10,211870,108386
44000,1,190974,97085
44000,2,190974,97085
44000,3,190974,97085
44000,4,190974,97085
44000,5,190974,97085
44000,6,190974,97085
44000,7,190974,97085
44000,8,190974,97085
44000,9,190974,97085
44000,10,190974,97085
45000,1,214429,109585
45000,2,214429,109585
45000,3,214429,109585
45000,4,214429,109585
45000,5,214429,109585
45000,6,214429,109585
45000,7,214429,109585
45000,8,214429,109585
45000,9,214429,109585
45000,10,214429,109585
46000,1,167938,85242
46000,2,167938,85242
46000,3,167938,85242
46000,4,167938,85242
46000,5,167938,85242
46000,6,167938,85242
46000,7,167938,85242
46000,8,167938,85242
46000,9,167938,85242
46000,10,167938,85242
47000,1,219082,111874
47000,2,219082,111874
47000,3,219082,111874
47000,4,219082,111874
47000,5,219082,111874
47000,6,219082,111874
47000,7,219082,111874
47000,8,219082,111874
47000,9,219082,111874
47000,10,219082,111874
48000,1,195632,99683
48000,2,195632,99683
48000,3,195632,99683
48000,4,195632,99683
48000,5,195632,99683
48000,6,195632,99683
48000,7,195632,99683
48000,8,195632,99683
48000,9,195632,99683
48000,10,195632,99683
49000,1,226577,115341
49000,2,226577,115341
49000,3,226577,115341
49000,4,226577,115341
49000,5,226577,115341
49000,6,226577,115341
49000,7,226577,115341
49000,8,226577,115341
49000,9,226577,115341
49000,10,226577,115341
50000,1,189037,96071
50000,2,189037,96071
50000,3,189037,96071
50000,4,189037,96071
50000,5,189037,96071
50000,6,189037,96071
50000,7,189037,96071
50000,8,189037,96071
50000,9,189037,96071
50000,10,189037,96071
