n,m,comparisons,swaps
1000,1,2542,1277
1000,2,2542,1277
1000,3,2542,1277
1000,4,2542,1277
1000,5,2542,1277
1000,6,2542,1277
1000,7,2542,1277
1000,8,2542,1277
1000,9,2542,1277
1000,10,2542,1277
2000,1,5219,2631
2000,2,5219,2631
2000,3,5219,2631
2000,4,5219,2631
2000,5,5219,2631
2000,6,5219,2631
2000,7,5219,2631
2000,8,5219,2631
2000,9,5219,2631
2000,10,5219,2631
3000,1,7316,3673
3000,2,7316,3673
3000,3,7316,3673
3000,4,7316,3673
3000,5,7316,3673
3000,6,7316,3673
3000,7,7316,3673
3000,8,7316,3673
3000,9,7316,3673
3000,10,7316,3673
4000,1,10656,5372
4000,2,10656,5372
4000,3,10656,5372
4000,4,10656,5372
4000,5,10656,5372
4000,6,10656,5372
4000,7,10656,5372
4000,8,10656,5372
4000,9,10656,5372
4000,10,10656,5372
5000,1,13302,6703
5000,2,13302,6703
5000,3,13302,6703
5000,4,13302,6703
5000,5,13302,6703
5000,6,13302,6703
5000,7,13302,6703
5000,8,13302,6703
5000,9,13302,6703
5000,10,13302,6703
6000,1,15506,7771
6000,2,15506,7771
6000,3,15506,7771
6000,4,15506,7771
6000,5,15506,7771
6000,6,15506,7771
6000,7,15506,7771
6000,8,15506,7771
6000,9,15506,7771
6000,10,15506,7771
7000,1,18784,9429
7000,2,18784,9429
7000,3,18784,9429
7000,4,18784,9429
7000,5,18784,9429
7000,6,18784,9429
7000,7,18784,9429
7000,8,18784,9429
7000,9,18784,9429
7000,10,18784,9429
8000,1,20128,10116
8000,2,20128,10116
8000,3,20128,10116
8000,4,20128,10116
8000,5,20128,10116
8000,6,20128,10116
8000,7,20128,10116
8000,8,20128,10116
8000,9,20128,10116
8000,10,20128,10116
9000,1,24104,12130
9000,2,24104,12130
9000,3,24104,12130
9000,4,24104,12130
9000,5,24104,12130
9000,6,24104,12130
9000,7,24104,12130
9000,8,24104,12130
9000,9,24104,12130
9000,10,24104,12130
10000,1,26717,13425
10000,2,26717,13425
10000,3,26717,13425
10000,4,26717,13425
10000,5,26717,13425
10000,6,26717,13425
10000,7,26717,13425
10000,8,26717,13425
10000,9,26717,13425
10000,10,26717,13425
11000,1,29786,14956
11000,2,29786,14956
11000,3,29786,14956
11000,4,29786,14956
11000,5,29786,14956
11000,6,29786,14956
11000,7,29786,14956
11000,8,29786,14956
11000,9,29786,14956
11000,10,29786,14956
12000,1,32012,16034
12000,2,32012,16034
12000,3,32012,16034
12000,4,32012,16034
12000,5,32012,16034
12000,6,32012,16034
12000,7,32012,16034
12000,8,32012,16034
12000,9,32012,16034
12000,10,32012,16034
13000,1,35141,17661
