n,m,comparisons,swaps
1000,1,8196,6880
1000,2,8196,6880
1000,3,8196,6880
1000,4,8196,6880
1000,5,8196,6880
1000,6,8196,6880
1000,7,8196,6880
1000,8,8196,6880
1000,9,8196,6880
1000,10,8196,6880
2000,1,16428,13780
2000,2,16428,13780
2000,3,16428,13780
2000,4,16428,13780
2000,5,16428,13780
2000,6,16428,13780
2000,7,16428,13780
2000,8,16428,13780
2000,9,16428,13780
2000,10,16428,13780
3000,1,25206,21208
3000,2,25206,21208
3000,3,25206,21208
3000,4,25206,21208
3000,5,25206,21208
3000,6,25206,21208
3000,7,25206,21208
3000,8,25206,21208
3000,9,25206,21208
3000,10,25206,21208
4000,1,33572,28210
4000,2,33572,28210
4000,3,33572,28210
4000,4,33572,28210
4000,5,33572,28210
4000,6,33572,28210
4000,7,33572,28210
4000,8,33572,28210
4000,9,33572,28210
4000,10,33572,28210
5000,1,41855,35153
5000,2,41855,35153
5000,3,41855,35153
5000,4,41855,35153
5000,5,41855,35153
5000,6,41855,35153
5000,7,41855,35153
5000,8,41855,35153
5000,9,41855,35153
5000,10,41855,35153
6000,1,50929,42807
6000,2,50929,42807
6000,3,50929,42807
6000,4,50929,42807
6000,5,50929,42807
6000,6,50929,42807
6000,7,50929,42807
6000,8,50929,42807
6000,9,50929,42807
6000,10,50929,42807
7000,1,58782,49283
7000,2,58782,49283
7000,3,58782,49283
7000,4,58782,49283
7000,5,58782,49283
7000,6,58782,49283
7000,7,58782,49283
7000,8,58782,49283
7000,9,58782,49283
7000,10,58782,49283
8000,1,68308,57485
8000,2,68308,57485
8000,3,68308,57485
8000,4,68308,57485
8000,5,68308,57485
8000,6,68308,57485
8000,7,68308,57485
8000,8,68308,57485
8000,9,68308,57485
8000,10,68308,57485
9000,1,75601,63420
9000,2,75601,63420
9000,3,75601,63420
9000,4,75601,63420
9000,5,75601,63420
9000,6,75601,63420
9000,7,75601,63420
9000,8,75601,63420
9000,9,75601,63420
9000,10,75601,63420
10000,1,84677,71113
10000,2,84677,71113
10000,3,84677,71113
10000,4,84677,71113
10000,5,84677,71113
10000,6,84677,71113
10000,7,84677,71113
10000,8,84677,71113
10000,9,84677,71113
10000,10,84677,71113
11000,1,93828,78894
11000,2,93828,78894
11000,3,93828,78894
11000,4,93828,78894
11000,5,93828,78894
11000,6,93828,78894
11000,7,93828,78894
11000,8,93828,78894
11000,9,93828,78894
11000,10,93828,78894
12000,1,102429,86048
12000,2,102429,86048
12000,3,102429,86048
12000,4,102429,86048
12000,5,102429,86048
12000,6,102429,86048
12000,7,102429,86048
12000,8,102429,86048
12000,9,102429,86048
12000,10,102429,86048
13000,1,111769,94021
13000,2,111769,94021
13000,3,111769,94021
13000,4,111769,94021
13000,5,111769,94021
13000,6,111769,94021
13000,7,111769,94021
13000,8,111769,94021
13000,9,111769,94021
13000,10,111769,94021
14000,1,118754,99611
14000,2,118754,99611
14000,3,118754,99611
14000,4,118754,99611
14000,5,118754,99611
14000,6,118754,99611
14000,7,118754,99611
14000,8,118754,99611
14000,9,118754,99611
14000,10,118754,99611
15000,1,127926,107474
15000,2,127926,107474
15000,3,127926,107474
15000,4,127926,107474
15000,5,127926,107474
15000,6,127926,107474
15000,7,127926,107474
15000,8,127926,107474
15000,9,127926,107474
15000,10,127926,107474
16000,1,137394,115570
16000,2,137394,115570
16000,3,137394,115570
16000,4,137394,115570
16000,5,137394,115570
16000,6,137394,115570
16000,7,137394,115570
16000,8,137394,115570
16000,9,137394,115570
16000,10,137394,115570
17000,1,145601,122393
17000,2,145601,122393
17000,3,145601,122393
17000,4,145601,122393
17000,5,145601,122393
17000,6,145601,122393
17000,7,145601,122393
17000,8,145601,122393
17000,9,145601,122393
17000,10,145601,122393
18000,1,154410,129814
18000,2,154410,129814
18000,3,154410,129814
18000,4,154410,129814
18000,5,154410,129814
18000,6,154410,129814
18000,7,154410,129814
18000,8,154410,129814
18000,9,154410,129814
18000,10,154410,129814
19000,1,160613,134696
19000,2,160613,134696
19000,3,160613,134696
19000,4,160613,134696
19000,5,160613,134696
19000,6,160613,134696
19000,7,160613,134696
19000,8,160613,134696
19000,9,160613,134696
19000,10,160613,134696
20000,1,172058,144655
20000,2,172058,144655
20000,3,172058,144655
20000,4,172058,144655
20000,5,172058,144655
20000,6,172058,144655
20000,7,172058,144655
20000,8,172058,144655
20000,9,172058,144655
20000,10,172058,144655
21000,1,180630,151919
21000,2,180630,151919
21000,3,180630,151919
21000,4,180630,151919
21000,5,180630,151919
21000,6,180630,151919
21000,7,180630,151919
21000,8,180630,151919
21000,9,180630,151919
21000,10,180630,151919
22000,1,188468,158372
22000,2,188468,158372
22000,3,188468,158372
22000,4,188468,158372
22000,5,188468,158372
22000,6,188468,158372
22000,7,188468,158372
22000,8,188468,158372
22000,9,188468,158372
22000,10,188468,158372
23000,1,198358,166796
23000,2,198358,166796
23000,3,198358,166796
23000,4,198358,166796
23000,5,198358,166796
23000,6,198358,166796
23000,7,198358,166796
23000,8,198358,166796
23000,9,198358,166796
23000,10,198358,166796
24000,1,204345,171381
24000,2,204345,171381
24000,3,204345,171381
24000,4,204345,171381
24000,5,204345,171381
24000,6,204345,171381
24000,7,204345,171381
24000,8,204345,171381
24000,9,204345,171381
24000,10,204345,171381
25000,1,215647,181325
25000,2,215647,181325
25000,3,215647,181325
25000,4,215647,181325
25000,5,215647,181325
25000,6,215647,181325
25000,7,215647,181325
25000,8,215647,181325
25000,9,215647,181325
25000,10,215647,181325
26000,1,223077,187366
26000,2,223077,187366
26000,3,223077,187366
26000,4,223077,187366
26000,5,223077,187366
26000,6,223077,187366
26000,7,223077,187366
26000,8,223077,187366
26000,9,223077,187366
26000,10,223077,187366
27000,1,232332,195282
27000,2,232332,195282
27000,3,232332,195282
27000,4,232332,195282
27000,5,232332,195282
27000,6,232332,195282
27000,7,232332,195282
27000,8,232332,195282
27000,9,232332,195282
27000,10,232332,195282
28000,1,240883,202395
28000,2,240883,202395
28000,3,240883,202395
28000,4,240883,202395
28000,5,240883,202395
28000,6,240883,202395
28000,7,240883,202395
28000,8,240883,202395
28000,9,240883,202395
28000,10,240883,202395
29000,1,245260,205399
29000,2,245260,205399
29000,3,245260,205399
29000,4,245260,205399
29000,5,245260,205399
29000,6,245260,205399
29000,7,245260,205399
29000,8,245260,205399
29000,9,245260,205399
29000,10,245260,205399
30000,1,258703,217607
30000,2,258703,217607
30000,3,258703,217607
30000,4,258703,217607
30000,5,258703,217607
30000,6,258703,217607
30000,7,258703,217607
30000,8,258703,217607
30000,9,258703,217607
30000,10,258703,217607
31000,1,266205,223666
31000,2,266205,223666
31000,3,266205,223666
31000,4,266205,223666
31000,5,266205,223666
31000,6,266205,223666
31000,7,266205,223666
31000,8,266205,223666
31000,9,266205,223666
31000,10,266205,223666
32000,1,276772,232886
32000,2,276772,232886
32000,3,276772,232886
32000,4,276772,232886
32000,5,276772,232886
32000,6,276772,232886
32000,7,276772,232886
32000,8,276772,232886
32000,9,276772,232886
32000,10,276772,232886
33000,1,285453,240112
33000,2,285453,240112
33000,3,285453,240112
33000,4,285453,240112
33000,5,285453,240112
33000,6,285453,240112
33000,7,285453,240112
33000,8,285453,240112
33000,9,285453,240112
33000,10,285453,240112
34000,1,290804,244074
34000,2,290804,244074
34000,3,290804,244074
34000,4,290804,244074
34000,5,290804,244074
34000,6,290804,244074
34000,7,290804,244074
34000,8,290804,244074
34000,9,290804,244074
34000,10,290804,244074
35000,1,303066,254979
35000,2,303066,254979
35000,3,303066,254979
35000,4,303066,254979
35000,5,303066,254979
35000,6,303066,254979
35000,7,303066,254979
35000,8,303066,254979
35000,9,303066,254979
35000,10,303066,254979
36000,1,309613,260114
36000,2,309613,260114
36000,3,309613,260114
36000,4,309613,260114
36000,5,309613,260114
36000,6,309613,260114
36000,7,309613,260114
36000,8,309613,260114
36000,9,309613,260114
36000,10,309613,260114
37000,1,319027,268221
37000,2,319027,268221
37000,3,319027,268221
37000,4,319027,268221
37000,5,319027,268221
37000,6,319027,268221
37000,7,319027,268221
37000,8,319027,268221
37000,9,319027,268221
37000,10,319027,268221
38000,1,326838,274636
38000,2,326838,274636
38000,3,326838,274636
38000,4,326838,274636
38000,5,326838,274636
38000,6,326838,274636
38000,7,326838,274636
