n,m,comparisons,swaps
1000,1,9234,7981
1000,2,9234,7981
1000,3,9234,7981
1000,4,9234,7981
1000,5,9234,7981
1000,6,9234,7981
1000,7,9234,7981
1000,8,9234,7981
1000,9,9234,7981
1000,10,9234,7981
2000,1,18928,16392
2000,2,18928,16392
2000,3,18928,16392
2000,4,18928,16392
2000,5,18928,16392
2000,6,18928,16392
2000,7,18928,16392
2000,8,18928,16392
2000,9,18928,16392
2000,10,18928,16392
3000,1,29047,25242
3000,2,29047,25242
3000,3,29047,25242
3000,4,29047,25242
3000,5,29047,25242
3000,6,29047,25242
3000,7,29047,25242
3000,8,29047,25242
3000,9,29047,25242
3000,10,29047,25242
4000,1,38858,33836
4000,2,38858,33836
4000,3,38858,33836
4000,4,38858,33836
4000,5,38858,33836
4000,6,38858,33836
4000,7,38858,33836
4000,8,38858,33836
4000,9,38858,33836
4000,10,38858,33836
5000,1,47692,41451
5000,2,47692,41451
5000,3,47692,41451
5000,4,47692,41451
5000,5,47692,41451
5000,6,47692,41451
5000,7,47692,41451
5000,8,47692,41451
5000,9,47692,41451
5000,10,47692,41451
6000,1,56467,48828
6000,2,56467,48828
6000,3,56467,48828
6000,4,56467,48828
6000,5,56467,48828
6000,6,56467,48828
6000,7,56467,48828
6000,8,56467,48828
6000,9,56467,48828
6000,10,56467,48828
7000,1,63990,55137
7000,2,63990,55137
7000,3,63990,55137
7000,4,63990,55137
7000,5,63990,55137
7000,6,63990,55137
7000,7,63990,55137
7000,8,63990,55137
7000,9,63990,55137
7000,10,63990,55137
8000,1,68998,58877
8000,2,68998,58877
8000,3,68998,58877
8000,4,68998,58877
8000,5,68998,58877
8000,6,68998,58877
8000,7,68998,58877
8000,8,68998,58877
8000,9,68998,58877
8000,10,68998,58877
9000,1,82537,71147
9000,2,82537,71147
9000,3,82537,71147
9000,4,82537,71147
9000,5,82537,71147
9000,6,82537,71147
9000,7,82537,71147
9000,8,82537,71147
9000,9,82537,71147
9000,10,82537,71147
10000,1,94927,82338
10000,2,94927,82338
10000,3,94927,82338
10000,4,94927,82338
10000,5,94927,82338
10000,6,94927,82338
10000,7,94927,82338
10000,8,94927,82338
10000,9,94927,82338
10000,10,94927,82338
11000,1,105582,91689
11000,2,105582,91689
11000,3,105582,91689
11000,4,105582,91689
11000,5,105582,91689
11000,6,105582,91689
11000,7,105582,91689
11000,8,105582,91689
11000,9,105582,91689
11000,10,105582,91689
12000,1,118634,103334
12000,2,118634,103334
12000,3,118634,103334
12000,4,118634,103334
12000,5,118634,103334
12000,6,118634,103334
12000,7,118634,103334
12000,8,118634,103334
12000,9,118634,103334
12000,10,118634,103334
13000,1,127174,110679
13000,2,127174,110679
13000,3,127174,110679
13000,4,127174,110679
13000,5,127174,110679
13000,6,127174,110679
13000,7,127174,110679
13000,8,127174,110679
13000,9,127174,110679
13000,10,127174,110679
14000,1,134920,117157
14000,2,134920,117157
14000,3,134920,117157
14000,4,134920,117157
14000,5,134920,117157
14000,6,134920,117157
14000,7,134920,117157
14000,8,134920,117157
14000,9,134920,117157
14000,10,134920,117157
15000,1,143273,124223
15000,2,143273,124223
15000,3,143273,124223
15000,4,143273,124223
15000,5,143273,124223
15000,6,143273,124223
15000,7,143273,124223
15000,8,143273,124223
15000,9,143273,124223
15000,10,143273,124223
16000,1,147708,127365
16000,2,147708,127365
16000,3,147708,127365
16000,4,147708,127365
16000,5,147708,127365
16000,6,147708,127365
16000,7,147708,127365
16000,8,147708,127365
16000,9,147708,127365
16000,10,147708,127365
17000,1,147018,125405
17000,2,147018,125405
17000,3,147018,125405
17000,4,147018,125405
17000,5,147018,125405
17000,6,147018,125405
17000,7,147018,125405
17000,8,147018,125405
17000,9,147018,125405
17000,10,147018,125405
18000,1,166520,143599
18000,2,166520,143599
18000,3,166520,143599
18000,4,166520,143599
18000,5,166520,143599
18000,6,166520,143599
18000,7,166520,143599
18000,8,166520,143599
18000,9,166520,143599
18000,10,166520,143599
19000,1,181155,156977
19000,2,181155,156977
19000,3,181155,156977
19000,4,181155,156977
19000,5,181155,156977
19000,6,181155,156977
19000,7,181155,156977
19000,8,181155,156977
19000,9,181155,156977
19000,10,181155,156977
20000,1,194181,168857
20000,2,194181,168857
20000,3,194181,168857
20000,4,194181,168857
20000,5,194181,168857
20000,6,194181,168857
20000,7,194181,168857
20000,8,194181,168857
20000,9,194181,168857
20000,10,194181,168857
21000,1,207742,181090
21000,2,207742,181090
21000,3,207742,181090
21000,4,207742,181090
21000,5,207742,181090
21000,6,207742,181090
21000,7,207742,181090
21000,8,207742,181090
21000,9,207742,181090
21000,10,207742,181090
22000,1,217015,189161
22000,2,217015,189161
22000,3,217015,189161
22000,4,217015,189161
22000,5,217015,189161
22000,6,217015,189161
22000,7,217015,189161
22000,8,217015,189161
22000,9,217015,189161
22000,10,217015,189161
23000,1,223923,194791
23000,2,223923,194791
23000,3,223923,194791
23000,4,223923,194791
23000,5,223923,194791
23000,6,223923,194791
23000,7,223923,194791
23000,8,223923,194791
23000,9,223923,194791
23000,10,223923,194791
24000,1,229753,199153
24000,2,229753,199153
24000,3,229753,199153
24000,4,229753,199153
24000,5,229753,199153
24000,6,229753,199153
24000,7,229753,199153
24000,8,229753,199153
24000,9,229753,199153
24000,10,229753,199153
25000,1,231110,199254
25000,2,231110,199254
25000,3,231110,199254
25000,4,231110,199254
25000,5,231110,199254
25000,6,231110,199254
25000,7,231110,199254
25000,8,231110,199254
25000,9,231110,199254
25000,10,231110,199254
26000,1,227341,194245
26000,2,227341,194245
26000,3,227341,194245
26000,4,227341,194245
26000,5,227341,194245
26000,6,227341,194245
26000,7,227341,194245
26000,8,227341,194245
26000,9,227341,194245
26000,10,227341,194245
27000,1,249854,215386
27000,2,249854,215386
27000,3,249854,215386
27000,4,249854,215386
27000,5,249854,215386
27000,6,249854,215386
27000,7,249854,215386
27000,8,249854,215386
27000,9,249854,215386
27000,10,249854,215386
28000,1,266710,231060
28000,2,266710,231060
28000,3,266710,231060
28000,4,266710,231060
28000,5,266710,231060
28000,6,266710,231060
28000,7,266710,231060
28000,8,266710,231060
28000,9,266710,231060
28000,10,266710,231060
29000,1,283416,246484
29000,2,283416,246484
29000,3,283416,246484
29000,4,283416,246484
29000,5,283416,246484
29000,6,283416,246484
29000,7,283416,246484
29000,8,283416,246484
29000,9,283416,246484
29000,10,283416,246484
30000,1,298452,260231
30000,2,298452,260231
30000,3,298452,260231
30000,4,298452,260231
30000,5,298452,260231
30000,6,298452,260231
30000,7,298452,260231
30000,8,298452,260231
30000,9,298452,260231
30000,10,298452,260231
31000,1,305259,265724
31000,2,305259,265724
31000,3,305259,265724
31000,4,305259,265724
31000,5,305259,265724
31000,6,305259,265724
31000,7,305259,265724
31000,8,305259,265724
31000,9,305259,265724
31000,10,305259,265724
32000,1,311794,270975
32000,2,311794,270975
32000,3,311794,270975
32000,4,311794,270975
32000,5,311794,270975
32000,6,311794,270975
32000,7,311794,270975
32000,8,311794,270975
32000,9,311794,270975
32000,10,311794,270975
33000,1,317919,275825
33000,2,317919,275825
33000,3,317919,275825
33000,4,317919,275825
33000,5,317919,275825
33000,6,317919,275825
33000,7,317919,275825
33000,8,317919,275825
33000,9,317919,275825
33000,10,317919,275825
34000,1,314015,270652
34000,2,314015,270652
34000,3,314015,270652
34000,4,314015,270652
34000,5,314015,270652
34000,6,314015,270652
34000,7,314015,270652
34000,8,314015,270652
34000,9,314015,270652
34000,10,314015,270652
35000,1,308366,263659
35000,2,308366,263659
35000,3,308366,263659
35000,4,308366,263659
35000,5,308366,263659
35000,6,308366,263659
35000,7,308366,263659
35000,8,308366,263659
35000,9,308366,263659
35000,10,308366,263659
36000,1,335635,289697
36000,2,335635,289697
36000,3,335635,289697
36000,4,335635,289697
36000,5,335635,289697
36000,6,335635,289697
36000,7,335635,289697
36000,8,335635,289697
36000,9,335635,289697
36000,10,335635,289697
37000,1,350610,303333
37000,2,350610,303333
37000,3,350610,303333
37000,4,350610,303333
37000,5,350610,303333
37000,6,350610,303333
37000,7,350610,303333
37000,8,350610,303333
37000,9,350610,303333
37000,10,350610,303333
38000,1,373620,325102
38000,2,373620,325102
38000,3,373620,325102
38000,4,373620,325102
38000,5,373620,325102
38000,6,373620,325102
38000,7,373620,325102
38000,8,373620,325102
38000,9,373620,325102
38000,10,373620,325102
39000,1,386711,336957
39000,2,386711,336957
39000,3,386711,336957
39000,4,386711,336957
39000,5,386711,336957
39000,6,386711,336957
39000,7,386711,336957
39000,8,386711,336957
