n,m,comparisons,swaps
1000,1,5527,4144
1000,2,5527,4144
1000,3,5527,4144
1000,4,5527,4144
1000,5,5527,4144
1000,6,5527,4144
1000,7,5527,4144
1000,8,5527,4144
1000,9,5527,4144
1000,10,5527,4144
2000,1,10962,8147
2000,2,10962,8147
2000,3,10962,8147
2000,4,10962,8147
2000,5,10962,8147
2000,6,10962,8147
2000,7,10962,8147
2000,8,10962,8147
2000,9,10962,8147
2000,10,10962,8147
3000,1,17862,13374
3000,2,17862,13374
3000,3,17862,13374
3000,4,17862,13374
3000,5,17862,13374
3000,6,17862,13374
3000,7,17862,13374
3000,8,17862,13374
3000,9,17862,13374
3000,10,17862,13374
4000,1,24477,18386
4000,2,24477,18386
4000,3,24477,18386
4000,4,24477,18386
4000,5,24477,18386
4000,6,24477,18386
4000,7,24477,18386
4000,8,24477,18386
4000,9,24477,18386
4000,10,24477,18386
5000,1,30426,22816
5000,2,30426,22816
5000,3,30426,22816
5000,4,30426,22816
5000,5,30426,22816
5000,6,30426,22816
5000,7,30426,22816
5000,8,30426,22816
5000,9,30426,22816
5000,10,30426,22816
6000,1,36687,27514
6000,2,36687,27514
6000,3,36687,27514
6000,4,36687,27514
6000,5,36687,27514
6000,6,36687,27514
6000,7,36687,27514
6000,8,36687,27514
6000,9,36687,27514
6000,10,36687,27514
7000,1,41907,31175
7000,2,41907,31175
7000,3,41907,31175
7000,4,41907,31175
7000,5,41907,31175
7000,6,41907,31175
7000,7,41907,31175
7000,8,41907,31175
7000,9,41907,31175
7000,10,41907,31175
8000,1,49440,37011
8000,2,49440,37011
8000,3,49440,37011
8000,4,49440,37011
8000,5,49440,37011
8000,6,49440,37011
8000,7,49440,37011
8000,8,49440,37011
8000,9,49440,37011
8000,10,49440,37011
9000,1,54256,40482
9000,2,54256,40482
9000,3,54256,40482
9000,4,54256,40482
9000,5,54256,40482
9000,6,54256,40482
9000,7,54256,40482
9000,8,54256,40482
9000,9,54256,40482
9000,10,54256,40482
10000,1,60281,44976
10000,2,60281,44976
10000,3,60281,44976
10000,4,60281,44976
10000,5,60281,44976
10000,6,60281,44976
10000,7,60281,44976
10000,8,60281,44976
10000,9,60281,44976
10000,10,60281,44976
11000,1,67196,50242
11000,2,67196,50242
11000,3,67196,50242
11000,4,67196,50242
11000,5,67196,50242
11000,6,67196,50242
11000,7,67196,50242
11000,8,67196,50242
11000,9,67196,50242
11000,10,67196,50242
12000,1,71649,53327
12000,2,71649,53327
12000,3,71649,53327
12000,4,71649,53327
12000,5,71649,53327
12000,6,71649,53327
12000,7,71649,53327
12000,8,71649,53327
12000,9,71649,53327
12000,10,71649,53327
13000,1,79871,59484
13000,2,79871,59484
13000,3,79871,59484
13000,4,79871,59484
13000,5,79871,59484
13000,6,79871,59484
13000,7,79871,59484
13000,8,79871,59484
13000,9,79871,59484
13000,10,79871,59484
14000,1,86760,64713
