n,m,comparisons,swaps
29000,10,181543,135269
30000,1,183272,136154
30000,2,183272,136154
30000,3,183272,136154
30000,4,183272,136154
30000,5,183272,136154
30000,6,183272,136154
30000,7,183272,136154
30000,8,183272,136154
30000,9,183272,136154
30000,10,183272,136154
31000,1,194965,145648
31000,2,194965,145648
31000,3,194965,145648
31000,4,194965,145648
31000,5,194965,145648
31000,6,194965,145648
31000,7,194965,145648
31000,8,194965,145648
31000,9,194965,145648
31000,10,194965,145648
32000,1,200422,149253
32000,2,200422,149253
32000,3,200422,149253
32000,4,200422,149253
32000,5,200422,149253
32000,6,200422,149253
32000,7,200422,149253
32000,8,200422,149253
32000,9,200422,149253
32000,10,200422,149253
33000,1,207770,155072
33000,2,207770,155072
33000,3,207770,155072
33000,4,207770,155072
33000,5,207770,155072
33000,6,207770,155072
33000,7,207770,155072
33000,8,207770,155072
33000,9,207770,155072
33000,10,207770,155072
34000,1,197587,146710
34000,2,197587,146710
34000,3,197587,146710
34000,4,197587,146710
34000,5,197587,146710
34000,6,197587,146710
34000,7,197587,146710
34000,8,197587,146710
34000,9,197587,146710
34000,10,197587,146710
35000,1,220716,164857
35000,2,220716,164857
35000,3,220716,164857
35000,4,220716,164857
35000,5,220716,164857
35000,6,220716,164857
35000,7,220716,164857
35000,8,220716,164857
35000,9,220716,164857
35000,10,220716,164857
36000,1,224296,166824
36000,2,224296,166824
36000,3,224296,166824
36000,4,224296,166824
36000,5,224296,166824
36000,6,224296,166824
36000,7,224296,166824
36000,8,224296,166824
36000,9,224296,166824
36000,10,224296,166824
37000,1,228633,169496
37000,2,228633,169496
37000,3,228633,169496
37000,4,228633,169496
37000,5,228633,169496
37000,6,228633,169496
37000,7,228633,169496
37000,8,228633,169496
37000,9,228633,169496
37000,10,228633,169496
38000,1,237318,176480
38000,2,237318,176480
38000,3,237318,176480
38000,4,237318,176480
38000,5,237318,176480
38000,6,237318,176480
38000,7,237318,176480
38000,8,237318,176480
38000,9,237318,176480
38000,10,237318,176480
39000,1,242706,180348
39000,2,242706,180348
39000,3,242706,180348
39000,4,242706,180348
39000,5,242706,180348
39000,6,242706,180348
39000,7,242706,180348
39000,8,242706,180348
39000,9,242706,180348
39000,10,242706,180348
40000,1,248045,184380
40000,2,248045,184380
40000,3,248045,184380
40000,4,248045,184380
40000,5,248045,184380
40000,6,248045,184380
40000,7,248045,184380
40000,8,248045,184380
40000,9,248045,184380
40000,10,248045,184380
41000,1,256619,190231
41000,2,256619,190231
41000,3,256619,190231
41000,4,256619,190231
41000,5,256619,190231
41000,6,256619,190231
41000,7,256619,190231
41000,8,256619,190231
41000,9,256619,190231
41000,10,256619,190231
42000,1,261183,194259
42000,2,261183,194259
42000,3,261183,194259
42000,4,261183,194259
42000,5,261183,194259
42000,6,261183,194259
42000,7,261183,194259
42000,8,261183,194259
42000,9,261183,194259
42000,10,261183,194259
43000,1,269186,200357
43000,2,269186,200357
43000,3,269186,200357
43000,4,269186,200357
43000,5,269186,200357
43000,6,269186,200357
43000,7,269186,200357
43000,8,269186,200357
43000,9,269186,200357
43000,10,269186,200357
44000,1,273993,203542
44000,2,273993,203542
44000,3,273993,203542
44000,4,273993,203542
44000,5,273993,203542
44000,6,273993,203542
44000,7,273993,203542
44000,8,273993,203542
44000,9,273993,203542
44000,10,273993,203542
45000,1,287664,215353
45000,2,287664,215353
45000,3,287664,215353
45000,4,287664,215353
45000,5,287664,215353
45000,6,287664,215353
45000,7,287664,215353
45000,8,287664,215353
45000,9,287664,215353
45000,10,287664,215353
46000,1,291236,216746
46000,2,291236,216746
46000,3,291236,216746
46000,4,291236,216746
46000,5,291236,216746
46000,6,291236,216746
46000,7,291236,216746
46000,8,291236,216746
46000,9,291236,216746
46000,10,291236,216746
47000,1,293834,218461
47000,2,293834,218461
47000,3,293834,218461
47000,4,293834,218461
47000,5,293834,218461
47000,6,293834,218461
47000,7,293834,218461
47000,8,293834,218461
47000,9,293834,218461
47000,10,293834,218461
48000,1,299744,222335
48000,2,299744,222335
48000,3,299744,222335
48000,4,299744,222335
48000,5,299744,222335
48000,6,299744,222335
48000,7,299744,222335
48000,8,299744,222335
48000,9,299744,222335
48000,10,299744,222335
49000,1,312561,233731
49000,2,312561,233731
49000,3,312561,233731
49000,4,312561,233731
49000,5,312561,233731
49000,6,312561,233731
49000,7,312561,233731
49000,8,312561,233731
49000,9,312561,233731
49000,10,312561,233731
50000,1,308766,229107
50000,2,308766,229107
50000,3,308766,229107
50000,4,308766,229107
50000,5,308766,229107
50000,6,308766,229107
50000,7,308766,229107
50000,8,308766,229107
50000,9,308766,229107
50000,10,308766,229107
