n,m,comparisons,swaps
29000,10,231370,185038
30000,1,240076,192078
30000,2,240076,192078
30000,3,240076,192078
30000,4,240076,192078
30000,5,240076,192078
30000,6,240076,192078
30000,7,240076,192078
30000,8,240076,192078
30000,9,240076,192078
30000,10,240076,192078
31000,1,247357,197771
31000,2,247357,197771
31000,3,247357,197771
31000,4,247357,197771
31000,5,247357,197771
31000,6,247357,197771
31000,7,247357,197771
31000,8,247357,197771
31000,9,247357,197771
31000,10,247357,197771
32000,1,256143,204973
32000,2,256143,204973
32000,3,256143,204973
32000,4,256143,204973
32000,5,256143,204973
32000,6,256143,204973
32000,7,256143,204973
32000,8,256143,204973
32000,9,256143,204973
32000,10,256143,204973
33000,1,263829,210884
33000,2,263829,210884
33000,3,263829,210884
33000,4,263829,210884
33000,5,263829,210884
33000,6,263829,210884
33000,7,263829,210884
33000,8,263829,210884
33000,9,263829,210884
33000,10,263829,210884
34000,1,272253,217743
34000,2,272253,217743
34000,3,272253,217743
34000,4,272253,217743
34000,5,272253,217743
34000,6,272253,217743
34000,7,272253,217743
34000,8,272253,217743
34000,9,272253,217743
34000,10,272253,217743
35000,1,279980,223864
35000,2,279980,223864
35000,3,279980,223864
35000,4,279980,223864
35000,5,279980,223864
35000,6,279980,223864
35000,7,279980,223864
35000,8,279980,223864
35000,9,279980,223864
35000,10,279980,223864
36000,1,288419,230674
36000,2,288419,230674
36000,3,288419,230674
36000,4,288419,230674
36000,5,288419,230674
36000,6,288419,230674
36000,7,288419,230674
36000,8,288419,230674
36000,9,288419,230674
36000,10,288419,230674
37000,1,295840,236546
37000,2,295840,236546
37000,3,295840,236546
37000,4,295840,236546
37000,5,295840,236546
37000,6,295840,236546
37000,7,295840,236546
37000,8,295840,236546
37000,9,295840,236546
37000,10,295840,236546
38000,1,303936,243028
38000,2,303936,243028
38000,3,303936,243028
38000,4,303936,243028
38000,5,303936,243028
38000,6,303936,243028
38000,7,303936,243028
38000,8,303936,243028
38000,9,303936,243028
38000,10,303936,243028
39000,1,311785,249319
39000,2,311785,249319
39000,3,311785,249319
39000,4,311785,249319
39000,5,311785,249319
39000,6,311785,249319
39000,7,311785,249319
39000,8,311785,249319
39000,9,311785,249319
39000,10,311785,249319
40000,1,321233,257045
40000,2,321233,257045
40000,3,321233,257045
40000,4,321233,257045
40000,5,321233,257045
40000,6,321233,257045
40000,7,321233,257045
40000,8,321233,257045
40000,9,321233,257045
40000,10,321233,257045
41000,1,328986,262943
41000,2,328986,262943
41000,3,328986,262943
41000,4,328986,262943
41000,5,328986,262943
41000,6,328986,262943
41000,7,328986,262943
41000,8,328986,262943
41000,9,328986,262943
41000,10,328986,262943
42000,1,337539,269905
42000,2,337539,269905
42000,3,337539,269905
42000,4,337539,269905
42000,5,337539,269905
42000,6,337539,269905
42000,7,337539,269905
42000,8,337539,269905
42000,9,337539,269905
42000,10,337539,269905
43000,1,344706,275448
43000,2,344706,275448
43000,3,344706,275448
43000,4,344706,275448
43000,5,344706,275448
43000,6,344706,275448
43000,7,344706,275448
43000,8,344706,275448
43000,9,344706,275448
43000,10,344706,275448
44000,1,353305,282567
44000,2,353305,282567
44000,3,353305,282567
44000,4,353305,282567
44000,5,353305,282567
44000,6,353305,282567
44000,7,353305,282567
44000,8,353305,282567
44000,9,353305,282567
44000,10,353305,282567
45000,1,361383,288986
45000,2,361383,288986
45000,3,361383,288986
45000,4,361383,288986
45000,5,361383,288986
45000,6,361383,288986
45000,7,361383,288986
45000,8,361383,288986
45000,9,361383,288986
45000,10,361383,288986
46000,1,369327,295293
46000,2,369327,295293
46000,3,369327,295293
46000,4,369327,295293
46000,5,369327,295293
46000,6,369327,295293
46000,7,369327,295293
46000,8,369327,295293
46000,9,369327,295293
46000,10,369327,295293
47000,1,376375,300851
47000,2,376375,300851
47000,3,376375,300851
47000,4,376375,300851
47000,5,376375,300851
47000,6,376375,300851
47000,7,376375,300851
47000,8,376375,300851
47000,9,376375,300851
47000,10,376375,300851
48000,1,385450,308270
48000,2,385450,308270
48000,3,385450,308270
48000,4,385450,308270
48000,5,385450,308270
48000,6,385450,308270
48000,7,385450,308270
48000,8,385450,308270
48000,9,385450,308270
48000,10,385450,308270
49000,1,393141,314308
49000,2,393141,314308
49000,3,393141,314308
49000,4,393141,314308
49000,5,393141,314308
49000,6,393141,314308
49000,7,393141,314308
49000,8,393141,314308
49000,9,393141,314308
49000,10,393141,314308
50000,1,402607,321958
50000,2,402607,321958
50000,3,402607,321958
50000,4,402607,321958
50000,5,402607,321958
50000,6,402607,321958
50000,7,402607,321958
50000,8,402607,321958
50000,9,402607,321958
50000,10,402607,321958
