n,m,comparisons,swaps
1000,1,6412,4467
1000,2,6412,4467
1000,3,6412,4467
1000,4,6412,4467
1000,5,6412,4467
1000,6,6412,4467
1000,7,6412,4467
1000,8,6412,4467
1000,9,6412,4467
1000,10,6412,4467
2000,1,13650,9433
2000,2,13650,9433
2000,3,13650,9433
2000,4,13650,9433
2000,5,13650,9433
2000,6,13650,9433
2000,7,13650,9433
2000,8,13650,9433
2000,9,13650,9433
2000,10,13650,9433
3000,1,20884,14326
3000,2,20884,14326
3000,3,20884,14326
3000,4,20884,14326
3000,5,20884,14326
3000,6,20884,14326
3000,7,20884,14326
3000,8,20884,14326
3000,9,20884,14326
3000,10,20884,14326
4000,1,28033,19110
4000,2,28033,19110
4000,3,28033,19110
4000,4,28033,19110
4000,5,28033,19110
4000,6,28033,19110
4000,7,28033,19110
4000,8,28033,19110
4000,9,28033,19110
4000,10,28033,19110
5000,1,35380,24190
5000,2,35380,24190
5000,3,35380,24190
5000,4,35380,24190
5000,5,35380,24190
5000,6,35380,24190
5000,7,35380,24190
5000,8,35380,24190
5000,9,35380,24190
5000,10,35380,24190
6000,1,43181,29490
6000,2,43181,29490
6000,3,43181,29490
6000,4,43181,29490
6000,5,43181,29490
6000,6,43181,29490
6000,7,43181,29490
6000,8,43181,29490
6000,9,43181,29490
6000,10,43181,29490
7000,1,50190,34207
7000,2,50190,34207
7000,3,50190,34207
7000,4,50190,34207
7000,5,50190,34207
7000,6,50190,34207
7000,7,50190,34207
7000,8,50190,34207
7000,9,50190,34207
7000,10,50190,34207
8000,1,57336,39002
8000,2,57336,39002
8000,3,57336,39002
8000,4,57336,39002
8000,5,57336,39002
8000,6,57336,39002
8000,7,57336,39002
8000,8,57336,39002
8000,9,57336,39002
8000,10,57336,39002
9000,1,63499,43092
9000,2,63499,43092
9000,3,63499,43092
9000,4,63499,43092
9000,5,63499,43092
9000,6,63499,43092
9000,7,63499,43092
9000,8,63499,43092
9000,9,63499,43092
9000,10,63499,43092
10000,1,67040,45348
10000,2,67040,45348
10000,3,67040,45348
10000,4,67040,45348
10000,5,67040,45348
10000,6,67040,45348
10000,7,67040,45348
10000,8,67040,45348
10000,9,67040,45348
10000,10,67040,45348
11000,1,81022,55091
11000,2,81022,55091
11000,3,81022,55091
11000,4,81022,55091
11000,5,81022,55091
11000,6,81022,55091
11000,7,81022,55091
11000,8,81022,55091
11000,9,81022,55091
11000,10,81022,55091
12000,1,89448,60564
12000,2,89448,60564
12000,3,89448,60564
12000,4,89448,60564
12000,5,89448,60564
12000,6,89448,60564
12000,7,89448,60564
12000,8,89448,60564
12000,9,89448,60564
12000,10,89448,60564
13000,1,97589,66323
13000,2,97589,66323
13000,3,97589,66323
13000,4,97589,66323
13000,5,97589,66323
13000,6,97589,66323
13000,7,97589,66323
13000,8,97589,66323
13000,9,97589,66323
13000,10,97589,66323
14000,1,104504,70928
14000,2,104504,70928
14000,3,104504,70928
14000,4,104504,70928
14000,5,104504,70928
14000,6,104504,70928
14000,7,104504,70928
14000,8,104504,70928
14000,9,104504,70928
14000,10,104504,70928
15000,1,111341,75343
15000,2,111341,75343
15000,3,111341,75343
15000,4,111341,75343
15000,5,111341,75343
15000,6,111341,75343
15000,7,111341,75343
15000,8,111341,75343
15000,9,111341,75343
15000,10,111341,75343
16000,1,116706,78812
16000,2,116706,78812
16000,3,116706,78812
16000,4,116706,78812
16000,5,116706,78812
16000,6,116706,78812
16000,7,116706,78812
16000,8,116706,78812
16000,9,116706,78812
16000,10,116706,78812
17000,1,126562,85678
17000,2,126562,85678
17000,3,126562,85678
17000,4,126562,85678
17000,5,126562,85678
17000,6,126562,85678
17000,7,126562,85678
17000,8,126562,85678
17000,9,126562,85678
17000,10,126562,85678
18000,1,135980,92203
18000,2,135980,92203
18000,3,135980,92203
18000,4,135980,92203
18000,5,135980,92203
18000,6,135980,92203
18000,7,135980,92203
18000,8,135980,92203
18000,9,135980,92203
18000,10,135980,92203
19000,1,142838,96771
19000,2,142838,96771
19000,3,142838,96771
19000,4,142838,96771
19000,5,142838,96771
19000,6,142838,96771
