n,m,comparisons,swaps
1000,1,3579,2501
1000,2,3579,2501
1000,3,3579,2501
1000,4,3579,2501
1000,5,3579,2501
1000,6,3579,2501
1000,7,3579,2501
1000,8,3579,2501
1000,9,3579,2501
1000,10,3579,2501
2000,1,13354,9183
2000,2,13354,9183
2000,3,13354,9183
2000,4,13354,9183
2000,5,13354,9183
2000,6,13354,9183
2000,7,13354,9183
2000,8,13354,9183
2000,9,13354,9183
2000,10,13354,9183
3000,1,9817,6662
3000,2,9817,6662
3000,3,9817,6662
3000,4,9817,6662
3000,5,9817,6662
3000,6,9817,6662
3000,7,9817,6662
3000,8,9817,6662
3000,9,9817,6662
3000,10,9817,6662
4000,1,26397,18030
4000,2,26397,18030
4000,3,26397,18030
4000,4,26397,18030
4000,5,26397,18030
4000,6,26397,18030
4000,7,26397,18030
4000,8,26397,18030
4000,9,26397,18030
4000,10,26397,18030
5000,1,34585,23502
5000,2,34585,23502
5000,3,34585,23502
5000,4,34585,23502
5000,5,34585,23502
5000,6,34585,23502
5000,7,34585,23502
5000,8,34585,23502
5000,9,34585,23502
5000,10,34585,23502
6000,1,42061,28580
6000,2,42061,28580
6000,3,42061,28580
6000,4,42061,28580
6000,5,42061,28580
6000,6,42061,28580
6000,7,42061,28580
6000,8,42061,28580
6000,9,42061,28580
6000,10,42061,28580
7000,1,50977,34811
7000,2,50977,34811
7000,3,50977,34811
7000,4,50977,34811
7000,5,50977,34811
7000,6,50977,34811
7000,7,50977,34811
7000,8,50977,34811
7000,9,50977,34811
7000,10,50977,34811
8000,1,50516,34468
8000,2,50516,34468
8000,3,50516,34468
8000,4,50516,34468
8000,5,50516,34468
8000,6,50516,34468
8000,7,50516,34468
8000,8,50516,34468
8000,9,50516,34468
8000,10,50516,34468
9000,1,60985,41394
9000,2,60985,41394
9000,3,60985,41394
9000,4,60985,41394
9000,5,60985,41394
9000,6,60985,41394
9000,7,60985,41394
9000,8,60985,41394
9000,9,60985,41394
9000,10,60985,41394
10000,1,73482,49915
10000,2,73482,49915
10000,3,73482,49915
10000,4,73482,49915
10000,5,73482,49915
10000,6,73482,49915
10000,7,73482,49915
10000,8,73482,49915
10000,9,73482,49915
10000,10,73482,49915
11000,1,81585,55627
11000,2,81585,55627
11000,3,81585,55627
11000,4,81585,55627
