n,m,comparisons,swaps
30000,1,73344,36646
30000,2,73344,36646
30000,3,73344,36646
30000,4,73344,36646
30000,5,73344,36646
30000,6,73344,36646
30000,7,73344,36646
30000,8,73344,36646
30000,9,73344,36646
30000,10,73344,36646
31000,1,78604,39261
31000,2,78604,39261
31000,3,78604,39261
31000,4,78604,39261
31000,5,78604,39261
31000,6,78604,39261
31000,7,78604,39261
31000,8,78604,39261
31000,9,78604,39261
31000,10,78604,39261
32000,1,76834,38366
32000,2,76834,38366
32000,3,76834,38366
32000,4,76834,38366
32000,5,76834,38366
32000,6,76834,38366
32000,7,76834,38366
32000,8,76834,38366
32000,9,76834,38366
32000,10,76834,38366
33000,1,83665,41817
33000,2,83665,41817
33000,3,83665,41817
33000,4,83665,41817
33000,5,83665,41817
33000,6,83665,41817
33000,7,83665,41817
33000,8,83665,41817
33000,9,83665,41817
33000,10,83665,41817
34000,1,86131,43053
34000,2,86131,43053
34000,3,86131,43053
34000,4,86131,43053
34000,5,86131,43053
34000,6,86131,43053
34000,7,86131,43053
34000,8,86131,43053
34000,9,86131,43053
34000,10,86131,43053
35000,1,88754,44324
35000,2,88754,44324
35000,3,88754,44324
35000,4,88754,44324
35000,5,88754,44324
35000,6,88754,44324
35000,7,88754,44324
35000,8,88754,44324
35000,9,88754,44324
35000,10,88754,44324
36000,1,90104,45012
36000,2,90104,45012
36000,3,90104,45012
36000,4,90104,45012
36000,5,90104,45012
36000,6,90104,45012
36000,7,90104,45012
36000,8,90104,45012
36000,9,90104,45012
36000,10,90104,45012
37000,1,47222,23601
37000,2,47222,23601
37000,3,47222,23601
37000,4,47222,23601
37000,5,47222,23601
37000,6,47222,23601
37000,7,47222,23601
37000,8,47222,23601
37000,9,47222,23601
37000,10,47222,23601
38000,1,90992,45497
38000,2,90992,45497
38000,3,90992,45497
38000,4,90992,45497
38000,5,90992,45497
38000,6,90992,45497
38000,7,90992,45497
38000,8,90992,45497
38000,9,90992,45497
38000,10,90992,45497
39000,1,98881,49408
39000,2,98881,49408
39000,3,98881,49408
39000,4,98881,49408
39000,5,98881,49408
39000,6,98881,49408
39000,7,98881,49408
39000,8,98881,49408
39000,9,98881,49408
39000,10,98881,49408
40000,1,101387,50737
40000,2,101387,50737
40000,3,101387,50737
40000,4,101387,50737
40000,5,101387,50737
40000,6,101387,50737
40000,7,101387,50737
40000,8,101387,50737
40000,9,101387,50737
40000,10,101387,50737
41000,1,100400,50214
41000,2,100400,50214
41000,3,100400,50214
41000,4,100400,50214
41000,5,100400,50214
41000,6,100400,50214
41000,7,100400,50214
41000,8,100400,50214
41000,9,100400,50214
41000,10,100400,50214
42000,1,106426,53288
42000,2,106426,53288
42000,3,106426,53288
42000,4,106426,53288
42000,5,106426,53288
42000,6,106426,53288
42000,7,106426,53288
42000,8,106426,53288
42000,9,106426,53288
42000,10,106426,53288
