n,m,comparisons,swaps,execution_time
5300,4,14042350,14047649,0.2894131999928504
5300,5,14042350,14047649,0.29197860008571297
5300,6,14042350,14047649,0.29762720002327114
5300,7,14042350,14047649,0.29988239996600896
5300,8,14042350,14047649,0.2892980999313295
5300,9,14042350,14047649,0.29392620001453906
5300,10,14042350,14047649,0.29476229997817427
5400,1,14577300,14582699,0.35046710004098713
5400,2,14577300,14582699,0.3223043999169022
5400,3,14577300,14582699,0.3125551000703126
5400,4,14577300,14582699,0.303464199998416
5400,5,14577300,14582699,0.3001990000484511
5400,6,14577300,14582699,0.3052759999409318
5400,7,14577300,14582699,0.3033915999112651
5400,8,14577300,14582699,0.2963402000023052
5400,9,14577300,14582699,0.2999005999881774
5400,10,14577300,14582699,0.3109520999714732
5500,1,15122250,15127749,0.3107229999732226
5500,2,15122250,15127749,0.3082252999302
5500,3,15122250,15127749,0.32071220001671463
5500,4,15122250,15127749,0.3218244999879971
5500,5,15122250,15127749,0.30970589991193265
5500,6,15122250,15127749,0.307404899969697
5500,7,15122250,15127749,0.321530899964273
5500,8,15122250,15127749,0.37663359998259693
5500,9,15122250,15127749,0.3551679999800399
5500,10,15122250,15127749,0.30908929998986423
5600,1,15677200,15682799,0.27815280004870147
5600,2,15677200,15682799,0.2740619999822229
5600,3,15677200,15682799,0.27062750002369285
5600,4,15677200,15682799,0.3239779000869021
5600,5,15677200,15682799,0.31824789999518543
5600,6,15677200,15682799,0.3171442999737337
5600,7,15677200,15682799,0.3366292000282556
5600,8,15677200,15682799,0.3206339000025764
5600,9,15677200,15682799,0.3175764998886734
5600,10,15677200,15682799,0.32697479997295886
5700,1,16242150,16247849,0.33752239996101707
5700,2,16242150,16247849,0.32746709999628365
5700,3,16242150,16247849,0.3338248000945896
5700,4,16242150,16247849,0.4348737000254914
5700,5,16242150,16247849,0.3619386999635026
5700,6,16242150,16247849,0.307047399925068
5700,7,16242150,16247849,0.27920900005847216
5700,8,16242150,16247849,0.27656580007169396
5700,9,16242150,16247849,0.30493929993826896
5700,10,16242150,16247849,0.3439815000165254
5800,1,16817100,16822899,0.34648519998881966
5800,2,16817100,16822899,0.3421111999778077
5800,3,16817100,16822899,0.35623530007433146
5800,4,16817100,16822899,0.34207080001942813
5800,5,16817100,16822899,0.3408783000195399
5800,6,16817100,16822899,0.3440311999293044
5800,7,16817100,16822899,0.3514482999453321
5800,8,16817100,16822899,0.34365880000405014
5800,9,16817100,16822899,0.34701060003135353
5800,10,16817100,16822899,0.4157228000694886
5900,1,17402050,17407949,0.3610451000276953
5900,2,17402050,17407949,0.36255720001645386
5900,3,17402050,17407949,0.365845900028944
5900,4,17402050,17407949,0.3516829999862239
5900,5,17402050,17407949,0.35579719999805093
5900,6,17402050,17407949,0.3775281999260187
5900,7,17402050,17407949,0.3480250999564305
5900,8,17402050,17407949,0.3517096000723541
5900,9,17402050,17407949,0.3683739999542013
5900,10,17402050,17407949,0.35100559995044023
6000,1,17997000,18002999,0.36694779992103577
6000,2,17997000,18002999,0.3750180999049917
6000,3,17997000,18002999,0.36095130001194775
6000,4,17997000,18002999,0.43775499996263534
6000,5,17997000,18002999,0.38280549994669855
6000,6,17997000,18002999,0.3627623999491334
6000,7,17997000,18002999,0.37922170001547784
6000,8,17997000,18002999,0.36336009996011853
6000,9,17997000,18002999,0.3621390999760479
6000,10,17997000,18002999,0.37826759996823967
6100,1,18601950,18608049,0.374945699935779
6100,2,18601950,18608049,0.37306450004689395
6100,3,18601950,18608049,0.41124170005787164
6100,4,18601950,18608049,0.37270469998475164
6100,5,18601950,18608049,0.3797164000570774
6100,6,18601950,18608049,0.38522289996035397
6100,7,18601950,18608049,0.37862490001134574
6100,8,18601950,18608049,0.45121470000594854
6100,9,18601950,18608049,0.3756356999510899
6100,10,18601950,18608049,0.37236849998589605
6200,1,19216900,19223099,0.4009909000014886
6200,2,19216900,19223099,0.3837945000268519
6200,3,19216900,19223099,0.3886362999910489
6200,4,19216900,19223099,0.4129859000677243
6200,5,19216900,19223099,0.3858390999957919
6200,6,19216900,19223099,0.38973960001021624
6200,7,19216900,19223099,0.3973757999483496
6200,8,19216900,19223099,0.38543120003305376
6200,9,19216900,19223099,0.3928105999948457
6200,10,19216900,19223099,0.39533150009810925
6300,1,19841850,19848149,0.47404889995232224
6300,2,19841850,19848149,0.412588799954392
6300,3,19841850,19848149,0.4062656000023708
6300,4,19841850,19848149,0.39565949991811067
6300,5,19841850,19848149,0.41344080003909767
6300,6,19841850,19848149,0.40226529992651194
6300,7,19841850,19848149,0.4112705000443384
6300,8,19841850,19848149,0.40224539989139885
6300,9,19841850,19848149,0.39935580000746995
6300,10,19841850,19848149,0.4083056999370456
6400,1,20476800,20483199,0.4143013000721112
6400,2,20476800,20483199,0.4167188999708742
6400,3,20476800,20483199,0.4506224999204278
6400,4,20476800,20483199,0.46925850003026426
6400,5,20476800,20483199,0.43270400003530085
6400,6,20476800,20483199,0.408050800091587
6400,7,20476800,20483199,0.41825009998865426
6400,8,20476800,20483199,0.42852469999343157
6400,9,20476800,20483199,0.41105049999896437
6400,10,20476800,20483199,0.43119469995144755
6500,1,21121750,21128249,0.4212746999692172
6500,2,21121750,21128249,0.4261932000517845
6500,3,21121750,21128249,0.4436491000233218
6500,4,21121750,21128249,0.4242695999564603
6500,5,21121750,21128249,0.44645379995927215
6500,6,21121750,21128249,0.47745330003090203
6500,7,21121750,21128249,0.4241708000190556
6500,8,21121750,21128249,0.35629849997349083
6500,9,21121750,21128249,0.3599423000123352
6500,10,21121750,21128249,0.416486999951303
