n,m,comparisons,swaps,execution_time
1600,1,61274,22280,0.02563299995381385
1600,2,61274,22280,0.022928799968212843
1600,3,61274,22280,0.023755300091579556
1600,4,61274,22280,0.023161199991591275
1600,5,61274,22280,0.023386499960906804
1600,6,61274,22280,0.024371600011363626
1600,7,61274,22280,0.023696399992331862
1600,8,61274,22280,0.024192000040784478
1600,9,61274,22280,0.03636790008749813
1600,10,61274,22280,0.029196799965575337
1700,1,64540,22782,0.029193300055339932
1700,2,64540,22782,0.026797999977134168
1700,3,64540,22782,0.024330100044608116
1700,4,64540,22782,0.023280100082047284
1700,5,64540,22782,0.024084200034849346
1700,6,64540,22782,0.025731700006872416
1700,7,64540,22782,0.02413090004120022
1700,8,64540,22782,0.02338420005980879
1700,9,64540,22782,0.024231499992311
1700,10,64540,22782,0.026426699943840504
1800,1,69139,24230,0.02421669999603182
1800,2,69139,24230,0.02474440005607903
1800,3,69139,24230,0.024306399980559945
1800,4,69139,24230,0.025598099920898676
1800,5,69139,24230,0.027245699893683195
1800,6,69139,24230,0.024162699934095144
1800,7,69139,24230,0.024567199987359345
1800,8,69139,24230,0.024245799984782934
1800,9,69139,24230,0.025809699902310967
1800,10,69139,24230,0.024847400025464594
1900,1,72521,25439,0.02274269994813949
1900,2,72521,25439,0.024180299951694906
1900,3,72521,25439,0.024146499927155674
1900,4,72521,25439,0.025341699947603047
1900,5,72521,25439,0.02394590002950281
1900,6,72521,25439,0.027624400099739432
1900,7,72521,25439,0.02610109990928322
1900,8,72521,25439,0.02599770005326718
1900,9,72521,25439,0.024106200085952878
1900,10,72521,25439,0.024443099973723292
2000,1,80160,28561,0.024335599970072508
2000,2,80160,28561,0.02516080008354038
2000,3,80160,28561,0.024011700064875185
2000,4,80160,28561,0.02563910000026226
2000,5,80160,28561,0.025088399997912347
2000,6,80160,28561,0.025468700099736452
2000,7,80160,28561,0.025200799922458827
2000,8,80160,28561,0.026983699994161725
2000,9,80160,28561,0.02574299997650087
2000,10,80160,28561,0.027956900070421398
2100,1,83445,29384,0.02606860001105815
2100,2,83445,29384,0.025898100109770894
2100,3,83445,29384,0.025021800072863698
2100,4,83445,29384,0.025068000075407326
2100,5,83445,29384,0.02540380007121712
2100,6,83445,29384,0.025997300050221384
2100,7,83445,29384,0.024838100071065128
2100,8,83445,29384,0.02632090006954968
2100,9,83445,29384,0.026535400073044002
2100,10,83445,29384,0.026688399957492948
2200,1,86073,29999,0.028872500057332218
2200,2,86073,29999,0.029658399987965822
2200,3,86073,29999,0.027721500024199486
2200,4,86073,29999,0.027800300042144954
2200,5,86073,29999,0.02779920003376901
2200,6,86073,29999,0.02359889994841069
2200,7,86073,29999,0.023952699964866042
2200,8,86073,29999,0.02614889992401004
2200,9,86073,29999,0.025864799972623587
2200,10,86073,29999,0.026377900037914515
2300,1,90833,32120,0.02556199999526143
2300,2,90833,32120,0.025695300078950822
2300,3,90833,32120,0.025832599960267544
2300,4,90833,32120,0.028084099991247058
2300,5,90833,32120,0.026445799972862005
2300,6,90833,32120,0.025485599995590746
2300,7,90833,32120,0.02522559999488294
2300,8,90833,32120,0.02641709998715669
2300,9,90833,32120,0.02649990003556013
2300,10,90833,32120,0.025371699943207204
2400,1,97323,34883,0.02557539998088032
2400,2,97323,34883,0.029301300062797964
2400,3,97323,34883,0.028262399951927364
2400,4,97323,34883,0.028419599984772503
2400,5,97323,34883,0.027299500070512295
2400,6,97323,34883,0.026049999985843897
2400,7,97323,34883,0.025253099971450865
2400,8,97323,34883,0.02545670000836253
2400,9,97323,34883,0.025950000039301813
2400,10,97323,34883,0.027164300088770688
2500,1,99370,35214,0.025714399991557002
2500,2,99370,35214,0.026185199967585504
2500,3,99370,35214,0.027261900017037988
2500,4,99370,35214,0.025640600011684
2500,5,99370,35214,0.026813199976459146
2500,6,99370,35214,0.026981099974364042
2500,7,99370,35214,0.02653719997033477
2500,8,99370,35214,0.028800399973988533
2500,9,99370,35214,0.02935950004030019
2500,10,99370,35214,0.02781270002014935
2600,1,107925,39138,0.028390199993737042
2600,2,107925,39138,0.0329312999965623
2600,3,107925,39138,0.02651439991313964
2600,4,107925,39138,0.02717669995035976
2600,5,107925,39138,0.0273103000363335
2600,6,107925,39138,0.02852399996481836
2600,7,107925,39138,0.029727099929004908
2600,8,107925,39138,0.02977559994906187
2600,9,107925,39138,0.027252899948507547
2600,10,107925,39138,0.026147800032049417
2700,1,109631,38825,0.027565600001253188
2700,2,109631,38825,0.02729999995790422
2700,3,109631,38825,0.029998900019563735
2700,4,109631,38825,0.027733599999919534
2700,5,109631,38825,0.030898099998012185
2700,6,109631,38825,0.02744059998076409
2700,7,109631,38825,0.02833569992799312
2700,8,109631,38825,0.02779790002387017
2700,9,109631,38825,0.028930700034834445
2700,10,109631,38825,0.03243949997704476
2800,1,116715,41559,0.02865259989630431
2800,2,116715,41559,0.027280500042252243
2800,3,116715,41559,0.02859640005044639
2800,4,116715,41559,0.02724530000705272
2800,5,116715,41559,0.028159100096672773
2800,6,116715,41559,0.029822399956174195
2800,7,116715,41559,0.02933289995416999
2800,8,116715,41559,0.028140899958088994
2800,9,116715,41559,0.031084700021892786
2800,10,116715,41559,0.026914999936707318
2900,1,122752,43918,0.02927649999037385
2900,2,122752,43918,0.028874099953100085
2900,3,122752,43918,0.03184369998052716
2900,4,122752,43918,0.030009399983100593
2900,5,122752,43918,0.03353999997489154
2900,6,122752,43918,0.028578400029800832
2900,7,122752,43918,0.028120000031776726
2900,8,122752,43918,0.027878099936060607
2900,9,122752,43918,0.029180599958635867
2900,10,122752,43918,0.027266799937933683
3000,1,124704,43669,0.02789099991787225
3000,2,124704,43669,0.02888410002924502
3000,3,124704,43669,0.029062699992209673
3000,4,124704,43669,0.02806739998050034
3000,5,124704,43669,0.028635700000450015
3000,6,124704,43669,0.02852249995339662
3000,7,124704,43669,0.02783199993427843
3000,8,124704,43669,0.027635799953714013
3000,9,124704,43669,0.026116800028830767
3000,10,124704,43669,0.02721550001297146
3100,1,127229,44017,0.02859370002988726
3100,2,127229,44017,0.02925720007624477
3100,3,127229,44017,0.02853890007827431
3100,4,127229,44017,0.03037719998974353
3100,5,127229,44017,0.030046800035052
3100,6,127229,44017,0.029290099977515638
3100,7,127229,44017,0.03087519994005561
3100,8,127229,44017,0.029828400001861155
3100,9,127229,44017,0.028227300033904612
3100,10,127229,44017,0.028652200009673834
3200,1,138678,49574,0.02801989996805787
3200,2,138678,49574,0.029891000012867153
3200,3,138678,49574,0.02999189996626228
3200,4,138678,49574,0.032402000040747225
3200,5,138678,49574,0.030412500025704503
3200,6,138678,49574,0.02942749997600913
3200,7,138678,49574,0.02888520003762096
3200,8,138678,49574,0.031425500055775046
3200,9,138678,49574,0.03077150008175522
3200,10,138678,49574,0.030459299916401505
3300,1,141183,49462,0.028711500111967325
3300,2,141183,49462,0.02897010010201484
3300,3,141183,49462,0.02937590004876256
3300,4,141183,49462,0.030705900047905743
3300,5,141183,49462,0.03137599991168827
3300,6,141183,49462,0.029406199930235744
3300,7,141183,49462,0.030611900030635297
3300,8,141183,49462,0.02921140007674694
3300,9,141183,49462,0.03153869998641312
3300,10,141183,49462,0.030010799993760884
3400,1,146235,50892,0.032122999895364046
3400,2,146235,50892,0.03029170003719628
3400,3,146235,50892,0.030288100009784102
3400,4,146235,50892,0.029342299909330904
3400,5,146235,50892,0.03286329994443804
3400,6,146235,50892,0.03176049992907792
3400,7,146235,50892,0.02982459997292608
3400,8,146235,50892,0.02993279998190701
3400,9,146235,50892,0.030032600043341517
3400,10,146235,50892,0.028915899922139943
3500,1,147090,50278,0.029344099923036993
3500,2,147090,50278,0.028949299943633378
3500,3,147090,50278,0.0310087000252679
3500,4,147090,50278,0.03230820002499968
3500,5,147090,50278,0.031197800068184733
3500,6,147090,50278,0.030271800002083182
3500,7,147090,50278,0.0291715000057593
3500,8,147090,50278,0.029603500035591424
3500,9,147090,50278,0.03165310004260391
3500,10,147090,50278,0.03161290008574724
3600,1,156473,54106,0.030431700055487454
3600,2,156473,54106,0.03519160009454936
3600,3,156473,54106,0.03139549994375557
3600,4,156473,54106,0.03128729993477464
3600,5,156473,54106,0.029432400013320148
3600,6,156473,54106,0.030475700041279197
3600,7,156473,54106,0.029960400075651705
3600,8,156473,54106,0.030531900003552437
3600,9,156473,54106,0.031788400025106966
3600,10,156473,54106,0.02978760004043579
3700,1,159152,54555,0.029701199964620173
3700,2,159152,54555,0.02979930001311004
3700,3,159152,54555,0.03208550007548183
3700,4,159152,54555,0.03141339996363968
3700,5,159152,54555,0.030177599983289838
3700,6,159152,54555,0.030128899961709976
3700,7,159152,54555,0.03142589994240552
3700,8,159152,54555,0.030553199932910502
3700,9,159152,54555,0.030790999997407198
3700,10,159152,54555,0.02977430005557835
3800,1,163600,56454,0.030693700071424246
3800,2,163600,56454,0.030715800006873906
3800,3,163600,56454,0.032520299893803895
3800,4,163600,56454,0.030216900049708784
3800,5,163600,56454,0.03157880005892366
3800,6,163600,56454,0.029231299995444715
3800,7,163600,56454,0.03100720001384616
3800,8,163600,56454,0.030496599967591465
3800,9,163600,56454,0.03469419991597533
3800,10,163600,56454,0.03177300002425909
3900,1,171437,59670,0.030842999927699566
3900,2,171437,59670,0.030681499978527427
3900,3,171437,59670,0.0306853000074625
3900,4,171437,59670,0.031667000032030046
3900,5,171437,59670,0.03475140000227839
3900,6,171437,59670,0.03331059997435659
3900,7,171437,59670,0.03194269991945475
3900,8,171437,59670,0.030417200061492622
3900,9,171437,59670,0.03026299993507564
3900,10,171437,59670,0.032386300037615
4000,1,180611,63439,0.03195540001615882
4000,2,180611,63439,0.031648000003769994
4000,3,180611,63439,0.031487200059928
4000,4,180611,63439,0.03408400004263967
4000,5,180611,63439,0.03226390003692359
4000,6,180611,63439,0.030514199985191226
4000,7,180611,63439,0.03136580006685108
4000,8,180611,63439,0.03325930004939437
4000,9,180611,63439,0.032098200055770576
4000,10,180611,63439,0.03422640007920563
4100,1,178930,61252,0.0332240000134334
4100,2,178930,61252,0.03200949996244162
4100,3,178930,61252,0.0329007999971509
4100,4,178930,61252,0.03195189998950809
4100,5,178930,61252,0.032939699944108725
4100,6,178930,61252,0.030066000064834952
4100,7,178930,61252,0.03142000001389533
4100,8,178930,61252,0.03618709999136627
4100,9,178930,61252,0.03375489998143166
4100,10,178930,61252,0.032842299900949
4200,1,188324,65435,0.031190300011076033
4200,2,188324,65435,0.03255500004161149
4200,3,188324,65435,0.032330900081433356
4200,4,188324,65435,0.03177310002502054
4200,5,188324,65435,0.03487649990711361
4200,6,188324,65435,0.03298040002118796
4200,7,188324,65435,0.035427400027401745
4200,8,188324,65435,0.033763800049200654
4200,9,188324,65435,0.03289909998420626
4200,10,188324,65435,0.03261350002139807
4300,1,185131,62645,0.030601800070144236
4300,2,185131,62645,0.031156400102190673
4300,3,185131,62645,0.03088710003066808
4300,4,185131,62645,0.031418099999427795
4300,5,185131,62645,0.03323339996859431
4300,6,185131,62645,0.03354079998098314
4300,7,185131,62645,0.03139210003428161
4300,8,185131,62645,0.03120850003324449
4300,9,185131,62645,0.030276699922978878
4300,10,185131,62645,0.030332299997098744
4400,1,194447,66885,0.03163270000368357
4400,2,194447,66885,0.03372879989910871
4400,3,194447,66885,0.03050320001784712
4400,4,194447,66885,0.03370469994843006
4400,5,194447,66885,0.033312899991869926
4400,6,194447,66885,0.03160499990917742
4400,7,194447,66885,0.03944580000825226
4400,8,194447,66885,0.03240590007044375
4400,9,194447,66885,0.03171080001629889
4400,10,194447,66885,0.03285919991321862
4500,1,202884,70846,0.03300910000689328
4500,2,202884,70846,0.032850999967195094
4500,3,202884,70846,0.03400460002012551
4500,4,202884,70846,0.034790300065651536
4500,5,202884,70846,0.03339520003646612
4500,6,202884,70846,0.032345599960535765
4500,7,202884,70846,0.03250050009228289
4500,8,202884,70846,0.035432000062428415
4500,9,202884,70846,0.03454790008254349
4500,10,202884,70846,0.03395039995666593
4600,1,204569,71177,0.032888000016100705
4600,2,204569,71177,0.034019900020211935
4600,3,204569,71177,0.032249400042928755
4600,4,204569,71177,0.033511799992993474
4600,5,204569,71177,0.03518110001459718
4600,6,204569,71177,0.03189730003941804
4600,7,204569,71177,0.033137800055556
4600,8,204569,71177,0.03195830003824085
4600,9,204569,71177,0.032410599989816546
4600,10,204569,71177,0.03285760001745075
4700,1,205921,71158,0.03565650002565235
4700,2,205921,71158,0.03391350002493709
4700,3,205921,71158,0.03671450004912913
4700,4,205921,71158,0.03486179991159588
4700,5,205921,71158,0.03521879995241761
4700,6,205921,71158,0.03667870000936091
4700,7,205921,71158,0.033449299982748926
4700,8,205921,71158,0.03264859993942082
4700,9,205921,71158,0.03351360000669956
4700,10,205921,71158,0.03281170001719147
4800,1,218931,77265,0.033625699928961694
4800,2,218931,77265,0.03477459994610399
4800,3,218931,77265,0.03425769996829331
4800,4,218931,77265,0.03367689996957779
4800,5,218931,77265,0.032843099907040596
4800,6,218931,77265,0.03666410001460463
4800,7,218931,77265,0.04494459996931255
4800,8,218931,77265,0.03516029997263104
4800,9,218931,77265,0.035978299914859235
4800,10,218931,77265,0.03684880002401769
4900,1,218404,75953,0.034695299924351275
4900,2,218404,75953,0.032482200069352984
4900,3,218404,75953,0.033031800063326955
4900,4,218404,75953,0.034839099971577525
4900,5,218404,75953,0.03213599999435246
4900,6,218404,75953,0.03597460000310093
4900,7,218404,75953,0.03466080001089722
4900,8,218404,75953,0.03367779997643083
4900,9,218404,75953,0.03321129991672933
4900,10,218404,75953,0.03320519998669624
5000,1,224417,78428,0.03424290008842945
5000,2,224417,78428,0.038251199992373586
5000,3,224417,78428,0.03519839991349727
5000,4,224417,78428,0.03576979995705187
5000,5,224417,78428,0.03564879996702075
5000,6,224417,78428,0.03316979994997382
5000,7,224417,78428,0.03334229998290539
5000,8,224417,78428,0.031852500047534704
5000,9,224417,78428,0.03231560008134693
5000,10,224417,78428,0.03263520007021725
5100,1,227673,79904,0.03308530000504106
5100,2,227673,79904,0.033206399995833635
5100,3,227673,79904,0.03405889996793121
5100,4,227673,79904,0.03378520009573549
5100,5,227673,79904,0.03558050002902746
5100,6,227673,79904,0.033455099910497665
5100,7,227673,79904,0.03415800002403557
5100,8,227673,79904,0.03613320004660636
5100,9,227673,79904,0.0359908000100404
5100,10,227673,79904,0.03374240000266582
5200,1,242296,86445,0.034228499978780746
5200,2,242296,86445,0.03464169998187572
5200,3,242296,86445,0.03528569999616593
5200,4,242296,86445,0.03481330000795424
5200,5,242296,86445,0.036205200012773275
5200,6,242296,86445,0.03792909998446703
5200,7,242296,86445,0.037127899937331676
5200,8,242296,86445,0.03492919995915145
5200,9,242296,86445,0.03583810001146048
5200,10,242296,86445,0.04139880009461194
5300,1,244278,85985,0.03734380006790161
5300,2,244278,85985,0.03555560007225722
5300,3,244278,85985,0.03525350010022521
5300,4,244278,85985,0.036695600021630526
5300,5,244278,85985,0.03791830001864582
5300,6,244278,85985,0.037205999949947
5300,7,244278,85985,0.03476269997190684
5300,8,244278,85985,0.03636789997108281
5300,9,244278,85985,0.03481280000414699
5300,10,244278,85985,0.035199400037527084
5400,1,245948,85674,0.03548770002089441
5400,2,245948,85674,0.03536599990911782
5400,3,245948,85674,0.03645330003928393
5400,4,245948,85674,0.035575499990954995
5400,5,245948,85674,0.03640420001465827
5400,6,245948,85674,0.03691030002664775
5400,7,245948,85674,0.0377700999379158
5400,8,245948,85674,0.03869019995909184
5400,9,245948,85674,0.036977100069634616
5400,10,245948,85674,0.03727380000054836
5500,1,252865,88403,0.03926220000721514
5500,2,252865,88403,0.03521619993261993
5500,3,252865,88403,0.03555679996497929
5500,4,252865,88403,0.03754499997012317
5500,5,252865,88403,0.03833040001336485
5500,6,252865,88403,0.03881800000090152
5500,7,252865,88403,0.038944499916397035
5500,8,252865,88403,0.039882499957457185
5500,9,252865,88403,0.03645289991982281
5500,10,252865,88403,0.03650930000003427
5600,1,261836,91850,0.03732869995292276
5600,2,261836,91850,0.03895239997655153
5600,3,261836,91850,0.03656120004598051
5600,4,261836,91850,0.036264499998651445
5600,5,261836,91850,0.036823100061155856
5600,6,261836,91850,0.0362599000800401
5600,7,261836,91850,0.036339999991469085
5600,8,261836,91850,0.035111900069750845
5600,9,261836,91850,0.03532490006182343
5600,10,261836,91850,0.03665939997881651
5700,1,261048,90414,0.03806819999590516
5700,2,261048,90414,0.036403800011612475
5700,3,261048,90414,0.03414700005669147
5700,4,261048,90414,0.03695760003756732
5700,5,261048,90414,0.0357228999491781
5700,6,261048,90414,0.03488319995813072
5700,7,261048,90414,0.033754499978385866
5700,8,261048,90414,0.03569289995357394
5700,9,261048,90414,0.035131400101818144
5700,10,261048,90414,0.036169599974527955
5800,1,275004,96970,0.038566699950024486
5800,2,275004,96970,0.038331100018695
5800,3,275004,96970,0.03709350002463907
5800,4,275004,96970,0.039066799916327
5800,5,275004,96970,0.03834650001954287
5800,6,275004,96970,0.037199300015345216
5800,7,275004,96970,0.03661189996637404
5800,8,275004,96970,0.03863109997473657
5800,9,275004,96970,0.03677160001825541
5800,10,275004,96970,0.036036200006492436
5900,1,271498,93502,0.038315100013278425
5900,2,271498,93502,0.037027499987743795
5900,3,271498,93502,0.03566519997548312
5900,4,271498,93502,0.035949000041000545
5900,5,271498,93502,0.03825780004262924
5900,6,271498,93502,0.03862120001576841
5900,7,271498,93502,0.037193199968896806
5900,8,271498,93502,0.03714929998386651
5900,9,271498,93502,0.03789170004893094
5900,10,271498,93502,0.036017500096932054
6000,1,280257,96937,0.03858529997523874
6000,2,280257,96937,0.03961189999245107
6000,3,280257,96937,0.04089669999666512
6000,4,280257,96937,0.03844490007031709
6000,5,280257,96937,0.03713640000205487
6000,6,280257,96937,0.03820890001952648
6000,7,280257,96937,0.03849479998461902
6000,8,280257,96937,0.037721200031228364
6000,9,280257,96937,0.038712000008672476
6000,10,280257,96937,0.04093609994743019
6100,1,286074,98862,0.039061799994669855
6100,2,286074,98862,0.03807969996705651
6100,3,286074,98862,0.03783829999156296
6100,4,286074,98862,0.03784999996423721
6100,5,286074,98862,0.038670499925501645
6100,6,286074,98862,0.03710279997903854
6100,7,286074,98862,0.0371549999108538
6100,8,286074,98862,0.037535900017246604
6100,9,286074,98862,0.0369455999461934
6100,10,286074,98862,0.037492800038307905
6200,1,285700,97578,0.0371205999981612
6200,2,285700,97578,0.03724539990071207
6200,3,285700,97578,0.03654650005046278
6200,4,285700,97578,0.0388594000833109
6200,5,285700,97578,0.03641030006110668
6200,6,285700,97578,0.03658690000884235
6200,7,285700,97578,0.03811900003347546
6200,8,285700,97578,0.037334099994041026
6200,9,285700,97578,0.037954899948090315
6200,10,285700,97578,0.040386299951933324
6300,1,287892,98036,0.039869099971838295
6300,2,287892,98036,0.03705939999781549
6300,3,287892,98036,0.036571400007233024
6300,4,287892,98036,0.038978800061158836
6300,5,287892,98036,0.03972190001513809
6300,6,287892,98036,0.036860299995169044
6300,7,287892,98036,0.036110599990934134
6300,8,287892,98036,0.03776539990212768
6300,9,287892,98036,0.03748790000099689
6300,10,287892,98036,0.03671699995175004
6400,1,309760,109156,0.03892299998551607
6400,2,309760,109156,0.038834900013171136
6400,3,309760,109156,0.03839850006625056
6400,4,309760,109156,0.039304800098761916
6400,5,309760,109156,0.03966160002164543
6400,6,309760,109156,0.03995979996398091
6400,7,309760,109156,0.03890649997629225
6400,8,309760,109156,0.03977669996675104
6400,9,309760,109156,0.038698399905115366
6400,10,309760,109156,0.03857209999114275
6500,1,310715,107965,0.03952610003761947
6500,2,310715,107965,0.03874560003168881
6500,3,310715,107965,0.039174600038677454
6500,4,310715,107965,0.03900280001107603
6500,5,310715,107965,0.03846389998216182
6500,6,310715,107965,0.046280200011096895
6500,7,310715,107965,0.04247159999795258
6500,8,310715,107965,0.04022560000885278
6500,9,310715,107965,0.039710600045509636
6500,10,310715,107965,0.0416556999552995
6600,1,316147,109391,0.04243479995056987
6600,2,316147,109391,0.040830699959769845
6600,3,316147,109391,0.03997050004545599
6600,4,316147,109391,0.042229600017890334
6600,5,316147,109391,0.03932580002583563
6600,6,316147,109391,0.03783719998318702
6600,7,316147,109391,0.03878890001215041
6600,8,316147,109391,0.038744599907658994
6600,9,316147,109391,0.038543200003914535
6600,10,316147,109391,0.03917929995805025
6700,1,313867,107016,0.040377500001341105
6700,2,313867,107016,0.04071139998268336
6700,3,313867,107016,0.03876159992069006
6700,4,313867,107016,0.0393783999606967
6700,5,313867,107016,0.03921979991719127
6700,6,313867,107016,0.040768499951809645
6700,7,313867,107016,0.040242600021883845
6700,8,313867,107016,0.03922639996744692
6700,9,313867,107016,0.03912999993190169
6700,10,313867,107016,0.04111330001614988
6800,1,327075,112482,0.04324649996124208
6800,2,327075,112482,0.04246340005192906
6800,3,327075,112482,0.044295999919995666
6800,4,327075,112482,0.0419467999599874
6800,5,327075,112482,0.0407132999971509
6800,6,327075,112482,0.0402803000761196
6800,7,327075,112482,0.03977979999035597
6800,8,327075,112482,0.0406704000197351
6800,9,327075,112482,0.03947700001299381
6800,10,327075,112482,0.03960599994752556
6900,1,325109,109857,0.04015270003583282
6900,2,325109,109857,0.03960060002282262
6900,3,325109,109857,0.03928759996779263
6900,4,325109,109857,0.04041859996505082
6900,5,325109,109857,0.04221039998810738
6900,6,325109,109857,0.040352099924348295
6900,7,325109,109857,0.039476500009186566
6900,8,325109,109857,0.0405264999717474
6900,9,325109,109857,0.04114440002012998
6900,10,325109,109857,0.04117499990388751
7000,1,329062,111144,0.04271629999857396
7000,2,329062,111144,0.0403158999979496
7000,3,329062,111144,0.044140700018033385
7000,4,329062,111144,0.042109399917535484
7000,5,329062,111144,0.039538800017908216
7000,6,329062,111144,0.03952629992272705
7000,7,329062,111144,0.04403799993451685
7000,8,329062,111144,0.04474729998037219
7000,9,329062,111144,0.04247899993788451
7000,10,329062,111144,0.041616499889642
7100,1,338189,114678,0.042202800046652555
7100,2,338189,114678,0.04193530010525137
7100,3,338189,114678,0.04111430002376437
