n,m,comparisons,swaps,execution_time
3700,10,6843150,3700,0.05246200005058199
3800,1,7218100,3800,0.05132600001525134
3800,2,7218100,3800,0.049794299993664026
3800,3,7218100,3800,0.05303099995944649
3800,4,7218100,3800,0.049927699961699545
3800,5,7218100,3800,0.05369480000808835
3800,6,7218100,3800,0.05690870003309101
3800,7,7218100,3800,0.054688100004568696
3800,8,7218100,3800,0.05304379994049668
3800,9,7218100,3800,0.05473380000330508
3800,10,7218100,3800,0.053101700032129884
3900,1,7603050,3900,0.05540070007555187
3900,2,7603050,3900,0.0537768000504002
3900,3,7603050,3900,0.05642999999690801
3900,4,7603050,3900,0.05566359998192638
3900,5,7603050,3900,0.05489640007726848
3900,6,7603050,3900,0.05553180002607405
3900,7,7603050,3900,0.056002199999056756
3900,8,7603050,3900,0.06174050003755838
3900,9,7603050,3900,0.06599760008975863
3900,10,7603050,3900,0.053246399969793856
4000,1,7998000,4000,0.054762299987487495
4000,2,7998000,4000,0.05850879999343306
4000,3,7998000,4000,0.05602890008594841
4000,4,7998000,4000,0.05394960008561611
4000,5,7998000,4000,0.05271010007709265
4000,6,7998000,4000,0.05509010003879666
4000,7,7998000,4000,0.053297000005841255
4000,8,7998000,4000,0.050927700009197
4000,9,7998000,4000,0.05085960007272661
4000,10,7998000,4000,0.051898600067943335
4100,1,8402950,4100,0.05322090000845492
4100,2,8402950,4100,0.05379199993330985
4100,3,8402950,4100,0.05275239993352443
4100,4,8402950,4100,0.05434650008101016
4100,5,8402950,4100,0.05150689999572933
4100,6,8402950,4100,0.05741030001081526
4100,7,8402950,4100,0.055356600088998675
4100,8,8402950,4100,0.06267850007861853
4100,9,8402950,4100,0.05611710005905479
4100,10,8402950,4100,0.05582120001781732
4200,1,8817900,4200,0.06253999995533377
4200,2,8817900,4200,0.05533180001657456
4200,3,8817900,4200,0.05525480001233518
4200,4,8817900,4200,0.054036500048823655
4200,5,8817900,4200,0.05529110005591065
4200,6,8817900,4200,0.05590359994675964
4200,7,8817900,4200,0.0544268999947235
4200,8,8817900,4200,0.05514989991206676
4200,9,8817900,4200,0.054060199996456504
4200,10,8817900,4200,0.054622799973003566
4300,1,9242850,4300,0.057811400038190186
4300,2,9242850,4300,0.05889360001310706
4300,3,9242850,4300,0.0598019000608474
4300,4,9242850,4300,0.056178700062446296
4300,5,9242850,4300,0.05869530001655221
4300,6,9242850,4300,0.0635665999725461
4300,7,9242850,4300,0.06259460002183914
4300,8,9242850,4300,0.056722600013017654
4300,9,9242850,4300,0.06204689992591739
4300,10,9242850,4300,0.05716940003912896
4400,1,9677800,4400,0.05887920001987368
4400,2,9677800,4400,0.057750700041651726
4400,3,9677800,4400,0.058492799988016486
4400,4,9677800,4400,0.05731020006351173
4400,5,9677800,4400,0.05786669999361038
4400,6,9677800,4400,0.05659549997653812
4400,7,9677800,4400,0.05819479993078858
4400,8,9677800,4400,0.057608400005847216
4400,9,9677800,4400,0.0600480999564752
4400,10,9677800,4400,0.059337199898436666
4500,1,10122750,4500,0.06322700006421655
4500,2,10122750,4500,0.06233600003179163
4500,3,10122750,4500,0.06060179998166859
4500,4,10122750,4500,0.06811340001877397
4500,5,10122750,4500,0.06444860005285591
4500,6,10122750,4500,0.05951259995345026
4500,7,10122750,4500,0.06173840002156794
4500,8,10122750,4500,0.06821430008858442
4500,9,10122750,4500,0.061912700068205595
4500,10,10122750,4500,0.05957510008011013
4600,1,10577700,4600,0.06307330005802214
4600,2,10577700,4600,0.06293340004049242
4600,3,10577700,4600,0.05950119998306036
4600,4,10577700,4600,0.06013540003914386
4600,5,10577700,4600,0.06153010006528348
4600,6,10577700,4600,0.06220169994048774
4600,7,10577700,4600,0.060804100008681417
4600,8,10577700,4600,0.06082759995479137
4600,9,10577700,4600,0.060574700008146465
4600,10,10577700,4600,0.061885999981313944
4700,1,11042650,4700,0.06961010000668466
4700,2,11042650,4700,0.06434639997314662
4700,3,11042650,4700,0.06314189999829978
4700,4,11042650,4700,0.06510449992492795
4700,5,11042650,4700,0.06513749994337559
4700,6,11042650,4700,0.06280980003066361
4700,7,11042650,4700,0.06303719989955425
4700,8,11042650,4700,0.061943599954247475
4700,9,11042650,4700,0.06217580009251833
4700,10,11042650,4700,0.06704810005612671
4800,1,11517600,4800,0.06661089998669922
4800,2,11517600,4800,0.065559700015001
4800,3,11517600,4800,0.0647960000205785
4800,4,11517600,4800,0.07022649992723018
4800,5,11517600,4800,0.07552419998683035
4800,6,11517600,4800,0.07705629989504814
4800,7,11517600,4800,0.07202790002338588
4800,8,11517600,4800,0.07439720002003014
4800,9,11517600,4800,0.07228740002028644
4800,10,11517600,4800,0.07368699996732175
4900,1,12002550,4900,0.08101159997750074
4900,2,12002550,4900,0.07688649999909103
