n,m,comparisons,swaps,execution_time
700,4,29856,20805,0.016839200048707426
700,5,29856,20805,0.017717599985189736
700,6,29856,20805,0.01834349997807294
700,7,29856,20805,0.017411999986507
700,8,29856,20805,0.01782499998807907
700,9,29856,20805,0.01734949997626245
700,10,29856,20805,0.016575800022110343
800,1,35600,24867,0.01751440006773919
800,2,35600,24867,0.01726230001077056
800,3,35600,24867,0.017743999953381717
800,4,35600,24867,0.017593099968507886
800,5,35600,24867,0.016746000037528574
800,6,35600,24867,0.018502999912016094
800,7,35600,24867,0.0199692000169307
800,8,35600,24867,0.0175048999954015
800,9,35600,24867,0.019500100053846836
800,10,35600,24867,0.017922300030477345
900,1,40477,27494,0.020645399927161634
900,2,40477,27494,0.018802499980665743
900,3,40477,27494,0.017176899942569435
900,4,40477,27494,0.02051000006031245
900,5,40477,27494,0.019528600038029253
900,6,40477,27494,0.022961499984376132
900,7,40477,27494,0.018356299959123135
900,8,40477,27494,0.0185716999694705
900,9,40477,27494,0.019558300031349063
900,10,40477,27494,0.017725300043821335
1000,1,47236,32326,0.018058300018310547
1000,2,47236,32326,0.018840499920770526
1000,3,47236,32326,0.018500200007110834
1000,4,47236,32326,0.019356600008904934
1000,5,47236,32326,0.01759719999972731
1000,6,47236,32326,0.019063399988226593
1000,7,47236,32326,0.018681200104765594
1000,8,47236,32326,0.020737800048664212
1000,9,47236,32326,0.01853790006134659
1000,10,47236,32326,0.0173258000286296
1100,1,52840,35578,0.017150099971331656
1100,2,52840,35578,0.018781800055876374
1100,3,52840,35578,0.018974500009790063
1100,4,52840,35578,0.01700889994390309
1100,5,52840,35578,0.01822229998651892
1100,6,52840,35578,0.018759099999442697
1100,7,52840,35578,0.018731499905698
1100,8,52840,35578,0.02068329998292029
1100,9,52840,35578,0.017672300105914474
1100,10,52840,35578,0.01905929995700717
1200,1,58736,39341,0.017769899917766452
1200,2,58736,39341,0.01779229997191578
1200,3,58736,39341,0.018082100083120167
1200,4,58736,39341,0.01862670003902167
1200,5,58736,39341,0.017655599978752434
1200,6,58736,39341,0.017660400015302002
1200,7,58736,39341,0.018426300026476383
1200,8,58736,39341,0.02002689999062568
1200,9,58736,39341,0.017907199915498495
1200,10,58736,39341,0.017180999973788857
1300,1,65836,44235,0.018303500022739172
1300,2,65836,44235,0.018238999997265637
1300,3,65836,44235,0.019267300027422607
1300,4,65836,44235,0.0197277000406757
1300,5,65836,44235,0.01980340003501624
1300,6,65836,44235,0.018952099955640733
1300,7,65836,44235,0.019861700013279915
1300,8,65836,44235,0.0198328000260517
1300,9,65836,44235,0.01860439998563379
1300,10,65836,44235,0.018950500059872866
1400,1,69531,47016,0.0229043000144884
1400,2,69531,47016,0.021085800020955503
1400,3,69531,47016,0.020096799940802157
1400,4,69531,47016,0.020828900043852627
1400,5,69531,47016,0.021475499961525202
1400,6,69531,47016,0.01890809996984899
1400,7,69531,47016,0.018599100061692297
1400,8,69531,47016,0.02194420003797859
1400,9,69531,47016,0.020520700025372207
1400,10,69531,47016,0.02128640003502369
1500,1,75274,51007,0.019134100060909986
1500,2,75274,51007,0.019771800027228892
1500,3,75274,51007,0.01835869997739792
1500,4,75274,51007,0.019513900042511523
1500,5,75274,51007,0.0202222999650985
1500,6,75274,51007,0.02226250001695007
1500,7,75274,51007,0.01904149993788451
1500,8,75274,51007,0.021068000001832843
1500,9,75274,51007,0.01910530007444322
1500,10,75274,51007,0.019934499985538423
1600,1,80018,54234,0.018330899998545647
1600,2,80018,54234,0.0195955999661237
1600,3,80018,54234,0.01881759997922927
1600,4,80018,54234,0.019049499998800457
1600,5,80018,54234,0.01862360001541674
1600,6,80018,54234,0.020040599978528917
1600,7,80018,54234,0.01991849998012185
1600,8,80018,54234,0.019950199988670647
1600,9,80018,54234,0.02083249995484948
1600,10,80018,54234,0.020454100100323558
1700,1,87700,59192,0.019268700038082898
1700,2,87700,59192,0.020354499923996627
1700,3,87700,59192,0.02037329995073378
1700,4,87700,59192,0.020120800007134676
1700,5,87700,59192,0.02231409994419664
1700,6,87700,59192,0.020230300026014447
1700,7,87700,59192,0.02126990002579987
1700,8,87700,59192,0.02057819999754429
1700,9,87700,59192,0.020567799918353558
1700,10,87700,59192,0.019685300067067146
1800,1,94167,63662,0.019820500048808753
1800,2,94167,63662,0.020048500038683414
1800,3,94167,63662,0.02116289990954101
1800,4,94167,63662,0.020320500014349818
1800,5,94167,63662,0.021002199966460466
1800,6,94167,63662,0.02255009999498725
1800,7,94167,63662,0.021242699935100973
1800,8,94167,63662,0.022562299971468747
1800,9,94167,63662,0.019653999945148826
1800,10,94167,63662,0.020215700031258166
1900,1,101997,69144,0.02180180000141263
1900,2,101997,69144,0.02473239996470511
1900,3,101997,69144,0.02313250000588596
1900,4,101997,69144,0.029488999978639185
1900,5,101997,69144,0.026529000024311244
1900,6,101997,69144,0.026895300019532442
1900,7,101997,69144,0.027027999982237816
1900,8,101997,69144,0.02882170001976192
1900,9,101997,69144,0.02712929993867874
1900,10,101997,69144,0.03306819999124855
2000,1,107307,72280,0.028609600034542382
2000,2,107307,72280,0.027777799987234175
2000,3,107307,72280,0.02627779997419566
2000,4,107307,72280,0.02626589999999851
2000,5,107307,72280,0.029182700091041625
2000,6,107307,72280,0.030842100037261844
2000,7,107307,72280,0.026773000019602478
2000,8,107307,72280,0.02723220002371818
2000,9,107307,72280,0.02801750006619841
2000,10,107307,72280,0.030468899989500642
2100,1,111731,75641,0.028019900084473193
2100,2,111731,75641,0.029178099939599633
2100,3,111731,75641,0.02749270002823323
2100,4,111731,75641,0.027927399962209165
2100,5,111731,75641,0.029000199981965125
2100,6,111731,75641,0.03041300002951175
2100,7,111731,75641,0.02730119996704161
2100,8,111731,75641,0.02759800001513213
2100,9,111731,75641,0.028376400005072355
2100,10,111731,75641,0.027788000064902008
2200,1,119461,81216,0.027644800022244453
2200,2,119461,81216,0.02999830001499504
2200,3,119461,81216,0.028550200047902763
2200,4,119461,81216,0.027999200043268502
2200,5,119461,81216,0.028292200062423944
2200,6,119461,81216,0.030160199967212975
2200,7,119461,81216,0.028812999953515828
2200,8,119461,81216,0.028930799919180572
2200,9,119461,81216,0.02920109999831766
2200,10,119461,81216,0.029102800064720213
2300,1,126900,85977,0.027414600015617907
2300,2,126900,85977,0.03212980006355792
2300,3,126900,85977,0.028146900003775954
2300,4,126900,85977,0.028412400046363473
2300,5,126900,85977,0.029300700058229268
2300,6,126900,85977,0.028665799996815622
2300,7,126900,85977,0.028875899966806173
2300,8,126900,85977,0.028643300058320165
2300,9,126900,85977,0.028122900053858757
2300,10,126900,85977,0.02952710003592074
2400,1,131596,89385,0.031824200064875185
2400,2,131596,89385,0.029671200085431337
2400,3,131596,89385,0.029601800022646785
2400,4,131596,89385,0.02988409996032715
2400,5,131596,89385,0.030139099922962487
2400,6,131596,89385,0.033628499950282276
2400,7,131596,89385,0.0289149999152869
2400,8,131596,89385,0.029863599920645356
2400,9,131596,89385,0.029106599977239966
2400,10,131596,89385,0.029200299992226064
2500,1,141061,95886,0.030908900080248713
2500,2,141061,95886,0.030395500012673438
2500,3,141061,95886,0.029947400093078613
2500,4,141061,95886,0.028815200086683035
2500,5,141061,95886,0.03117289999499917
2500,6,141061,95886,0.030074600013904274
2500,7,141061,95886,0.030746000004000962
2500,8,141061,95886,0.03247580002062023
2500,9,141061,95886,0.033997699967585504
2500,10,141061,95886,0.030477000051178038
2600,1,147020,99130,0.03227339999284595
2600,2,147020,99130,0.03131420002318919
2600,3,147020,99130,0.03208359994459897
2600,4,147020,99130,0.03348780004307628
2600,5,147020,99130,0.02967059996444732
2600,6,147020,99130,0.02954500005580485
2600,7,147020,99130,0.029919900000095367
2600,8,147020,99130,0.030195700004696846
2600,9,147020,99130,0.03170930000487715
2600,10,147020,99130,0.030185399926267564
2700,1,152773,102282,0.030772099969908595
2700,2,152773,102282,0.030894900090061128
2700,3,152773,102282,0.030391399981454015
2700,4,152773,102282,0.031801800010725856
2700,5,152773,102282,0.03257520007900894
2700,6,152773,102282,0.03089020005427301
2700,7,152773,102282,0.03250239999033511
2700,8,152773,102282,0.030157500063069165
2700,9,152773,102282,0.030665499973110855
2700,10,152773,102282,0.031000199960544705
2800,1,160678,107245,0.030911899986676872
2800,2,160678,107245,0.03164990001823753
2800,3,160678,107245,0.03441199997905642
2800,4,160678,107245,0.03120969992596656
2800,5,160678,107245,0.03218029998242855
2800,6,160678,107245,0.03612210007850081
2800,7,160678,107245,0.033563800039701164
2800,8,160678,107245,0.032833400066010654
2800,9,160678,107245,0.031048899982124567
2800,10,160678,107245,0.03151240001898259
2900,1,165992,110509,0.031452500028535724
2900,2,165992,110509,0.030583999934606254
2900,3,165992,110509,0.03562660003080964
2900,4,165992,110509,0.03363670001272112
2900,5,165992,110509,0.03487269999459386
2900,6,165992,110509,0.032150300103239715
2900,7,165992,110509,0.03158219996839762
2900,8,165992,110509,0.030767699936404824
2900,9,165992,110509,0.030943699995987117
2900,10,165992,110509,0.03283229994121939
3000,1,174355,116495,0.03094620001502335
3000,2,174355,116495,0.03193709999322891
3000,3,174355,116495,0.031016499968245625
3000,4,174355,116495,0.030694599961861968
3000,5,174355,116495,0.033239100011996925
3000,6,174355,116495,0.031790000037290156
3000,7,174355,116495,0.031969200004823506
3000,8,174355,116495,0.03313600004184991
3000,9,174355,116495,0.032980000018142164
3000,10,174355,116495,0.03280829999130219
3100,1,181366,120743,0.03250869992189109
3100,2,181366,120743,0.03269729996100068
3100,3,181366,120743,0.031889099976979196
3100,4,181366,120743,0.03182370006106794
3100,5,181366,120743,0.033739599981345236
3100,6,181366,120743,0.034948799991980195
3100,7,181366,120743,0.03298739995807409
3100,8,181366,120743,0.03436609997879714
3100,9,181366,120743,0.03247570001985878
3100,10,181366,120743,0.03135169995948672
3200,1,188742,126047,0.032228500000201166
3200,2,188742,126047,0.03482780000194907
3200,3,188742,126047,0.03463829995598644
3200,4,188742,126047,0.03399970009922981
3200,5,188742,126047,0.033270300016738474
3200,6,188742,126047,0.03680170001462102
3200,7,188742,126047,0.03527900006156415
3200,8,188742,126047,0.03532149991951883
3200,9,188742,126047,0.032259900006465614
3200,10,188742,126047,0.032252399949356914
3300,1,193645,127978,0.03246769995894283
3300,2,193645,127978,0.03293630003463477
3300,3,193645,127978,0.03207680000923574
3300,4,193645,127978,0.032586899935267866
3300,5,193645,127978,0.03327530005481094
3300,6,193645,127978,0.03270550002343953
3300,7,193645,127978,0.0340722999535501
3300,8,193645,127978,0.032434199936687946
3300,9,193645,127978,0.03412990004289895
3300,10,193645,127978,0.034509000019170344
3400,1,201001,132800,0.03286899998784065
3400,2,201001,132800,0.03449170000385493
3400,3,201001,132800,0.03317489998880774
3400,4,201001,132800,0.032155999913811684
3400,5,201001,132800,0.03541220002807677
3400,6,201001,132800,0.03430800000205636
3400,7,201001,132800,0.03642250003758818
3400,8,201001,132800,0.03318330005276948
3400,9,201001,132800,0.03382659994531423
3400,10,201001,132800,0.03740120003931224
3500,1,207692,136415,0.03410539997275919
3500,2,207692,136415,0.03518370003439486
3500,3,207692,136415,0.03506500006187707
3500,4,207692,136415,0.0354693999979645
3500,5,207692,136415,0.03360590001102537
3500,6,207692,136415,0.035747500020079315
3500,7,207692,136415,0.036815700004808605
3500,8,207692,136415,0.035366800031624734
3500,9,207692,136415,0.033495299983769655
3500,10,207692,136415,0.03359140001703054
3600,1,219079,144911,0.03467020008247346
3600,2,219079,144911,0.034882400068454444
3600,3,219079,144911,0.03428560006432235
3600,4,219079,144911,0.038282599998638034
3600,5,219079,144911,0.03518149990122765
3600,6,219079,144911,0.03378379996865988
3600,7,219079,144911,0.034333899966441095
3600,8,219079,144911,0.03527519991621375
3600,9,219079,144911,0.03459890000522137
3600,10,219079,144911,0.03432179999072105
3700,1,222210,146007,0.03411979996599257
3700,2,222210,146007,0.034637599950656295
3700,3,222210,146007,0.035394700011238456
3700,4,222210,146007,0.03784050000831485
3700,5,222210,146007,0.03560490009840578
3700,6,222210,146007,0.03621529997326434
3700,7,222210,146007,0.038152099936269224
3700,8,222210,146007,0.035688200034201145
3700,9,222210,146007,0.03497919999063015
3700,10,222210,146007,0.036351999966427684
3800,1,232341,153454,0.03501569991931319
3800,2,232341,153454,0.03525519999675453
3800,3,232341,153454,0.03514809999614954
3800,4,232341,153454,0.03707009996287525
3800,5,232341,153454,0.03937659994699061
3800,6,232341,153454,0.03915570001117885
3800,7,232341,153454,0.03621739998925477
3800,8,232341,153454,0.03468710009474307
3800,9,232341,153454,0.03502339997794479
3800,10,232341,153454,0.03430790000129491
3900,1,237598,156027,0.036594699951820076
3900,2,237598,156027,0.03632119996473193
3900,3,237598,156027,0.036110199987888336
3900,4,237598,156027,0.03749980009160936
3900,5,237598,156027,0.0355750999879092
3900,6,237598,156027,0.03469350002706051
3900,7,237598,156027,0.034701400087215006
3900,8,237598,156027,0.03709670004900545
3900,9,237598,156027,0.035182900028303266
3900,10,237598,156027,0.03880789992399514
4000,1,243267,160686,0.03890509996563196
4000,2,243267,160686,0.036535699968226254
4000,3,243267,160686,0.038723699981346726
4000,4,243267,160686,0.038898800034075975
4000,5,243267,160686,0.0367927000625059
4000,6,243267,160686,0.036691099987365305
4000,7,243267,160686,0.03608909994363785
4000,8,243267,160686,0.036107899970375
4000,9,243267,160686,0.0363264000043273
4000,10,243267,160686,0.03659460006747395
4100,1,253547,168991,0.03926949994638562
4100,2,253547,168991,0.037899999995715916
4100,3,253547,168991,0.039499100064858794
4100,4,253547,168991,0.03814339998643845
4100,5,253547,168991,0.03798520006239414
4100,6,253547,168991,0.037900199997238815
4100,7,253547,168991,0.03855769999790937
4100,8,253547,168991,0.03724910004530102
4100,9,253547,168991,0.03675069997552782
4100,10,253547,168991,0.03792040003463626
4200,1,256885,171012,0.03817690000869334
4200,2,256885,171012,0.03785520000383258
4200,3,256885,171012,0.0369955999776721
4200,4,256885,171012,0.06290659995283931
4200,5,256885,171012,0.03972350002732128
4200,6,256885,171012,0.0395070998929441
4200,7,256885,171012,0.03765990003012121
4200,8,256885,171012,0.03866880002897233
4200,9,256885,171012,0.0366412999574095
4200,10,256885,171012,0.035697099985554814
4300,1,265023,176746,0.03874360001645982
4300,2,265023,176746,0.0374005000339821
4300,3,265023,176746,0.037630400038324296
4300,4,265023,176746,0.0389689999865368
4300,5,265023,176746,0.03617189999204129
4300,6,265023,176746,0.03717809997033328
4300,7,265023,176746,0.03717090003192425
4300,8,265023,176746,0.03620130009949207
4300,9,265023,176746,0.03600550000555813
4300,10,265023,176746,0.040473800036124885
4400,1,267675,177782,0.040892899967730045
4400,2,267675,177782,0.03767010010778904
4400,3,267675,177782,0.037854299996979535
4400,4,267675,177782,0.03861799999140203
4400,5,267675,177782,0.03801169991493225
4400,6,267675,177782,0.038171099964529276
4400,7,267675,177782,0.03772750007919967
4400,8,267675,177782,0.03848180000204593
4400,9,267675,177782,0.03681510000023991
4400,10,267675,177782,0.03803119994699955
4500,1,278358,185133,0.04194149991963059
4500,2,278358,185133,0.03833210002630949
4500,3,278358,185133,0.04002259997650981
4500,4,278358,185133,0.04047300003003329
4500,5,278358,185133,0.038762499927543104
4500,6,278358,185133,0.03804440004751086
4500,7,278358,185133,0.03676740010268986
4500,8,278358,185133,0.03810440003871918
4500,9,278358,185133,0.03970289998687804
4500,10,278358,185133,0.0392924000043422
4600,1,285714,190562,0.03831480001099408
4600,2,285714,190562,0.03808299999218434
4600,3,285714,190562,0.03844479995314032
4600,4,285714,190562,0.03800190007314086
4600,5,285714,190562,0.037633600062690675
4600,6,285714,190562,0.04050440003629774
4600,7,285714,190562,0.04321999999228865
4600,8,285714,190562,0.0402028999524191
4600,9,285714,190562,0.03855580009985715
4600,10,285714,190562,0.04009420005604625
4700,1,291147,193264,0.03904050006531179
4700,2,291147,193264,0.03933070006314665
4700,3,291147,193264,0.0400622000452131
4700,4,291147,193264,0.039243899984285235
4700,5,291147,193264,0.03815450007095933
4700,6,291147,193264,0.04151060001458973
4700,7,291147,193264,0.04220480006188154
4700,8,291147,193264,0.03952750004827976
4700,9,291147,193264,0.039894399931654334
4700,10,291147,193264,0.03899759997148067
4800,1,298569,199878,0.03913169994484633
4800,2,298569,199878,0.03939279995393008
4800,3,298569,199878,0.039626399986445904
4800,4,298569,199878,0.04066559998318553
4800,5,298569,199878,0.042872700025327504
4800,6,298569,199878,0.0407399000832811
4800,7,298569,199878,0.0390080000506714
4800,8,298569,199878,0.039278200012631714
4800,9,298569,199878,0.03870730008929968
4800,10,298569,199878,0.03935910004656762
4900,1,305943,203760,0.03930579998996109
4900,2,305943,203760,0.04414770007133484
4900,3,305943,203760,0.04292260005604476
4900,4,305943,203760,0.04233119997661561
4900,5,305943,203760,0.04178390000015497
4900,6,305943,203760,0.04035309993196279
4900,7,305943,203760,0.03921019996050745
4900,8,305943,203760,0.04096589994151145
4900,9,305943,203760,0.04145639995113015
4900,10,305943,203760,0.04282700002659112
5000,1,314474,209744,0.041236600023694336
5000,2,314474,209744,0.04084400006104261
5000,3,314474,209744,0.04080830002203584
5000,4,314474,209744,0.04106129996944219
5000,5,314474,209744,0.04104509996250272
5000,6,314474,209744,0.04348639992531389
5000,7,314474,209744,0.040632299962453544
5000,8,314474,209744,0.04136639996431768
5000,9,314474,209744,0.04254170006606728
5000,10,314474,209744,0.04404790000990033
5100,1,322906,215609,0.0432778000831604
5100,2,322906,215609,0.04290410003159195
5100,3,322906,215609,0.04126020008698106
5100,4,322906,215609,0.04281590005848557
5100,5,322906,215609,0.040879800100810826
5100,6,322906,215609,0.04099770006723702
5100,7,322906,215609,0.04698620003182441
5100,8,322906,215609,0.04512110003270209
5100,9,322906,215609,0.04165699996519834
5100,10,322906,215609,0.043693099985830486
5200,1,330728,221360,0.04415640002116561
5200,2,330728,221360,0.04282610001973808
5200,3,330728,221360,0.04719529999420047
5200,4,330728,221360,0.042688700021244586
5200,5,330728,221360,0.04263049992732704
5200,6,330728,221360,0.04107300005853176
5200,7,330728,221360,0.04022720002103597
5200,8,330728,221360,0.04072189994622022
5200,9,330728,221360,0.04161810001824051
5200,10,330728,221360,0.04249860008712858
5300,1,341753,228181,0.04212379991076887
5300,2,341753,228181,0.04286589997354895
5300,3,341753,228181,0.041919699986465275
5300,4,341753,228181,0.045665399986319244
5300,5,341753,228181,0.04331159999128431
5300,6,341753,228181,0.04361950000748038
5300,7,341753,228181,0.041186499991454184
5300,8,341753,228181,0.04415950004477054
5300,9,341753,228181,0.042245299904607236
5300,10,341753,228181,0.042621799977496266
5400,1,345632,231043,0.04835970001295209
5400,2,345632,231043,0.04576220002491027
5400,3,345632,231043,0.044864899944514036
5400,4,345632,231043,0.042956599965691566
5400,5,345632,231043,0.04896699998062104
5400,6,345632,231043,0.04517460009083152
5400,7,345632,231043,0.04382450005505234
5400,8,345632,231043,0.04186539992224425
5400,9,345632,231043,0.04179439996369183
5400,10,345632,231043,0.04279330000281334
5500,1,356025,237750,0.043691799975931644
5500,2,356025,237750,0.04251989990007132
5500,3,356025,237750,0.04194280004594475
5500,4,356025,237750,0.04318309994414449
5500,5,356025,237750,0.04150980000849813
5500,6,356025,237750,0.04291289998218417
5500,7,356025,237750,0.04483609995804727
5500,8,356025,237750,0.04326679999940097
5500,9,356025,237750,0.04239220009185374
5500,10,356025,237750,0.044518299982883036
5600,1,365154,244189,0.043851900030858815
5600,2,365154,244189,0.044555500033311546
5600,3,365154,244189,0.04451219993643463
5600,4,365154,244189,0.04658740002196282
5600,5,365154,244189,0.04823109996505082
5600,6,365154,244189,0.043773100012913346
5600,7,365154,244189,0.04780830000527203
5600,8,365154,244189,0.046265300014056265
5600,9,365154,244189,0.04822470003273338
5600,10,365154,244189,0.047203300055116415
5700,1,372732,248953,0.04480199993122369
5700,2,372732,248953,0.044183799996972084
5700,3,372732,248953,0.045287500019185245
5700,4,372732,248953,0.04535739996936172
5700,5,372732,248953,0.04395349998958409
5700,6,372732,248953,0.043213099939748645
5700,7,372732,248953,0.04394280002452433
5700,8,372732,248953,0.04425279994029552
5700,9,372732,248953,0.04490780003834516
5700,10,372732,248953,0.04419150005560368
5800,1,380144,253514,0.04595800000242889
5800,2,380144,253514,0.04491960001178086
5800,3,380144,253514,0.045426800032146275
5800,4,380144,253514,0.044327700044959784
5800,5,380144,253514,0.04329569998662919
5800,6,380144,253514,0.04365969996433705
5800,7,380144,253514,0.044818999944254756
5800,8,380144,253514,0.04979209997691214
5800,9,380144,253514,0.05210760002955794
5800,10,380144,253514,0.047572400071658194
5900,1,385220,256009,0.045466599985957146
5900,2,385220,256009,0.04555020004045218
5900,3,385220,256009,0.04490460001397878
5900,4,385220,256009,0.04355030006263405
5900,5,385220,256009,0.045257800025865436
5900,6,385220,256009,0.044955600053071976
5900,7,385220,256009,0.04374869994353503
5900,8,385220,256009,0.0433128000004217
5900,9,385220,256009,0.04444710002280772
5900,10,385220,256009,0.04448619997128844
6000,1,393228,261347,0.0457927999086678
6000,2,393228,261347,0.04801409994252026
6000,3,393228,261347,0.045841499930247664
6000,4,393228,261347,0.0465093000093475
6000,5,393228,261347,0.04604779998771846
6000,6,393228,261347,0.04770619992632419
6000,7,393228,261347,0.04487199999857694
6000,8,393228,261347,0.04468519997317344
6000,9,393228,261347,0.04833320004399866
6000,10,393228,261347,0.05011909990571439
6100,1,402317,268693,0.04896470007952303
6100,2,402317,268693,0.04667090007569641
6100,3,402317,268693,0.04776510002557188
6100,4,402317,268693,0.05041629995685071
6100,5,402317,268693,0.04693319997750223
6100,6,402317,268693,0.046951500000432134
6100,7,402317,268693,0.046505499980412424
6100,8,402317,268693,0.045456500025466084
6100,9,402317,268693,0.04701540002133697
6100,10,402317,268693,0.04592239996418357
6200,1,404866,270058,0.04574900004081428
6200,2,404866,270058,0.04555310006253421
6200,3,404866,270058,0.04512309993151575
6200,4,404866,270058,0.04633749998174608
6200,5,404866,270058,0.0477507000323385
6200,6,404866,270058,0.04728659999091178
6200,7,404866,270058,0.051077700103633106
6200,8,404866,270058,0.04750470002181828
6200,9,404866,270058,0.04917409992776811
6200,10,404866,270058,0.047141100047156215
6300,1,412442,276394,0.04886939993593842
6300,2,412442,276394,0.054335799999535084
6300,3,412442,276394,0.050579599919728935
6300,4,412442,276394,0.050302699906751513
6300,5,412442,276394,0.04874620004557073
6300,6,412442,276394,0.046546599944122136
6300,7,412442,276394,0.046457999967969954
6300,8,412442,276394,0.04635509999934584
6300,9,412442,276394,0.048680500010959804
6300,10,412442,276394,0.04599759995471686
6400,1,420125,281341,0.046549900085665286
6400,2,420125,281341,0.0465481000719592
6400,3,420125,281341,0.04641830001492053
6400,4,420125,281341,0.0478129000402987
6400,5,420125,281341,0.04746859997976571
6400,6,420125,281341,0.04681269999127835
6400,7,420125,281341,0.04834500001743436
6400,8,420125,281341,0.047294799936935306
6400,9,420125,281341,0.05281080002896488
6400,10,420125,281341,0.048625600058585405
6500,1,430600,288787,0.05116180004552007
6500,2,430600,288787,0.04850690008606762
6500,3,430600,288787,0.05282490001991391
6500,4,430600,288787,0.05191569996532053
6500,5,430600,288787,0.04817720002029091
6500,6,430600,288787,0.04833570006303489
6500,7,430600,288787,0.048512900015339255
6500,8,430600,288787,0.04596339992713183
6500,9,430600,288787,0.04847689997404814
6500,10,430600,288787,0.047951500047929585
6600,1,436183,292349,0.04769449995364994
6600,2,436183,292349,0.04912009998224676
6600,3,436183,292349,0.04861739999614656
6600,4,436183,292349,0.04787989996839315
6600,5,436183,292349,0.04968209995422512
6600,6,436183,292349,0.049615100026130676
6600,7,436183,292349,0.048803500016219914
6600,8,436183,292349,0.04755220003426075
6600,9,436183,292349,0.04958949994761497
6600,10,436183,292349,0.0501684999326244
6700,1,441785,295205,0.054649299941957
6700,2,441785,295205,0.04947079997509718
6700,3,441785,295205,0.04886129999067634
6700,4,441785,295205,0.04733870003838092
6700,5,441785,295205,0.05412099999375641
6700,6,441785,295205,0.052913199993781745
6700,7,441785,295205,0.04980400006752461
6700,8,441785,295205,0.04922700009774417
6700,9,441785,295205,0.04776520002633333
6700,10,441785,295205,0.04840980004519224
6800,1,453054,304094,0.04980729997623712
6800,2,453054,304094,0.05027250002603978
6800,3,453054,304094,0.04971960000693798
6800,4,453054,304094,0.048951500095427036
6800,5,453054,304094,0.04853580007329583
6800,6,453054,304094,0.04886889993213117
6800,7,453054,304094,0.04832269996404648
6800,8,453054,304094,0.052046700031496584
6800,9,453054,304094,0.05070829996839166
6800,10,453054,304094,0.050199300050735474
6900,1,461435,309183,0.05242690001614392
6900,2,461435,309183,0.05353769997600466
6900,3,461435,309183,0.0521687000291422
6900,4,461435,309183,0.049287899979390204
6900,5,461435,309183,0.05228020006325096
6900,6,461435,309183,0.05521789996419102
6900,7,461435,309183,0.05093419994227588
6900,8,461435,309183,0.05150459997821599
6900,9,461435,309183,0.04883630003314465
6900,10,461435,309183,0.04918199998792261
7000,1,468496,313932,0.051138099981471896
7000,2,468496,313932,0.05045660003088415
7000,3,468496,313932,0.05055199994239956
7000,4,468496,313932,0.050481899990700185
7000,5,468496,313932,0.05175210000015795
7000,6,468496,313932,0.05348279990721494
7000,7,468496,313932,0.05096590006724
7000,8,468496,313932,0.050351900048553944
7000,9,468496,313932,0.05275549995712936
7000,10,468496,313932,0.05480749998241663
7100,1,480365,322080,0.053360800025984645
7100,2,480365,322080,0.05087999999523163
