n,m,comparisons,swaps,execution_time
7100,4,108905,38331,0.030012500006705523
7100,5,108905,38331,0.029337599989958107
7100,6,108905,38331,0.029531599953770638
7100,7,108905,38331,0.029133399948477745
7100,8,108905,38331,0.029887499986216426
7100,9,108905,38331,0.029419300029985607
7100,10,108905,38331,0.028899700031615794
7200,1,101212,37643,0.029002700001001358
7200,2,101212,37643,0.029428299982100725
7200,3,101212,37643,0.03109290008433163
7200,4,101212,37643,0.029732199967838824
7200,5,101212,37643,0.029477300005964935
7200,6,101212,37643,0.03139950009062886
7200,7,101212,37643,0.029629600001499057
7200,8,101212,37643,0.03162090003024787
7200,9,101212,37643,0.030431900057010353
7200,10,101212,37643,0.03263499995227903
7300,1,101564,38863,0.028535300050862134
7300,2,101564,38863,0.029711500043049455
7300,3,101564,38863,0.03241919993888587
7300,4,101564,38863,0.030680300085805357
7300,5,101564,38863,0.03375419997610152
7300,6,101564,38863,0.030265299952588975
7300,7,101564,38863,0.03250069997739047
7300,8,101564,38863,0.030226499889977276
7300,9,101564,38863,0.02986200002487749
7300,10,101564,38863,0.02969409991055727
7400,1,102827,42126,0.029601600021123886
7400,2,102827,42126,0.03393340006005019
7400,3,102827,42126,0.030027000000700355
7400,4,102827,42126,0.030204399954527617
7400,5,102827,42126,0.029876000015065074
7400,6,102827,42126,0.029926600051112473
7400,7,102827,42126,0.032519200001843274
7400,8,102827,42126,0.02998310001567006
7400,9,102827,42126,0.02994289994239807
7400,10,102827,42126,0.02950760000385344
7500,1,108225,39897,0.030283099971711636
7500,2,108225,39897,0.03095550008583814
7500,3,108225,39897,0.029820100055076182
7500,4,108225,39897,0.029312799917533994
7500,5,108225,39897,0.03022189997136593
7500,6,108225,39897,0.03198980004526675
7500,7,108225,39897,0.030877699959091842
7500,8,108225,39897,0.030726900091394782
7500,9,108225,39897,0.030734100029803813
7500,10,108225,39897,0.031130700022913516
7600,1,108890,39357,0.030328200082294643
7600,2,108890,39357,0.0305728999665007
7600,3,108890,39357,0.03125869994983077
7600,4,108890,39357,0.031560400035232306
7600,5,108890,39357,0.0315919000422582
7600,6,108890,39357,0.03127130004577339
7600,7,108890,39357,0.03181070007849485
7600,8,108890,39357,0.0312071000225842
7600,9,108890,39357,0.029385200003162026
7600,10,108890,39357,0.03057719999924302
7700,1,112180,41459,0.03038599994033575
7700,2,112180,41459,0.03085620002821088
7700,3,112180,41459,0.03155569999944419
7700,4,112180,41459,0.03319059999193996
7700,5,112180,41459,0.031097800005227327
7700,6,112180,41459,0.031991199939511716
7700,7,112180,41459,0.030064299935474992
7700,8,112180,41459,0.03190139995422214
7700,9,112180,41459,0.033778299926780164
7700,10,112180,41459,0.030535400030203164
7800,1,117150,44142,0.03149909991770983
7800,2,117150,44142,0.0308410000288859
7800,3,117150,44142,0.0310087000252679
7800,4,117150,44142,0.031527699902653694
7800,5,117150,44142,0.032164899981580675
7800,6,117150,44142,0.03304279991425574
7800,7,117150,44142,0.03125100000761449
7800,8,117150,44142,0.031102800043299794
7800,9,117150,44142,0.030641600023955107
7800,10,117150,44142,0.03150669997557998
7900,1,109529,49895,0.03228859999217093
7900,2,109529,49895,0.031048099976032972
7900,3,109529,49895,0.030942499986849725
7900,4,109529,49895,0.031519100069999695
7900,5,109529,49895,0.03118749998975545
7900,6,109529,49895,0.03025750000961125
7900,7,109529,49895,0.02993119996972382
7900,8,109529,49895,0.03329279995523393
7900,9,109529,49895,0.031804800033569336
7900,10,109529,49895,0.03187529998831451
8000,1,111331,43695,0.030422300100326538
8000,2,111331,43695,0.03086780000012368
8000,3,111331,43695,0.030352600035257638
8000,4,111331,43695,0.03260150004643947
8000,5,111331,43695,0.03259660000912845
8000,6,111331,43695,0.03088849992491305
8000,7,111331,43695,0.03067809995263815
8000,8,111331,43695,0.031218199990689754
8000,9,111331,43695,0.03209130000323057
8000,10,111331,43695,0.03013730002567172
8100,1,119117,47452,0.03069180005695671
8100,2,119117,47452,0.031052500009536743
8100,3,119117,47452,0.031607700046151876
8100,4,119117,47452,0.030905600055120885
8100,5,119117,47452,0.032578199985437095
8100,6,119117,47452,0.0301949999993667
8100,7,119117,47452,0.031253900029696524
8100,8,119117,47452,0.03220100002363324
8100,9,119117,47452,0.030408400110900402
8100,10,119117,47452,0.031087800045497715
8200,1,114232,45234,0.03465310006868094
8200,2,114232,45234,0.03148910007439554
8200,3,114232,45234,0.030785600072704256
8200,4,114232,45234,0.03139680007006973
8200,5,114232,45234,0.031619599903933704
8200,6,114232,45234,0.03088850004132837
8200,7,114232,45234,0.03186960006132722
8200,8,114232,45234,0.032668799976818264
8200,9,114232,45234,0.03256239998154342
8200,10,114232,45234,0.03398169996216893
8300,1,125876,45399,0.03559840004891157
8300,2,125876,45399,0.039557799929752946
8300,3,125876,45399,0.035228900029323995
8300,4,125876,45399,0.03765489999204874
8300,5,125876,45399,0.03592890000436455
8300,6,125876,45399,0.03646000009030104
8300,7,125876,45399,0.0340171999996528
8300,8,125876,45399,0.03468430007342249
8300,9,125876,45399,0.04085169988684356
8300,10,125876,45399,0.03521190001629293
8400,1,120491,49850,0.03489760006777942
8400,2,120491,49850,0.03362969995941967
8400,3,120491,49850,0.03782119997777045
8400,4,120491,49850,0.03375830000732094
8400,5,120491,49850,0.03184910002164543
8400,6,120491,49850,0.03231680009048432
8400,7,120491,49850,0.032449500053189695
8400,8,120491,49850,0.03132049995474517
8400,9,120491,49850,0.03345440002158284
8400,10,120491,49850,0.03342350001912564
8500,1,125621,51896,0.025779200019314885
8500,2,125621,51896,0.023424700018949807
8500,3,125621,51896,0.02442419994622469
8500,4,125621,51896,0.025636599981226027
8500,5,125621,51896,0.024174400023184717
8500,6,125621,51896,0.02348169998731464
8500,7,125621,51896,0.025608500000089407
8500,8,125621,51896,0.02380510000512004
8500,9,125621,51896,0.024732999969273806
8500,10,125621,51896,0.023930000024847686
8600,1,138202,48204,0.0243132000323385
8600,2,138202,48204,0.02603599999565631
8600,3,138202,48204,0.026445999974384904
8600,4,138202,48204,0.026247399975545704
8600,5,138202,48204,0.025673700030893087
8600,6,138202,48204,0.024409699952229857
8600,7,138202,48204,0.02400780003517866
8600,8,138202,48204,0.026135300053283572
8600,9,138202,48204,0.025909700081683695
8600,10,138202,48204,0.026063600089401007
8700,1,123220,47330,0.02622920006979257
8700,2,123220,47330,0.02738280000630766
8700,3,123220,47330,0.026286899927072227
8700,4,123220,47330,0.025040500098839402
8700,5,123220,47330,0.02660990005824715
8700,6,123220,47330,0.024348299950361252
8700,7,123220,47330,0.02599630004260689
8700,8,123220,47330,0.026802499894984066
8700,9,123220,47330,0.026087700040079653
8700,10,123220,47330,0.02654160000383854
8800,1,132638,46367,0.025558699970133603
8800,2,132638,46367,0.026029799948446453
8800,3,132638,46367,0.02641980000771582
8800,4,132638,46367,0.02606439997907728
8800,5,132638,46367,0.027820699964649975
8800,6,132638,46367,0.02889989991672337
8800,7,132638,46367,0.03433119994588196
8800,8,132638,46367,0.03862510004546493
8800,9,132638,46367,0.03304090001620352
8800,10,132638,46367,0.03243339993059635
8900,1,134538,46161,0.03152550000231713
8900,2,134538,46161,0.032884799991734326
8900,3,134538,46161,0.03298309992533177
8900,4,134538,46161,0.03332409996073693
8900,5,134538,46161,0.0337878999998793
8900,6,134538,46161,0.03312160004861653
8900,7,134538,46161,0.0348506000591442
8900,8,134538,46161,0.0344883999787271
8900,9,134538,46161,0.03339360002428293
8900,10,134538,46161,0.03507079998962581
9000,1,134259,50712,0.03379349992610514
9000,2,134259,50712,0.03256309998687357
9000,3,134259,50712,0.03381350007839501
9000,4,134259,50712,0.035199100035242736
9000,5,134259,50712,0.03648910007905215
9000,6,134259,50712,0.03253349999431521
9000,7,134259,50712,0.03167970001231879
9000,8,134259,50712,0.032890900038182735
9000,9,134259,50712,0.03270039998460561
9000,10,134259,50712,0.033468900015577674
9100,1,126668,49202,0.032567599904723465
9100,2,126668,49202,0.03315539995674044
9100,3,126668,49202,0.03317179996520281
9100,4,126668,49202,0.03412279998883605
9100,5,126668,49202,0.03228130005300045
9100,6,126668,49202,0.03350090002641082
9100,7,126668,49202,0.03292330005206168
9100,8,126668,49202,0.031547099933959544
9100,9,126668,49202,0.03281569993123412
9100,10,126668,49202,0.03221770003437996
9200,1,131842,51438,0.03337020007893443
9200,2,131842,51438,0.034332599956542253
9200,3,131842,51438,0.03268880001269281
9200,4,131842,51438,0.033965100068598986
9200,5,131842,51438,0.033253800007514656
9200,6,131842,51438,0.03382210002746433
9200,7,131842,51438,0.034561000065878034
9200,8,131842,51438,0.034689499996602535
9200,9,131842,51438,0.03505119995679706
9200,10,131842,51438,0.035049600061029196
9300,1,133977,53839,0.03348300000652671
9300,2,133977,53839,0.036002099979668856
9300,3,133977,53839,0.034799400018528104
9300,4,133977,53839,0.03667129995301366
9300,5,133977,53839,0.03481660003308207
9300,6,133977,53839,0.03492160001769662
9300,7,133977,53839,0.03264889994170517
9300,8,133977,53839,0.034594799974001944
9300,9,133977,53839,0.03374230000190437
9300,10,133977,53839,0.03472130000591278
9400,1,145583,51262,0.038030800060369074
9400,2,145583,51262,0.034254000056535006
9400,3,145583,51262,0.03275619994383305
9400,4,145583,51262,0.032878999947570264
9400,5,145583,51262,0.032930699991993606
9400,6,145583,51262,0.03348390001337975
9400,7,145583,51262,0.0329749999800697
9400,8,145583,51262,0.03249409992713481
9400,9,145583,51262,0.03383570001460612
9400,10,145583,51262,0.03301430004648864
9500,1,142059,50092,0.032367900013923645
9500,2,142059,50092,0.036658499971963465
9500,3,142059,50092,0.03514859999995679
9500,4,142059,50092,0.033495599986054
9500,5,142059,50092,0.03762389998883009
9500,6,142059,50092,0.03426089999265969
9500,7,142059,50092,0.03349070006515831
9500,8,142059,50092,0.03398599999491125
9500,9,142059,50092,0.040812699939124286
9500,10,142059,50092,0.03483809996396303
9600,1,137114,54134,0.03393340006005019
9600,2,137114,54134,0.03355209995061159
9600,3,137114,54134,0.03412599989678711
9600,4,137114,54134,0.034941199934110045
9600,5,137114,54134,0.03396969998721033
9600,6,137114,54134,0.03589069994632155
9600,7,137114,54134,0.03452159999869764
9600,8,137114,54134,0.03572150005493313
9600,9,137114,54134,0.03664800000842661
9600,10,137114,54134,0.03664950001984835
9700,1,137946,56412,0.033219899982213974
9700,2,137946,56412,0.0334262999240309
9700,3,137946,56412,0.03280819999054074
9700,4,137946,56412,0.0338381000328809
9700,5,137946,56412,0.03308299998752773
9700,6,137946,56412,0.035362099995836616
9700,7,137946,56412,0.03384069993626326
9700,8,137946,56412,0.03322940005455166
9700,9,137946,56412,0.03706850006710738
9700,10,137946,56412,0.03418359998613596
9800,1,140093,54588,0.033686400041915476
9800,2,140093,54588,0.03402449993882328
9800,3,140093,54588,0.033610799931921065
9800,4,140093,54588,0.034040699945762753
9800,5,140093,54588,0.034046499989926815
9800,6,140093,54588,0.032739499933086336
9800,7,140093,54588,0.034099699929356575
9800,8,140093,54588,0.03863560000900179
9800,9,140093,54588,0.03623839991632849
9800,10,140093,54588,0.03395039995666593
9900,1,137727,57089,0.03380930004641414
9900,2,137727,57089,0.033305599936284125
9900,3,137727,57089,0.03442829998675734
9900,4,137727,57089,0.033432899974286556
9900,5,137727,57089,0.03545730002224445
9900,6,137727,57089,0.035384199931286275
9900,7,137727,57089,0.03639579995069653
9900,8,137727,57089,0.03603580000344664
9900,9,137727,57089,0.035319100017659366
9900,10,137727,57089,0.03407409996725619
10000,1,149058,61802,0.03326389996800572
10000,2,149058,61802,0.034352199989371
10000,3,149058,61802,0.03401499998290092
10000,4,149058,61802,0.03407579998020083
10000,5,149058,61802,0.03616709995549172
10000,6,149058,61802,0.03373599995393306
10000,7,149058,61802,0.03449739993084222
10000,8,149058,61802,0.03337449999526143
10000,9,149058,61802,0.0335006999084726
10000,10,149058,61802,0.03539730003103614
