n,m,comparisons,swaps,execution_time
4100,2,249580,130261,0.03589499997906387
4100,3,249580,130261,0.03562370000872761
4100,4,249580,130261,0.03567699994891882
4100,5,249580,130261,0.03765509999357164
4100,6,249580,130261,0.034898400073871017
4100,7,249580,130261,0.03373630007263273
4100,8,249580,130261,0.03431570006068796
4100,9,249580,130261,0.03490319999400526
4100,10,249580,130261,0.035406599985435605
4200,1,256546,133718,0.034674499998800457
4200,2,256546,133718,0.03548399999272078
4200,3,256546,133718,0.03583860001526773
4200,4,256546,133718,0.034241899964399636
4200,5,256546,133718,0.03682389995083213
4200,6,256546,133718,0.05995950009673834
4200,7,256546,133718,0.03995299991220236
4200,8,256546,133718,0.03625729994382709
4200,9,256546,133718,0.03475649992469698
4200,10,256546,133718,0.03469960007350892
4300,1,264140,138219,0.03564650006592274
4300,2,264140,138219,0.03413009992800653
4300,3,264140,138219,0.03876639995723963
4300,4,264140,138219,0.03771920001599938
4300,5,264140,138219,0.033969399984925985
4300,6,264140,138219,0.03507819992955774
4300,7,264140,138219,0.03597779991105199
4300,8,264140,138219,0.03524630004540086
4300,9,264140,138219,0.0346949000377208
4300,10,264140,138219,0.03529150004032999
4400,1,271760,142467,0.03546070004813373
4400,2,271760,142467,0.03664790000766516
4400,3,271760,142467,0.03688340005464852
4400,4,271760,142467,0.0354771000565961
4400,5,271760,142467,0.03542720002587885
4400,6,271760,142467,0.03508930001407862
4400,7,271760,142467,0.03389170009177178
4400,8,271760,142467,0.035516500007361174
4400,9,271760,142467,0.03521909995470196
4400,10,271760,142467,0.03647149994503707
4500,1,277239,144462,0.03628899995237589
4500,2,277239,144462,0.0367347999708727
4500,3,277239,144462,0.03608480002731085
4500,4,277239,144462,0.03702420007903129
4500,5,277239,144462,0.035782900056801736
4500,6,277239,144462,0.036885099951177835
4500,7,277239,144462,0.038203799980692565
4500,8,277239,144462,0.03413900011219084
4500,9,277239,144462,0.03760300006251782
4500,10,277239,144462,0.03816780005581677
4600,1,282757,147740,0.03855169995222241
4600,2,282757,147740,0.03966160002164543
4600,3,282757,147740,0.03961700003128499
4600,4,282757,147740,0.04062570002861321
4600,5,282757,147740,0.038010899908840656
4600,6,282757,147740,0.03658269997686148
4600,7,282757,147740,0.03698520001489669
4600,8,282757,147740,0.03652590001001954
4600,9,282757,147740,0.03542809991631657
4600,10,282757,147740,0.03609219996724278
4700,1,290306,152683,0.03788019996136427
4700,2,290306,152683,0.0368085999507457
4700,3,290306,152683,0.037872100016102195
4700,4,290306,152683,0.041687199962325394
4700,5,290306,152683,0.03906509990338236
4700,6,290306,152683,0.037499899975955486
4700,7,290306,152683,0.03591659991070628
4700,8,290306,152683,0.037455499987117946
4700,9,290306,152683,0.03971879999153316
4700,10,290306,152683,0.03804499993566424
4800,1,297851,156495,0.03984059998765588
4800,2,297851,156495,0.037759499973617494
4800,3,297851,156495,0.03679579996969551
4800,4,297851,156495,0.03613350004889071
4800,5,297851,156495,0.03670789999887347
4800,6,297851,156495,0.03730229998473078
4800,7,297851,156495,0.036563499947078526
4800,8,297851,156495,0.035512000089511275
4800,9,297851,156495,0.040915200021117926
4800,10,297851,156495,0.04089269996620715
4900,1,305065,159984,0.036462999996729195
4900,2,305065,159984,0.03623949992470443
4900,3,305065,159984,0.036424800055101514
4900,4,305065,159984,0.036420200020074844
4900,5,305065,159984,0.03728590009268373
4900,6,305065,159984,0.0383189000422135
4900,7,305065,159984,0.035945899900980294
4900,8,305065,159984,0.036750499974004924
4900,9,305065,159984,0.0400748000247404
4900,10,305065,159984,0.03789680008776486
5000,1,312240,164063,0.03999879991170019
5000,2,312240,164063,0.03602989995852113
5000,3,312240,164063,0.035956400097347796
5000,4,312240,164063,0.03921850002370775
5000,5,312240,164063,0.0393970999866724
5000,6,312240,164063,0.04052509996108711
5000,7,312240,164063,0.0396658000536263
5000,8,312240,164063,0.03951449994929135
5000,9,312240,164063,0.03693349997047335
5000,10,312240,164063,0.03678269998636097
5100,1,319398,167398,0.037200599908828735
5100,2,319398,167398,0.036907300003804266
5100,3,319398,167398,0.038066500099375844
5100,4,319398,167398,0.038452800014056265
5100,5,319398,167398,0.03722539998125285
5100,6,319398,167398,0.040910799987614155
5100,7,319398,167398,0.03997090004850179
5100,8,319398,167398,0.03770250000525266
5100,9,319398,167398,0.03883159998804331
5100,10,319398,167398,0.03807750006671995
5200,1,330616,174704,0.038041000021621585
5200,2,330616,174704,0.03628260002005845
5200,3,330616,174704,0.036873499979265034
5200,4,330616,174704,0.03887389996089041
5200,5,330616,174704,0.03913059993647039
5200,6,330616,174704,0.03987720003351569
5200,7,330616,174704,0.037738700048066676
5200,8,330616,174704,0.0382374000037089
5200,9,330616,174704,0.03986229992005974
5200,10,330616,174704,0.03839170001447201
5300,1,338096,177764,0.04086379997897893
5300,2,338096,177764,0.041279800003394485
5300,3,338096,177764,0.04190300009213388
5300,4,338096,177764,0.04175009997561574
5300,5,338096,177764,0.04181560000870377
5300,6,338096,177764,0.04145570006221533
5300,7,338096,177764,0.03864300006534904
5300,8,338096,177764,0.03889080008957535
5300,9,338096,177764,0.03829100006259978
5300,10,338096,177764,0.03803729999344796
5400,1,342712,179424,0.0416313000023365
5400,2,342712,179424,0.04141069995239377
5400,3,342712,179424,0.04424700001254678
5400,4,342712,179424,0.04183510004077107
5400,5,342712,179424,0.04111160000320524
5400,6,342712,179424,0.04099570005200803
5400,7,342712,179424,0.038814099971204996
5400,8,342712,179424,0.03942659997846931
5400,9,342712,179424,0.038439499912783504
5400,10,342712,179424,0.03875139995943755
5500,1,352962,184539,0.04138680000323802
5500,2,352962,184539,0.04325949994381517
5500,3,352962,184539,0.041731299948878586
5500,4,352962,184539,0.04051800002343953
5500,5,352962,184539,0.04097090009599924
5500,6,352962,184539,0.039906300022266805
5500,7,352962,184539,0.046131599927321076
5500,8,352962,184539,0.040643999935127795
5500,9,352962,184539,0.040549699915573
5500,10,352962,184539,0.03981649992056191
5600,1,357770,186387,0.03938830003608018
5600,2,357770,186387,0.04043900000397116
5600,3,357770,186387,0.03985960001591593
5600,4,357770,186387,0.04101929999887943
5600,5,357770,186387,0.03993369999807328
5600,6,357770,186387,0.04926620004698634
5600,7,357770,186387,0.04173970001284033
5600,8,357770,186387,0.04085260001011193
5600,9,357770,186387,0.04283070005476475
5600,10,357770,186387,0.04081210005097091
5700,1,363237,189052,0.0419044999871403
5700,2,363237,189052,0.04043149994686246
5700,3,363237,189052,0.040571399964392185
5700,4,363237,189052,0.04091890004929155
5700,5,363237,189052,0.04200349992606789
5700,6,363237,189052,0.040572799975052476
5700,7,363237,189052,0.04572329996153712
5700,8,363237,189052,0.041536200093105435
5700,9,363237,189052,0.04222920001484454
5700,10,363237,189052,0.04362679994665086
5800,1,374292,195038,0.040136100025847554
5800,2,374292,195038,0.03934890008531511
5800,3,374292,195038,0.03951470006722957
5800,4,374292,195038,0.03986290004104376
5800,5,374292,195038,0.03972309990786016
5800,6,374292,195038,0.039860200020484626
5800,7,374292,195038,0.04109779989812523
5800,8,374292,195038,0.04046980000566691
5800,9,374292,195038,0.040558099979534745
5800,10,374292,195038,0.04034529998898506
5900,1,382705,200723,0.041983500006608665
5900,2,382705,200723,0.04812310007400811
5900,3,382705,200723,0.049802100053057075
5900,4,382705,200723,0.04798630008008331
5900,5,382705,200723,0.04142889997456223
5900,6,382705,200723,0.04120219999458641
5900,7,382705,200723,0.042525599943473935
5900,8,382705,200723,0.042762700002640486
5900,9,382705,200723,0.0413278000196442
5900,10,382705,200723,0.04057099996134639
6000,1,390649,204503,0.04626710002776235
6000,2,390649,204503,0.04485559999011457
6000,3,390649,204503,0.04510009998921305
6000,4,390649,204503,0.04219900001771748
6000,5,390649,204503,0.043004099978134036
6000,6,390649,204503,0.043974499916657805
6000,7,390649,204503,0.04111510002985597
6000,8,390649,204503,0.04147019993979484
6000,9,390649,204503,0.040971699985675514
6000,10,390649,204503,0.041682499926537275
6100,1,400169,210534,0.041638300055637956
6100,2,400169,210534,0.04180649993941188
6100,3,400169,210534,0.04065400001127273
6100,4,400169,210534,0.04175129998475313
6100,5,400169,210534,0.04173520009499043
6100,6,400169,210534,0.04447090008761734
6100,7,400169,210534,0.0462293999735266
6100,8,400169,210534,0.044260800001211464
6100,9,400169,210534,0.04315029992721975
6100,10,400169,210534,0.045965999946929514
6200,1,404593,212305,0.04521540005225688
6200,2,404593,212305,0.04324370005633682
6200,3,404593,212305,0.04201219999231398
6200,4,404593,212305,0.04487900005187839
6200,5,404593,212305,0.046761600067839026
6200,6,404593,212305,0.04687189997639507
6200,7,404593,212305,0.04311049997340888
6200,8,404593,212305,0.042453099973499775
6200,9,404593,212305,0.04358699999283999
6200,10,404593,212305,0.043254499905742705
6300,1,410440,214991,0.04561119992285967
6300,2,410440,214991,0.041522499988786876
6300,3,410440,214991,0.04107759997714311
6300,4,410440,214991,0.03985059994738549
6300,5,410440,214991,0.03886069997679442
6300,6,410440,214991,0.04018110001925379
6300,7,410440,214991,0.042764100013300776
6300,8,410440,214991,0.04103129997383803
6300,9,410440,214991,0.04254270007368177
6300,10,410440,214991,0.04520070005673915
6400,1,419474,219477,0.047163199982605875
6400,2,419474,219477,0.04799700004514307
6400,3,419474,219477,0.044207700062543154
6400,4,419474,219477,0.04337279999163002
6400,5,419474,219477,0.04405420005787164
6400,6,419474,219477,0.044625100097619
6400,7,419474,219477,0.04327640007250011
6400,8,419474,219477,0.04689280001912266
6400,9,419474,219477,0.04320240009110421
6400,10,419474,219477,0.0457655000500381
6500,1,429047,224493,0.04621860000770539
6500,2,429047,224493,0.04326399997808039
6500,3,429047,224493,0.04327339993324131
6500,4,429047,224493,0.04489430005196482
6500,5,429047,224493,0.043303500046022236
6500,6,429047,224493,0.04487429989967495
6500,7,429047,224493,0.04256810003425926
6500,8,429047,224493,0.04690600000321865
6500,9,429047,224493,0.043353899964131415
6500,10,429047,224493,0.04436619998887181
6600,1,439112,230611,0.04475330002605915
6600,2,439112,230611,0.044004600029438734
6600,3,439112,230611,0.04972620005719364
6600,4,439112,230611,0.049003199907019734
6600,5,439112,230611,0.04506249993573874
6600,6,439112,230611,0.04887940001208335
6600,7,439112,230611,0.04371499991975725
6600,8,439112,230611,0.046213599969632924
6600,9,439112,230611,0.047714099986478686
6600,10,439112,230611,0.04549529997166246
6700,1,443769,232892,0.04431899997871369
6700,2,443769,232892,0.04511129995808005
6700,3,443769,232892,0.04804379993584007
6700,4,443769,232892,0.04577149997930974
6700,5,443769,232892,0.04617380001582205
6700,6,443769,232892,0.04530050000175834
6700,7,443769,232892,0.04639660008251667
6700,8,443769,232892,0.045307000051252544
6700,9,443769,232892,0.043777800048701465
6700,10,443769,232892,0.04402379994280636
6800,1,451056,235309,0.04441890004090965
6800,2,451056,235309,0.044762899982742965
6800,3,451056,235309,0.044406000059098005
6800,4,451056,235309,0.046307100099511445
6800,5,451056,235309,0.04487360001076013
6800,6,451056,235309,0.0501642000162974
6800,7,451056,235309,0.04862659994978458
6800,8,451056,235309,0.04428809997625649
6800,9,451056,235309,0.04812429996673018
6800,10,451056,235309,0.04533079999964684
6900,1,452576,235571,0.04500339995138347
6900,2,452576,235571,0.04556830006185919
6900,3,452576,235571,0.04573140002321452
6900,4,452576,235571,0.04446839995216578
6900,5,452576,235571,0.04679199995007366
6900,6,452576,235571,0.0498954999493435
6900,7,452576,235571,0.04439200006891042
6900,8,452576,235571,0.044342200038954616
6900,9,452576,235571,0.04414529993664473
6900,10,452576,235571,0.04540189995896071
7000,1,468540,245885,0.04588340001646429
7000,2,468540,245885,0.04539450001902878
7000,3,468540,245885,0.04638279997743666
7000,4,468540,245885,0.04551179998088628
7000,5,468540,245885,0.04697410005610436
7000,6,468540,245885,0.04734329995699227
7000,7,468540,245885,0.046749799977988005
7000,8,468540,245885,0.049646200030110776
7000,9,468540,245885,0.05084089993033558
7000,10,468540,245885,0.04850479995366186
7100,1,477726,250800,0.04848590004257858
