n,m,comparisons,swaps,execution_time
600,5,6128,3469,0.014751199982129037
600,6,6128,3469,0.01634339999873191
600,7,6128,3469,0.014673599973320961
600,8,6128,3469,0.01489019999280572
600,9,6128,3469,0.016325500095263124
600,10,6128,3469,0.015148599981330335
700,1,7413,4306,0.015322000021114945
700,2,7413,4306,0.015314899967052042
700,3,7413,4306,0.016250699991360307
700,4,7413,4306,0.015777299995534122
700,5,7413,4306,0.015601800056174397
700,6,7413,4306,0.01576419989578426
700,7,7413,4306,0.013886300032027066
700,8,7413,4306,0.01802229997701943
700,9,7413,4306,0.01738390000537038
700,10,7413,4306,0.018865799997001886
800,1,8106,4021,0.01832569995895028
800,2,8106,4021,0.016095699975267053
800,3,8106,4021,0.016732200048863888
800,4,8106,4021,0.016575100016780198
800,5,8106,4021,0.015454799984581769
800,6,8106,4021,0.01489460002630949
800,7,8106,4021,0.016392100020311773
800,8,8106,4021,0.015889299917034805
800,9,8106,4021,0.016375200008042157
800,10,8106,4021,0.013893599971197546
900,1,9593,5015,0.01699239993467927
900,2,9593,5015,0.01648290001321584
900,3,9593,5015,0.014975000056438148
900,4,9593,5015,0.014654400059953332
900,5,9593,5015,0.016586899990215898
900,6,9593,5015,0.01571710000280291
900,7,9593,5015,0.016067199991084635
900,8,9593,5015,0.016643300070427358
900,9,9593,5015,0.015483400085940957
900,10,9593,5015,0.016595799941569567
1000,1,9762,5461,0.01567260001320392
1000,2,9762,5461,0.018137200037017465
1000,3,9762,5461,0.017395199974998832
1000,4,9762,5461,0.015053399954922497
1000,5,9762,5461,0.01624249992892146
1000,6,9762,5461,0.016658900072798133
1000,7,9762,5461,0.017491300008259714
1000,8,9762,5461,0.017168299993500113
1000,9,9762,5461,0.016689099953509867
1000,10,9762,5461,0.01741349999792874
1100,1,11751,6610,0.01602790004108101
1100,2,11751,6610,0.016606900026090443
1100,3,11751,6610,0.016289600054733455
1100,4,11751,6610,0.01524709991645068
1100,5,11751,6610,0.01623229996766895
1100,6,11751,6610,0.014256199938245118
1100,7,11751,6610,0.014617599896155298
1100,8,11751,6610,0.01662649994250387
1100,9,11751,6610,0.015603400068357587
1100,10,11751,6610,0.014769200002774596
1200,1,12560,6677,0.01521040010266006
1200,2,12560,6677,0.01651799993123859
1200,3,12560,6677,0.016243599937297404
1200,4,12560,6677,0.016686399932950735
1200,5,12560,6677,0.01675280008930713
1200,6,12560,6677,0.017569900024682283
1200,7,12560,6677,0.015393299981951714
1200,8,12560,6677,0.016390200005844235
1200,9,12560,6677,0.016991499927826226
1200,10,12560,6677,0.01612849999219179
1300,1,13585,7312,0.015520300017669797
1300,2,13585,7312,0.015141600044444203
1300,3,13585,7312,0.015614599920809269
