n,m,comparisons,swaps,execution_time
2200,8,128190,88736,0.028034700080752373
2200,9,128190,88736,0.02829000004567206
2200,10,128190,88736,0.02776809991337359
2300,1,136644,94854,0.030433300067670643
2300,2,136644,94854,0.03323850000742823
2300,3,136644,94854,0.030204199953004718
2300,4,136644,94854,0.029505399987101555
2300,5,136644,94854,0.027589999954216182
2300,6,136644,94854,0.02891619992442429
2300,7,136644,94854,0.031011900049634278
2300,8,136644,94854,0.027570300037041306
2300,9,136644,94854,0.028631599969230592
2300,10,136644,94854,0.029640600085258484
2400,1,144885,101182,0.02963469992391765
2400,2,144885,101182,0.030733699910342693
2400,3,144885,101182,0.02983060001861304
2400,4,144885,101182,0.02963510004337877
2400,5,144885,101182,0.03033600002527237
2400,6,144885,101182,0.02968689997214824
2400,7,144885,101182,0.028711699997074902
2400,8,144885,101182,0.029363399953581393
2400,9,144885,101182,0.02907950000371784
2400,10,144885,101182,0.030124599928967655
2500,1,150648,104000,0.030100699979811907
2500,2,150648,104000,0.03073120000772178
2500,3,150648,104000,0.030256800004281104
2500,4,150648,104000,0.029915899969637394
2500,5,150648,104000,0.03084710007533431
2500,6,150648,104000,0.03176749998237938
2500,7,150648,104000,0.03103820001706481
2500,8,150648,104000,0.029868800076656044
2500,9,150648,104000,0.03141979989595711
2500,10,150648,104000,0.029102100059390068
2600,1,158715,108927,0.03036839992273599
2600,2,158715,108927,0.030444700038060546
2600,3,158715,108927,0.030581500031985343
2600,4,158715,108927,0.03133000002708286
2600,5,158715,108927,0.03181999991647899
2600,6,158715,108927,0.03241189999971539
2600,7,158715,108927,0.033072999911382794
2600,8,158715,108927,0.03301420004572719
2600,9,158715,108927,0.03327060001902282
2600,10,158715,108927,0.030345199978910387
2700,1,166341,113654,0.031133500044234097
2700,2,166341,113654,0.031077299965545535
2700,3,166341,113654,0.030644900049082935
2700,4,166341,113654,0.03132100007496774
2700,5,166341,113654,0.031078799976967275
2700,6,166341,113654,0.03108689992222935
2700,7,166341,113654,0.03098639997188002
2700,8,166341,113654,0.03031379997264594
2700,9,166341,113654,0.030028000008314848
2700,10,166341,113654,0.029183799983002245
2800,1,173317,117890,0.032145699951797724
2800,2,173317,117890,0.03034779999870807
2800,3,173317,117890,0.030165200005285442
2800,4,173317,117890,0.030217799940146506
2800,5,173317,117890,0.03055789996869862
2800,6,173317,117890,0.03045870002824813
2800,7,173317,117890,0.0335701999720186
2800,8,173317,117890,0.03201049997005612
2800,9,173317,117890,0.032380200107581913
2800,10,173317,117890,0.04529719997663051
2900,1,181545,123152,0.04107599996495992
2900,2,181545,123152,0.029707200010307133
2900,3,181545,123152,0.03116090002004057
2900,4,181545,123152,0.03215230000205338
2900,5,181545,123152,0.03127969999331981
2900,6,181545,123152,0.03153599996585399
2900,7,181545,123152,0.033492800081148744
2900,8,181545,123152,0.03339990007225424
2900,9,181545,123152,0.026401699986308813
2900,10,181545,123152,0.02471889997832477
3000,1,189022,129274,0.02369539998471737
3000,2,189022,129274,0.023563599912449718
3000,3,189022,129274,0.02428380004130304
3000,4,189022,129274,0.024423499940894544
3000,5,189022,129274,0.025678499951027334
3000,6,189022,129274,0.024154299986548722
3000,7,189022,129274,0.027431300026364625
3000,8,189022,129274,0.0243605999276042
3000,9,189022,129274,0.024930800078436732
3000,10,189022,129274,0.02439299994148314
3100,1,196287,133055,0.026123300078324974
3100,2,196287,133055,0.025095800054259598
3100,3,196287,133055,0.028613500064238906
3100,4,196287,133055,0.026503500062972307
3100,5,196287,133055,0.024349499959498644
3100,6,196287,133055,0.02637079998385161
3100,7,196287,133055,0.026450500008650124
3100,8,196287,133055,0.024228199967183173
3100,9,196287,133055,0.025154199916869402
3100,10,196287,133055,0.02629850001540035
3200,1,205253,139382,0.025144200073555112
3200,2,205253,139382,0.024671099963597953
3200,3,205253,139382,0.0267269000178203
3200,4,205253,139382,0.026066299993544817
3200,5,205253,139382,0.025999599951319396
3200,6,205253,139382,0.025883299997076392
3200,7,205253,139382,0.02511479996610433
3200,8,205253,139382,0.026056600036099553
3200,9,205253,139382,0.026498599909245968
3200,10,205253,139382,0.027233000029809773
3300,1,211442,142852,0.025980500038713217
3300,2,211442,142852,0.026574199902825058
3300,3,211442,142852,0.027777899987995625
3300,4,211442,142852,0.027388600050471723
3300,5,211442,142852,0.03261280001606792
3300,6,211442,142852,0.03530630003660917
3300,7,211442,142852,0.03713939990848303
3300,8,211442,142852,0.03267410001717508
3300,9,211442,142852,0.03510059998370707
3300,10,211442,142852,0.03402339993044734
3400,1,216912,145680,0.03222470008768141
3400,2,216912,145680,0.034234800026752055
3400,3,216912,145680,0.033941500005312264
3400,4,216912,145680,0.03301459993235767
3400,5,216912,145680,0.03381449996959418
3400,6,216912,145680,0.03304310003295541
3400,7,216912,145680,0.032735200016759336
3400,8,216912,145680,0.03294950001873076
3400,9,216912,145680,0.03270300000440329
3400,10,216912,145680,0.0338186000008136
3500,1,224406,150696,0.033959200023673475
3500,2,224406,150696,0.03327500005252659
3500,3,224406,150696,0.03381330007687211
3500,4,224406,150696,0.03419559996109456
3500,5,224406,150696,0.03361060004681349
3500,6,224406,150696,0.03308239998295903
3500,7,224406,150696,0.03561899997293949
3500,8,224406,150696,0.03395720000844449
3500,9,224406,150696,0.03204140008892864
3500,10,224406,150696,0.03423400002066046
3600,1,234423,157656,0.03600849991198629
3600,2,234423,157656,0.03681810002308339
3600,3,234423,157656,0.0339198000729084
3600,4,234423,157656,0.036276499973610044
3600,5,234423,157656,0.03409770003054291
3600,6,234423,157656,0.03355110005941242
3600,7,234423,157656,0.036194900050759315
3600,8,234423,157656,0.03848310001194477
3600,9,234423,157656,0.03376790008042008
3600,10,234423,157656,0.033808300038799644
3700,1,241110,161320,0.03479379997588694
3700,2,241110,161320,0.0368474000133574
3700,3,241110,161320,0.033388499985449016
3700,4,241110,161320,0.035847899969667196
3700,5,241110,161320,0.03470489999745041
3700,6,241110,161320,0.03406960004940629
3700,7,241110,161320,0.03384529997128993
3700,8,241110,161320,0.03516249998938292
3700,9,241110,161320,0.03439069993328303
3700,10,241110,161320,0.033819800009950995
3800,1,251061,168741,0.03522970003541559
3800,2,251061,168741,0.03584210004191846
3800,3,251061,168741,0.0346058999421075
3800,4,251061,168741,0.03410639998037368
3800,5,251061,168741,0.03494059992954135
3800,6,251061,168741,0.03540299995802343
3800,7,251061,168741,0.03801250003743917
3800,8,251061,168741,0.035879099974408746
3800,9,251061,168741,0.03548299998510629
3800,10,251061,168741,0.037362400093115866
3900,1,257355,172292,0.03857460001017898
3900,2,257355,172292,0.03505299997050315
3900,3,257355,172292,0.03571079997345805
3900,4,257355,172292,0.03500729997176677
3900,5,257355,172292,0.034738700021989644
3900,6,257355,172292,0.03971759998239577
3900,7,257355,172292,0.03653829998802394
3900,8,257355,172292,0.035391799989156425
3900,9,257355,172292,0.03557800000999123
3900,10,257355,172292,0.035257000010460615
4000,1,262648,176819,0.03810699994210154
4000,2,262648,176819,0.03527679992839694
4000,3,262648,176819,0.03609219996724278
4000,4,262648,176819,0.03545580001082271
4000,5,262648,176819,0.03687459998764098
4000,6,262648,176819,0.0352781000547111
4000,7,262648,176819,0.034433300024829805
4000,8,262648,176819,0.034870099974796176
4000,9,262648,176819,0.03567259991541505
4000,10,262648,176819,0.03494030004367232
4100,1,269343,182287,0.03566100005991757
4100,2,269343,182287,0.03735879994928837
4100,3,269343,182287,0.03628120000939816
4100,4,269343,182287,0.03704870003275573
4100,5,269343,182287,0.036314499913714826
4100,6,269343,182287,0.035176899982616305
4100,7,269343,182287,0.037435200065374374
4100,8,269343,182287,0.036519299959763885
4100,9,269343,182287,0.03582109999842942
4100,10,269343,182287,0.0361389999743551
4200,1,277049,187669,0.042030799901112914
4200,2,277049,187669,0.035393400001339614
4200,3,277049,187669,0.03903690003789961
4200,4,277049,187669,0.046214799978770316
4200,5,277049,187669,0.03944040008354932
4200,6,277049,187669,0.037384700030088425
4200,7,277049,187669,0.035855500027537346
4200,8,277049,187669,0.036040599923580885
4200,9,277049,187669,0.03681299998424947
4200,10,277049,187669,0.03639369993470609
4300,1,280434,188935,0.03657670004758984
4300,2,280434,188935,0.03594480000901967
4300,3,280434,188935,0.036208300036378205
4300,4,280434,188935,0.03661589999683201
4300,5,280434,188935,0.036166499950923026
4300,6,280434,188935,0.03693890001159161
4300,7,280434,188935,0.03689540002960712
4300,8,280434,188935,0.038880699896253645
4300,9,280434,188935,0.03656269994098693
4300,10,280434,188935,0.036845499998889863
4400,1,291678,196800,0.0397156000835821
4400,2,291678,196800,0.037960699992254376
4400,3,291678,196800,0.03915129997767508
4400,4,291678,196800,0.03834379999898374
4400,5,291678,196800,0.03736640000715852
4400,6,291678,196800,0.03716449998319149
4400,7,291678,196800,0.037089899997226894
4400,8,291678,196800,0.037504500010982156
4400,9,291678,196800,0.03723279992118478
4400,10,291678,196800,0.03673319995868951
4500,1,299443,202835,0.039621899952180684
4500,2,299443,202835,0.03940779995173216
4500,3,299443,202835,0.03849990002345294
4500,4,299443,202835,0.03803140006493777
4500,5,299443,202835,0.03716189996339381
4500,6,299443,202835,0.03703499992843717
4500,7,299443,202835,0.036661399994045496
4500,8,299443,202835,0.037272099987603724
4500,9,299443,202835,0.03590079990681261
4500,10,299443,202835,0.040217499947175384
4600,1,305288,206448,0.038707699975930154
4600,2,305288,206448,0.03779799991752952
4600,3,305288,206448,0.037879800074733794
4600,4,305288,206448,0.038168400060385466
4600,5,305288,206448,0.03830440004821867
4600,6,305288,206448,0.03784569993149489
4600,7,305288,206448,0.03873779997229576
4600,8,305288,206448,0.04134749993681908
4600,9,305288,206448,0.039673599996604025
4600,10,305288,206448,0.03977550007402897
4700,1,314993,213426,0.038834999897517264
4700,2,314993,213426,0.03868510003667325
4700,3,314993,213426,0.03801700007170439
4700,4,314993,213426,0.04091740003786981
4700,5,314993,213426,0.038282199995592237
4700,6,314993,213426,0.038427800056524575
4700,7,314993,213426,0.0385522999567911
4700,8,314993,213426,0.04258159990422428
4700,9,314993,213426,0.04089649999514222
4700,10,314993,213426,0.041220700019039214
4800,1,321128,218185,0.03937599994242191
4800,2,321128,218185,0.03896409994922578
4800,3,321128,218185,0.0384164999704808
4800,4,321128,218185,0.0400471999309957
4800,5,321128,218185,0.03881629998795688
4800,6,321128,218185,0.03913560009095818
4800,7,321128,218185,0.03882220003288239
4800,8,321128,218185,0.037570000044070184
4800,9,321128,218185,0.03863029996864498
4800,10,321128,218185,0.03974969999399036
4900,1,327131,221574,0.04165510006714612
4900,2,327131,221574,0.042840100009925663
4900,3,327131,221574,0.038937399978749454
4900,4,327131,221574,0.03903400001581758
4900,5,327131,221574,0.038039500010199845
4900,6,327131,221574,0.037793600000441074
4900,7,327131,221574,0.04169189999811351
4900,8,327131,221574,0.03993249998893589
4900,9,327131,221574,0.03909669991116971
4900,10,327131,221574,0.03996169997844845
5000,1,338530,229945,0.03970510000362992
5000,2,338530,229945,0.04013320000376552
5000,3,338530,229945,0.03948359994683415
5000,4,338530,229945,0.04487650003284216
5000,5,338530,229945,0.044747000094503164
5000,6,338530,229945,0.04047460004221648
5000,7,338530,229945,0.03930070006754249
5000,8,338530,229945,0.038951000082306564
5000,9,338530,229945,0.03937950008548796
5000,10,338530,229945,0.038377899909392
5100,1,346161,235056,0.03994889999739826
5100,2,346161,235056,0.040601200074888766
5100,3,346161,235056,0.041543300030753016
5100,4,346161,235056,0.04187559999991208
5100,5,346161,235056,0.041028000065125525
5100,6,346161,235056,0.04199749999679625
5100,7,346161,235056,0.04227010009344667
5100,8,346161,235056,0.04028049996122718
5100,9,346161,235056,0.03959459997713566
5100,10,346161,235056,0.04040139995049685
5200,1,352759,239021,0.041253200033679605
5200,2,352759,239021,0.04182240006048232
5200,3,352759,239021,0.04128970007877797
5200,4,352759,239021,0.040998500073328614
5200,5,352759,239021,0.0393397998996079
5200,6,352759,239021,0.03976009995676577
5200,7,352759,239021,0.0410044000018388
5200,8,352759,239021,0.04047749994788319
5200,9,352759,239021,0.04255040001589805
5200,10,352759,239021,0.044703799998387694
5300,1,364028,247132,0.04296229989267886
5300,2,364028,247132,0.04251439997460693
5300,3,364028,247132,0.04146670002955943
5300,4,364028,247132,0.04191789997275919
5300,5,364028,247132,0.040162599994800985
5300,6,364028,247132,0.04227080009877682
5300,7,364028,247132,0.042003999929875135
5300,8,364028,247132,0.041272300062701106
5300,9,364028,247132,0.04482579999603331
5300,10,364028,247132,0.04266280005685985
5400,1,374405,255572,0.04388050001580268
5400,2,374405,255572,0.04171010002028197
5400,3,374405,255572,0.0410865000449121
5400,4,374405,255572,0.042684500105679035
5400,5,374405,255572,0.04242770001292229
5400,6,374405,255572,0.04191050003282726
5400,7,374405,255572,0.043032500077970326
5400,8,374405,255572,0.042306700022891164
5400,9,374405,255572,0.04069709999021143
5400,10,374405,255572,0.040997099946253
5500,1,381334,258962,0.04262379999272525
5500,2,381334,258962,0.043065099976956844
5500,3,381334,258962,0.04391290002968162
5500,4,381334,258962,0.047144200070761144
5500,5,381334,258962,0.04636079992633313
5500,6,381334,258962,0.043805700028315187
5500,7,381334,258962,0.041786800022237
5500,8,381334,258962,0.042002700036391616
5500,9,381334,258962,0.04093050002120435
5500,10,381334,258962,0.04789539997000247
5600,1,392925,267621,0.045020799967460334
5600,2,392925,267621,0.04638569999951869
5600,3,392925,267621,0.04737089993432164
5600,4,392925,267621,0.04437989997677505
5600,5,392925,267621,0.042419200064614415
5600,6,392925,267621,0.04413720010779798
5600,7,392925,267621,0.04278460005298257
5600,8,392925,267621,0.04283330007456243
5600,9,392925,267621,0.0428613000549376
5600,10,392925,267621,0.04263510007876903
5700,1,397344,270043,0.047031300025992095
5700,2,397344,270043,0.043900699936784804
5700,3,397344,270043,0.04306609998457134
5700,4,397344,270043,0.04399329994339496
5700,5,397344,270043,0.04416639998089522
5700,6,397344,270043,0.04330000001937151
5700,7,397344,270043,0.04635309998411685
5700,8,397344,270043,0.04866790003143251
5700,9,397344,270043,0.045151100028306246
5700,10,397344,270043,0.04396100004669279
5800,1,403330,272637,0.043906599981710315
5800,2,403330,272637,0.04809549998026341
5800,3,403330,272637,0.046958399936556816
5800,4,403330,272637,0.04420510004274547
5800,5,403330,272637,0.045958800008520484
5800,6,403330,272637,0.04319830005988479
5800,7,403330,272637,0.04262130009010434
5800,8,403330,272637,0.04239590000361204
5800,9,403330,272637,0.04337590001523495
5800,10,403330,272637,0.044254899956285954
5900,1,417884,284174,0.04397809994406998
5900,2,417884,284174,0.04399200004991144
5900,3,417884,284174,0.04444670001976192
5900,4,417884,284174,0.04460250004194677
5900,5,417884,284174,0.04527789994608611
5900,6,417884,284174,0.04415129998233169
5900,7,417884,284174,0.043916999944485724
5900,8,417884,284174,0.043468000018037856
5900,9,417884,284174,0.04332449997309595
5900,10,417884,284174,0.047209199983626604
6000,1,425246,290235,0.04764229990541935
6000,2,425246,290235,0.04612990003079176
6000,3,425246,290235,0.04907270008698106
6000,4,425246,290235,0.04581480007618666
6000,5,425246,290235,0.045180700020864606
6000,6,425246,290235,0.04432650003582239
6000,7,425246,290235,0.0469874000409618
6000,8,425246,290235,0.04594770004041493
6000,9,425246,290235,0.04533819993957877
6000,10,425246,290235,0.04370899999048561
6100,1,429567,291720,0.044195600086823106
6100,2,429567,291720,0.043770199990831316
6100,3,429567,291720,0.04414829995948821
6100,4,429567,291720,0.045321600046008825
6100,5,429567,291720,0.04500239994376898
6100,6,429567,291720,0.043887399951927364
6100,7,429567,291720,0.04685859999153763
6100,8,429567,291720,0.048161399899981916
6100,9,429567,291720,0.04792839998845011
6100,10,429567,291720,0.045430899946950376
6200,1,436478,298130,0.04689540003892034
6200,2,436478,298130,0.046792799956165254
6200,3,436478,298130,0.05410269997082651
6200,4,436478,298130,0.04931679996661842
6200,5,436478,298130,0.04774479998741299
6200,6,436478,298130,0.046587100019678473
6200,7,436478,298130,0.04869039996992797
6200,8,436478,298130,0.048435900011099875
6200,9,436478,298130,0.052202300052158535
6200,10,436478,298130,0.04622940008994192
6300,1,443275,303241,0.04661710001528263
6300,2,443275,303241,0.04519990005064756
6300,3,443275,303241,0.045448999968357384
6300,4,443275,303241,0.04494500008877367
6300,5,443275,303241,0.045942299999296665
6300,6,443275,303241,0.04560119996313006
6300,7,443275,303241,0.04586199996992946
6300,8,443275,303241,0.045607500011101365
6300,9,443275,303241,0.046929000061936677
6300,10,443275,303241,0.04950900003314018
6400,1,449544,307904,0.04686150001361966
6400,2,449544,307904,0.047253399970941246
6400,3,449544,307904,0.04541559994686395
6400,4,449544,307904,0.04579380003269762
6400,5,449544,307904,0.05271950003225356
6400,6,449544,307904,0.049551700009033084
6400,7,449544,307904,0.048462999984622
6400,8,449544,307904,0.04944289999548346
6400,9,449544,307904,0.048524899990297854
6400,10,449544,307904,0.04518629994709045
6500,1,460207,315844,0.04866309999488294
6500,2,460207,315844,0.05044730007648468
6500,3,460207,315844,0.04663960007019341
6500,4,460207,315844,0.04609020007774234
6500,5,460207,315844,0.04647560010198504
6500,6,460207,315844,0.044992399984039366
6500,7,460207,315844,0.044481400051154196
6500,8,460207,315844,0.04538629995658994
6500,9,460207,315844,0.04776669992133975
6500,10,460207,315844,0.04716079996433109
6600,1,467355,320800,0.049133499967865646
6600,2,467355,320800,0.04860410001128912
6600,3,467355,320800,0.0462438000831753
6600,4,467355,320800,0.04602580005303025
6600,5,467355,320800,0.04808969993609935
6600,6,467355,320800,0.051815400016494095
6600,7,467355,320800,0.05166690004989505
6600,8,467355,320800,0.04910349997226149
6600,9,467355,320800,0.051800600020214915
6600,10,467355,320800,0.04663619992788881
6700,1,474088,323952,0.04868709994480014
6700,2,474088,323952,0.04833710007369518
6700,3,474088,323952,0.04864400008227676
6700,4,474088,323952,0.04962619999423623
6700,5,474088,323952,0.04824070003814995
6700,6,474088,323952,0.047244500019587576
6700,7,474088,323952,0.04675700003281236
6700,8,474088,323952,0.04736430000048131
6700,9,474088,323952,0.04745850001927465
6700,10,474088,323952,0.0483072999631986
6800,1,490476,337395,0.05027590005192906
6800,2,490476,337395,0.04816300002858043
6800,3,490476,337395,0.05025119998026639
6800,4,490476,337395,0.052960600005462766
6800,5,490476,337395,0.04965729999821633
6800,6,490476,337395,0.05348140001296997
6800,7,490476,337395,0.051351800095289946
6800,8,490476,337395,0.053102800040505826
6800,9,490476,337395,0.055367100052535534
6800,10,490476,337395,0.052027099998667836
6900,1,498103,342216,0.04948199994396418
6900,2,498103,342216,0.048670000047422945
6900,3,498103,342216,0.04871790006291121
6900,4,498103,342216,0.05055260006338358
6900,5,498103,342216,0.04969839996192604
6900,6,498103,342216,0.04764840006828308
6900,7,498103,342216,0.04875189997255802
6900,8,498103,342216,0.04814719990827143
6900,9,498103,342216,0.05067570006940514
6900,10,498103,342216,0.048948600073345006
7000,1,501859,344449,0.049316300079226494
7000,2,501859,344449,0.04870670009404421
7000,3,501859,344449,0.05356740008573979
7000,4,501859,344449,0.0512933999998495
7000,5,501859,344449,0.05013500002678484
7000,6,501859,344449,0.05121849989518523
7000,7,501859,344449,0.0506778999697417
7000,8,501859,344449,0.05429940007161349
7000,9,501859,344449,0.052874900051392615
7000,10,501859,344449,0.05106460000388324
7100,1,512808,351610,0.05028119997587055
