n,m,comparisons,swaps
700,21,1460,577
700,22,1558,1064
700,23,13130,11938
700,24,1416,611
700,25,2684,421
700,26,2250,443
700,27,1582,523
700,28,1738,491
700,29,1558,530
700,30,1501,976
700,31,5833,5531
700,32,2487,729
700,33,1381,700
700,34,1509,991
700,35,1578,1085
700,36,1457,583
700,37,2132,446
700,38,2431,2045
700,39,2147,449
700,40,2143,1726
700,41,1395,650
700,42,2470,2091
700,43,1386,757
700,44,5771,392
700,45,1688,1217
700,46,1640,511
700,47,4754,4419
700,48,1379,797
700,49,1961,464
700,50,1450,586
800,1,1585,845
800,2,1550,742
800,3,2879,2456
800,4,1716,635
800,5,4857,450
800,6,1792,606
800,7,1581,818
800,8,1600,745
800,9,1831,579
800,10,1936,403
800,11,1705,955
800,12,1657,666
800,13,1639,685
800,14,10614,9030
800,15,1582,798
800,16,1635,681
800,17,3740,3189
800,18,1940,570
800,19,1731,625
800,20,1734,712
800,21,2849,491
800,22,3369,476
800,23,1587,853
800,24,1626,695
800,25,2044,1527
800,26,1661,661
800,27,1597,893
800,28,2511,404
800,29,1684,1039
800,30,4676,4263
800,31,2275,1798
800,32,1607,946
800,33,1579,771
800,34,2825,2386
800,35,1922,570
800,36,4447,4058
800,37,1874,583
800,38,1585,854
800,39,13933,439
800,40,2487,509
800,41,2190,531
800,42,7064,6645
800,43,3672,467
800,44,1702,638
800,45,6190,5851
800,46,6720,454
800,47,3723,466
800,48,2340,521
800,49,10079,9747
800,50,2845,495
900,1,12329,11476
900,2,1836,1094
900,3,1801,1020
900,4,1932,713
900,5,1915,1232
900,6,1827,783
900,7,4431,3981
900,8,2105,656
900,9,2416,603
900,10,2851,567
900,11,2680,2165
900,12,2585,588
900,13,1950,1281
900,14,2002,1355
900,15,12450,1154
900,16,1844,1095
900,17,2872,565
900,18,14454,14075
900,19,2335,617
900,20,1787,849
900,21,2164,644
900,22,3316,1018
900,23,1780,911
900,24,2062,665
900,25,44440,518
900,26,2335,1787
900,27,1883,739
900,28,11388,503
900,29,2754,454
900,30,2812,572
900,31,1872,1162
900,32,1968,1311
900,33,1775,888
900,34,11986,11308
900,35,2940,2420
900,36,2761,2220
900,37,1810,1037
900,38,2800,572
900,39,15047,491
900,40,3165,2664
900,41,7992,494
900,42,2384,1807
900,43,1804,1020
900,44,1842,764
900,45,2768,605
900,46,2872,2343
900,47,4375,3915
900,48,3305,2195
900,49,2646,734
900,50,26836,491
1000,1,2171,782
1000,2,31271,543
1000,3,3828,744
1000,4,4661,584
1000,5,2195,1447
1000,6,3181,607
1000,7,3638,3108
1000,8,2901,651
1000,9,2875,2269
1000,10,5484,4976
1000,11,4258,594
1000,12,1982,1039
1000,13,3754,3184
1000,14,13759,539
1000,15,3182,2588
1000,16,11640,11173
1000,17,2980,2402
1000,18,6937,6455
1000,19,1998,921
1000,20,2497,1840
1000,21,2062,1252
1000,22,2280,744
1000,23,2605,2020
1000,24,3070,636
1000,25,3220,2641
1000,26,3105,633
1000,27,2883,2284
1000,28,2292,734
1000,29,14799,12338
1000,30,1985,971
1000,31,3360,2793
1000,32,5489,4980
1000,33,1980,1030
1000,34,3867,2690
1000,35,19524,19094
1000,36,2972,2388
1000,37,2892,1773
1000,38,2559,688
1000,39,2181,1440
1000,40,2457,1793
1000,41,3861,601
1000,42,3440,2867
1000,43,3858,505
1000,44,1973,855
1000,45,10262,544
1000,46,3101,2504
1000,47,1982,1034
1000,48,2730,667
1000,49,2196,770
1000,50,5377,4860
1100,1,2852,750
1100,2,2234,963
1100,3,3167,717
1100,4,2406,854
1100,5,2228,1299
1100,6,2227,968
1100,7,4634,3601
1100,8,13906,607
1100,9,3415,695
1100,10,5333,638
1100,11,2347,1514
1100,12,24651,24183
1100,13,6574,5254
1100,14,3895,3062
1100,15,3508,2850
1100,16,2357,1230
1100,17,2351,874
1100,18,2367,1258
1100,19,2533,1768
1100,20,2473,828
1100,21,2529,807
1100,22,2255,1358
1100,23,5798,5215
1100,24,60308,2433
1100,25,2460,826
1100,26,3433,2779
1100,27,2305,1437
1100,28,23223,22752
1100,29,3898,3283
1100,30,7790,6879
1100,31,39774,39368
1100,32,25468,595
1100,33,15346,569
1100,34,21688,659
1100,35,2420,847
1100,36,2197,1214
1100,37,2649,783
1100,38,18311,17818
1100,39,2576,1819
1100,40,2754,761
1100,41,3236,712
1100,42,2648,778
1100,43,2739,2006
1100,44,3686,1346
1100,45,2256,933
1100,46,2387,1562
1100,47,2728,770
1100,48,2195,1022
1100,49,2578,800
1100,50,2245,947
1200,1,2812,863
1200,2,2385,1252
1200,3,2470,1504
1200,4,4998,712
1200,5,9329,8787
1200,6,2434,1421
1200,7,23224,10008
1200,8,4647,719
1200,9,2419,1075
1200,10,2381,1235
1200,11,13581,667
1200,12,2382,1162
1200,13,2825,2008
1200,14,2637,1755
1200,15,4198,738
1200,16,8540,678
1200,17,3501,782
1200,18,7037,6406
1200,19,2409,1085
1200,20,2711,1850
1200,21,3024,830
1200,22,2470,1491
1200,23,3184,772
1200,24,4783,713
1200,25,2382,1242
1200,26,46617,45758
1200,27,5367,700
1200,28,6400,5771
1200,29,2416,1371
1200,30,2384,1151
1200,31,2392,1064
1200,32,2456,1466
1200,33,2702,903
1200,34,2425,1061
1200,35,2581,947
1200,36,4329,3661
1200,37,2406,1345
1200,38,2447,1445
1200,39,21547,787
1200,40,2384,1259
1200,41,8748,8135
1200,42,2717,1859
1200,43,3757,760
1200,44,3410,2669
1200,45,5881,5257
1200,46,2406,1345
1200,47,2480,1009
1200,48,3308,2557
1200,49,4529,721
1200,50,2418,1375
1300,1,2583,1279
1300,2,20099,19534
1300,3,10562,1769
1300,4,3868,838
1300,5,3270,902
1300,6,5005,4269
1300,7,3130,917
1300,8,2625,1503
1300,9,8744,8078
1300,10,2853,1003
1300,11,2740,1725
1300,12,2639,1140
1300,13,2626,1157
1300,14,4886,778
1300,15,4141,3363
1300,16,17291,15216
1300,17,2587,1384
1300,18,2582,1252
1300,19,16285,15360
1300,20,2580,1316
1300,21,8333,7719
1300,22,23618,23038
1300,23,25748,3045
1300,24,5438,4707
1300,25,2660,1642
1300,26,6776,738
1300,27,4019,3232
1300,28,2658,1121
1300,29,2985,936
1300,30,7893,721
1300,31,2590,1224
1300,32,16064,11504
1300,33,3074,938
1300,34,18934,712
1300,35,3022,2115
1300,36,2629,1157
1300,37,5376,4664
1300,38,5264,772
1300,39,2568,1392
1300,40,2622,1169
1300,41,2565,1380
1300,42,4647,789
1300,43,3130,924
1300,44,22201,13093
1300,45,2586,1249
1300,46,3052,944
1300,47,3080,934
1300,48,2594,1415
1300,49,5273,4563
1300,50,2696,1653
1400,1,50568,47697
1400,2,2781,1376
1400,3,7482,795
1400,4,3672,959
1400,5,2829,1246
1400,6,2862,1696
1400,7,3084,1074
1400,8,17466,16837
1400,9,2801,1548
1400,10,15616,14986
1400,11,4584,3752
1400,12,22485,21834
1400,13,3084,2093
1400,14,19001,795
1400,15,20259,19592
1400,16,4628,3815
1400,17,13841,774
1400,18,58785,57131
1400,19,21593,20967
1400,20,3948,3083
1400,21,15268,752
1400,22,2864,1703
1400,23,4998,854
1400,24,14239,13538
1400,25,4784,3979
1400,26,25306,24663
1400,27,16482,755
1400,28,3615,2694
1400,29,3109,2080
1400,30,16101,15083
1400,31,5223,4414
1400,32,27617,757
1400,33,3158,1051
1400,34,9265,8537
1400,35,2866,1116
1400,36,3168,2159
1400,37,10606,9910
1400,38,4724,3388
1400,39,2843,1650
1400,40,2784,1312
1400,41,2780,1438
1400,42,5833,827
1400,43,4154,904
1400,44,2915,1786
1400,45,3042,1086
1400,46,3042,1987
1400,47,2851,1675
1400,48,18981,7326
1400,49,4848,4045
1400,50,3374,967
1500,1,5058,4191
1500,2,4488,968
1500,3,8076,2278
1500,4,4694,945
1500,5,5122,4250
1500,6,3894,1019
1500,7,3489,1096
1500,8,3684,2665
1500,9,6331,5514
1500,10,7570,873
1500,11,3471,2418
1500,12,7502,866
1500,13,4498,3613
1500,14,9514,847
1500,15,3236,1477
1500,16,6294,5475
1500,17,6651,868
1500,18,3006,1666
1500,19,3135,1233
1500,20,3015,1325
1500,21,3148,1222
1500,22,3877,2896
1500,23,8370,847
1500,24,4480,967
1500,25,5618,4753
1500,26,2979,1454
1500,27,4044,998
1500,28,19816,19109
1500,29,4829,937
1500,30,12524,11791
1500,31,3211,2065
1500,32,3191,1203
1500,33,3550,2520
1500,34,5772,875
1500,35,6420,884
1500,36,6208,5383
1500,37,2752,1114
1500,38,16605,838
1500,39,2965,1606
1500,40,3654,2637
1500,41,3402,1117
1500,42,3397,2314
1500,43,17942,842
1500,44,4480,972
1500,45,9955,830
1500,46,3538,2506
1500,47,3868,2883
1500,48,4946,4061
1500,49,3070,1285
1500,50,2985,1580
1600,1,3943,2864
1600,2,10284,8955
1600,3,3351,1295
1600,4,4622,3635
1600,5,8459,896
1600,6,85618,884
1600,7,7879,2365
1600,8,3856,1136
1600,9,7854,922
1600,10,7840,6976
1600,11,3644,2499
1600,12,3227,1436
1600,13,4967,1011
1600,14,5180,4241
1600,15,5165,4216
1600,16,3385,1284
1600,17,3816,2732
1600,18,16983,16261
1600,19,10785,809
1600,20,9326,1743
1600,21,8523,1060
1600,22,3214,1789
1600,23,3207,1463
1600,24,27904,19991
1600,25,3356,1306
1600,26,3791,2690
1600,27,3318,1340
1600,28,3411,2175
1600,29,3409,2170
1600,30,3626,1195
1600,31,3309,1995
1600,32,3181,1635
1600,33,3915,2029
1600,34,3250,1890
1600,35,4604,3611
1600,36,3309,1997
1600,37,3385,1284
1600,38,3338,1322
1600,39,3180,1652
1600,40,3359,2086
1600,41,3852,1135
1600,42,13069,11220
1600,43,3422,1274
1600,44,7361,911
1600,45,3465,1251
1600,46,7618,6761
1600,47,6620,3970
1600,48,16642,8319
1600,49,3356,2080
1600,50,3359,2086
1700,1,9221,8318
1700,2,8095,981
1700,3,3824,1278
1700,4,4952,1087
1700,5,3537,1413
1700,6,4908,1101
1700,7,8503,978
1700,8,7078,6133
1700,9,5583,4570
1700,10,5017,3172
1700,11,3785,1358
1700,12,3746,2539
1700,13,23067,20832
1700,14,3865,2646
1700,15,3446,1135
1700,16,4604,1132
1700,17,3433,1516
1700,18,4605,1131
1700,19,4226,3085
1700,20,3360,1564
1700,21,4996,1098
1700,22,3632,2322
1700,23,7796,5877
1700,24,3676,2381
1700,25,3633,1353
1700,26,5277,4243
1700,27,5085,4059
1700,28,4269,1171
1700,29,5602,1053
1700,30,3697,1323
1700,31,3502,2106
1700,32,15152,2491
1700,33,3407,1566
1700,34,3378,1687
1700,35,5393,1057
1700,36,9002,965
1700,37,3813,1280
1700,38,5235,1077
1700,39,4716,1143
1700,40,3921,1252
1700,41,4652,1090
1700,42,5461,1062
1700,43,5197,4157
1700,44,3390,1630
1700,45,3440,1970
1700,46,4521,1142
1700,47,6406,5428
1700,48,11798,8310
1700,49,3533,2156
1700,50,11264,10376
1800,1,3732,2258
1800,2,7604,6616
1800,3,20293,19457
1800,4,3598,1689
1800,5,8025,7026
1800,6,3833,1439
1800,7,58735,965
1800,8,4857,1202
1800,9,3431,1551
1800,10,4051,1347
1800,11,4023,2702
1800,12,6526,1089
1800,13,9311,8349
1800,14,3581,1785
1800,15,7266,6247
1800,16,4051,1347
1800,17,5609,1135
1800,18,10935,9989
1800,19,6024,1111
1800,20,4283,3046
1800,21,8555,1038
1800,22,5781,4673
1800,23,4493,1251
1800,24,3576,1795
1800,25,8471,7487
1800,26,4052,1353
1800,27,3733,2261
1800,28,5439,1074
1800,29,3635,1614
1800,30,3584,1887
1800,31,3977,2648
1800,32,3785,1469
1800,33,3677,1543
1800,34,7284,6269
1800,35,4020,2696
1800,36,3949,1387
1800,37,7647,1052
1800,38,8431,7029
1800,39,5876,4795
1800,40,4853,3695
1800,41,6051,4989
1800,42,4524,1246
1800,43,5764,1126
1800,44,3799,2377
1800,45,6154,5099
1800,46,13301,979
1800,47,5221,2841
1800,48,15774,974
1800,49,3642,1598
1800,50,4866,3712
1900,1,3832,1613
1900,2,5717,1218
1900,3,3779,1939
1900,4,3778,1917
1900,5,4358,3011
1900,6,3787,1996
1900,7,6573,1163
1900,8,4147,2713
1900,9,6399,5279
1900,10,4490,3175
1900,11,6564,5457
1900,12,4014,1505
1900,13,12904,5124
1900,14,5197,3979
1900,15,4050,2568
1900,16,5702,1217
1900,17,7145,6047
1900,18,3785,1852
1900,19,4687,1330
1900,20,4325,1410
1900,21,78418,2716
1900,22,3941,2387
1900,23,29414,1020
1900,24,5881,4723
1900,25,4631,3334
1900,26,3864,2236
1900,27,10899,1082
1900,28,5504,1233
1900,29,8073,7030
1900,30,7120,6018
1900,31,5318,1248
1900,32,3828,2145
1900,33,58875,53204
1900,34,9930,8905
1900,35,5557,1228
1900,36,4796,3531
1900,37,4094,2630
1900,38,4194,1455
1900,39,15188,14207
1900,40,4402,3059
1900,41,4398,1391
1900,42,21703,20644
1900,43,4125,2682
1900,44,6901,1154
1900,45,5557,1228
1900,46,5080,4073
1900,47,4719,3436
1900,48,5416,4225
1900,49,5341,4143
