n,k,comparisons, execution_time
50000,7,13,0.1154609999503009
50000,8,13,0.12032849999377504
50000,9,14,0.12091280001914129
50000,10,16,0.12636399996699765
51000,1,14,0.11821899999631569
51000,2,14,0.14545069995801896
51000,3,15,0.1567345000221394
51000,4,13,0.1575460999738425
51000,5,14,0.15851139998994768
51000,6,15,0.16585410002153367
51000,7,14,0.1627526000374928
51000,8,14,0.1525283000082709
51000,9,15,0.15222369995899498
51000,10,15,0.15490339999087155
52000,1,16,0.15972840000176802
52000,2,14,0.16401239996775985
52000,3,16,0.19974670000374317
52000,4,15,0.18725740001536906
52000,5,16,0.12072830001125112
52000,6,16,0.13454719999572262
52000,7,15,0.1220834000268951
52000,8,16,0.12802199996076524
52000,9,15,0.1236479000071995
52000,10,14,0.12027049995958805
53000,1,16,0.13440059998538345
53000,2,14,0.13272009999491274
53000,3,14,0.13071729999501258
53000,4,16,0.13395190000301227
53000,5,10,0.13018259999807924
53000,6,15,0.13732080004410818
53000,7,15,0.1305681000230834
53000,8,13,0.12628119997680187
53000,9,15,0.1320129000232555
53000,10,14,0.12009119999129325
54000,1,15,0.12762559996917844
54000,2,14,0.13268569996580482
54000,3,9,0.12231939996127039
54000,4,14,0.12457560002803802
54000,5,16,0.13095760002033785
54000,6,15,0.12288049998460338
54000,7,16,0.12062339996919036
54000,8,14,0.1331672000233084
54000,9,11,0.13370339997345582
54000,10,12,0.12601889995858073
55000,1,13,0.12409140000818297
55000,2,16,0.12652900000102818
55000,3,16,0.12776269996538758
55000,4,16,0.12675860000308603
55000,5,14,0.12410329998238012
55000,6,13,0.12812840001424775
55000,7,16,0.13021220004884526
55000,8,15,0.13056740001775324
55000,9,16,0.12412669998593628
55000,10,15,0.13612070004455745
56000,1,16,0.13497610000194982
56000,2,11,0.13833909999812022
56000,3,14,0.13254760002018884
56000,4,16,0.12840710004093125
56000,5,15,0.13213189999805763
56000,6,12,0.13279140001395717
56000,7,16,0.13052870001411065
56000,8,14,0.14774500002386048
56000,9,16,0.14854630001354963
56000,10,14,0.1400782000273466
57000,1,16,0.14355999999679625
57000,2,14,0.13316249998752028
57000,3,16,0.13837839994812384
57000,4,13,0.13080250000348315
57000,5,16,0.13029120001010597
57000,6,16,0.1293170999852009
57000,7,16,0.14597389998380095
57000,8,14,0.12796399998478591
57000,9,15,0.1480977000319399
57000,10,15,0.1817556000314653
58000,1,15,0.16155999997863546
58000,2,14,0.13638939999509603
58000,3,15,0.16487969999434426
58000,4,15,0.14110349997645244
58000,5,15,0.13949530001264066
58000,6,15,0.1580124000320211
58000,7,16,0.14838430000236258
58000,8,16,0.15706140000838786
58000,9,13,0.1326526000048034
58000,10,14,0.1379931999836117
59000,1,15,0.1319439999642782
59000,2,14,0.1334876999608241
59000,3,14,0.1657573999837041
59000,4,15,0.17027250002138317
59000,5,15,0.17199649999383837
59000,6,15,0.18306499999016523
59000,7,15,0.18518949998542666
59000,8,16,0.20385380001971498
59000,9,16,0.16971960000228137
59000,10,16,0.13332449999870732
60000,1,16,0.13852590002352372
60000,2,15,0.1431872000102885
60000,3,16,0.13308900000993162
60000,4,15,0.14132480003172532
60000,5,15,0.14285979996202514
60000,6,15,0.1372976999846287
60000,7,16,0.1326097000273876
60000,8,16,0.1344999999855645
60000,9,14,0.13517080002930015
60000,10,16,0.13448150001931936
61000,1,14,0.14295860001584515
61000,2,16,0.12999950000084937
61000,3,15,0.13240559998666868
61000,4,15,0.19131539994850755
61000,5,15,0.17116309999255463
61000,6,12,0.18167110002832487
61000,7,13,0.18337600002996624
61000,8,15,0.19288679998135194
61000,9,11,0.19464780000271276
61000,10,14,0.17743310000514612
62000,1,12,0.1834899999666959
62000,2,14,0.18503279995638877
62000,3,15,0.1754683000035584
62000,4,16,0.17365480004809797
62000,5,15,0.18939050001790747
62000,6,16,0.19039709999924526
62000,7,15,0.2090304999728687
62000,8,16,0.1866513999993913
62000,9,15,0.17187019996345043
62000,10,16,0.18297349999193102
63000,1,15,0.1429525000276044
63000,2,13,0.1498709000297822
63000,3,14,0.15120210003806278
63000,4,14,0.14904290001140907
63000,5,15,0.1572794000385329
63000,6,13,0.145247999986168
63000,7,15,0.14672119996976107
63000,8,16,0.1545299999997951
63000,9,16,0.14209099998697639
63000,10,13,0.15141210000729188
64000,1,12,0.1455318999942392
64000,2,16,0.14425759995356202
64000,3,13,0.15373690001433715
64000,4,14,0.14579609996872023
64000,5,12,0.15532139997230843
64000,6,16,0.16257570002926514
64000,7,15,0.14759979996597394
64000,8,13,0.15696089999983087
64000,9,14,0.14401589997578412
64000,10,15,0.1669895999948494
65000,1,15,0.14634769997792318
65000,2,13,0.15159209998091683
65000,3,16,0.18709999998100102
65000,4,16,0.14618440001504496
65000,5,16,0.14103540003998205
65000,6,13,0.14671739999903366
65000,7,15,0.1396344000240788
65000,8,15,0.14986980002140626
65000,9,16,0.14424369996413589
65000,10,15,0.15470559999812394
66000,1,14,0.16110910003772005
66000,2,16,0.14179020002484322
66000,3,9,0.14778539998224005
66000,4,15,0.1567477000062354
66000,5,15,0.15269329998409376
66000,6,13,0.15447839995613322
66000,7,11,0.1416014000424184
66000,8,14,0.15258200000971556
66000,9,14,0.1589304999797605
66000,10,16,0.1462046999949962
67000,1,14,0.14344369998434559
67000,2,13,0.15894120000302792
67000,3,14,0.14123340003425255
67000,4,14,0.15280639997217804
67000,5,14,0.14505549997556955
67000,6,16,0.14268809999339283
67000,7,16,0.14867050002794713
67000,8,15,0.1438757000141777
67000,9,16,0.1414008000283502
67000,10,16,0.1448521999991499
68000,1,14,0.15606940002180636
68000,2,13,0.1561407000408508
68000,3,16,0.1517988999839872
68000,4,12,0.13979659997858107
68000,5,15,0.1811949000111781
68000,6,12,0.1910624000011012
68000,7,14,0.19140949996653944
68000,8,15,0.19891209999332204
68000,9,15,0.19755799998529255
68000,10,16,0.1898376999888569
69000,1,15,0.1955310000339523
69000,2,16,0.19507090002298355
69000,3,13,0.19698719994630665
69000,4,17,0.2021004999987781
69000,5,15,0.1982896999688819
69000,6,16,0.20360439998330548
69000,7,14,0.19457170000532642
69000,8,13,0.20925239997450262
69000,9,14,0.19850310002220795
69000,10,8,0.20330530003411695
70000,1,14,0.14662569999927655
70000,2,14,0.15902900003129616
70000,3,15,0.164386700023897
70000,4,15,0.16160220000892878
70000,5,16,0.16169500001706183
70000,6,16,0.15475269994931296
70000,7,15,0.15349500003503636
70000,8,16,0.15892270003678277
70000,9,15,0.1616304999915883
70000,10,14,0.1518587000318803
71000,1,16,0.15280370000982657
71000,2,11,0.1505686000455171
71000,3,12,0.15775509999366477
71000,4,15,0.15867879998404533
71000,5,15,0.15775389998452738
71000,6,14,0.1537180999876
71000,7,15,0.15026849997229874
71000,8,14,0.15138370002387092
71000,9,14,0.14928919996600598
71000,10,15,0.1928124000551179
72000,1,14,0.19833980000112206
72000,2,16,0.2181342999683693
72000,3,10,0.21086429996648803
72000,4,13,0.23079890001099557
72000,5,14,0.2020145000424236
72000,6,15,0.1552252999972552
72000,7,15,0.16845850000390783
72000,8,16,0.1592670000391081
72000,9,14,0.15042560000438243
72000,10,15,0.16077590000350028
73000,1,16,0.16173260001232848
73000,2,13,0.16020619997289032
73000,3,15,0.16168900002958253
73000,4,16,0.15557159995660186
73000,5,15,0.15226310002617538
73000,6,13,0.16225920000579208
73000,7,16,0.1775224999873899
73000,8,15,0.22365180001361296
73000,9,12,0.2160868999781087
73000,10,16,0.20356860000174493
74000,1,15,0.19709709996823221
74000,2,12,0.19820599997183308
74000,3,16,0.21232430002419278
74000,4,13,0.19754839997040108
74000,5,15,0.19981779996305704
74000,6,17,0.2041552999871783
74000,7,16,0.25182350003160536
74000,8,15,0.23267290001967922
74000,9,16,0.25420339999254793
74000,10,11,0.21808179997606203
75000,1,16,0.22167559998342767
75000,2,15,0.15320080000674352
75000,3,14,0.1641187999630347
75000,4,16,0.18590049998601899
75000,5,11,0.15880879998439923
75000,6,15,0.1637893000151962
75000,7,15,0.1620818999945186
75000,8,13,0.15509979997295886
75000,9,15,0.17079020000528544
75000,10,14,0.16485499998088926
76000,1,16,0.16383100004168227
76000,2,15,0.15855710004689172
76000,3,15,0.1767769999569282
76000,4,15,0.19395390001591295
76000,5,17,0.1892383000231348
76000,6,14,0.1717709000222385
76000,7,15,0.19259250001050532
76000,8,14,0.16317269997671247
76000,9,14,0.1889219000004232
76000,10,16,0.17021569999633357
77000,1,15,0.16562169999815524
77000,2,15,0.1642371999914758
77000,3,16,0.1646090000285767
77000,4,16,0.16893440001877025
77000,5,16,0.17137490003369749
77000,6,17,0.17222519998904318
77000,7,16,0.1988840999547392
77000,8,15,0.1832429000060074
77000,9,14,0.15978290000930429
77000,10,15,0.15932479995535687
78000,1,16,0.18110429996158928
78000,2,14,0.17573770001763478
78000,3,16,0.1784046000102535
78000,4,13,0.16507909999927506
78000,5,15,0.17599339998560026
78000,6,16,0.1711420000065118
78000,7,16,0.1708082999684848
78000,8,15,0.15899159997934476
78000,9,14,0.16879949998110533
78000,10,15,0.16640609997557476
79000,1,13,0.1741883999784477
79000,2,12,0.16827100003138185
79000,3,16,0.18247230001725256
79000,4,15,0.1653705000062473
79000,5,16,0.17197619995567948
79000,6,13,0.170510700030718
79000,7,16,0.17682970000896603
79000,8,16,0.16668449999997392
79000,9,14,0.16753460001200438
79000,10,13,0.16117939999094233
80000,1,16,0.16101189999608323
80000,2,16,0.17834230000153184
80000,3,15,0.17388250003568828
80000,4,16,0.1866421999875456
80000,5,15,0.19936030003009364
80000,6,14,0.19674370001303032
80000,7,14,0.17435670003760606
80000,8,17,0.19652319996384904
80000,9,16,0.18934149999404326
80000,10,16,0.17526139999972656
81000,1,14,0.18013729999074712
81000,2,16,0.17947269999422133
81000,3,14,0.16699319996405393
81000,4,16,0.178886900015641
81000,5,15,0.1702497000223957
81000,6,16,0.1946112000150606
81000,7,14,0.253963399969507
81000,8,16,0.28719900001306087
81000,9,14,0.2327487000147812
81000,10,15,0.2397171999909915
82000,1,16,0.18023330002324656
82000,2,16,0.16768720000982285
82000,3,16,0.17638809996424243
82000,4,16,0.17805779998889193
82000,5,16,0.17330520000541583
82000,6,17,0.17416260001482442
82000,7,15,0.1923479000106454
82000,8,16,0.1782433000043966
82000,9,16,0.17268660000991076
82000,10,17,0.17079100001137704
83000,1,15,0.16883069998584688
83000,2,16,0.18642339995130897
83000,3,12,0.17826309998054057
83000,4,17,0.18920119997346774
83000,5,17,0.1752531000529416
83000,6,16,0.18877649999922141
83000,7,16,0.19057790003716946
83000,8,16,0.20843060000333935
83000,9,13,0.2127535999752581
83000,10,16,0.20053210004698485
84000,1,16,0.19629579997854307
84000,2,16,0.19695409998530522
84000,3,16,0.19078810000792146
84000,4,15,0.18635360000189394
84000,5,14,0.19603900000220165
84000,6,10,0.17210399999748915
84000,7,15,0.17305109999142587
84000,8,15,0.1764162000035867
84000,9,16,0.18792530003702268
84000,10,15,0.19248480000533164
85000,1,16,0.18409799999790266
85000,2,15,0.16721049998886883
85000,3,17,0.18624379998072982
85000,4,12,0.17980629997327924
85000,5,13,0.18113589996937662
85000,6,15,0.18257659999653697
85000,7,17,0.1801487000193447
85000,8,16,0.17393569997511804
85000,9,16,0.23592880001524463
85000,10,16,0.18387819995405152
86000,1,16,0.18508720002137125
86000,2,16,0.17681630002334714
86000,3,15,0.18110609997529536
86000,4,17,0.17389060003915802
86000,5,15,0.17694730003131554
86000,6,15,0.17734049999853596
86000,7,14,0.17280470003606752
86000,8,13,0.17711639998015016
86000,9,15,0.18299439997645095
86000,10,16,0.18387739994795993
87000,1,13,0.18170670000836253
87000,2,16,0.19222610001452267
87000,3,16,0.17576469999039546
87000,4,15,0.17506460001459345
87000,5,16,0.1774452999816276
87000,6,15,0.18858329998329282
87000,7,16,0.17382119997637346
87000,8,16,0.17434399999910966
87000,9,16,0.19366180000361055
87000,10,13,0.17919359996449202
88000,1,14,0.22223439998924732
88000,2,15,0.18490420002490282
