n,k,comparisons, execution_time
54000,10,15,0.10027890000492334
55000,1,16,0.0988816000171937
55000,2,15,0.10825589997693896
55000,3,15,0.10247179999714717
55000,4,15,0.10530679998919368
55000,5,16,0.09825450001517311
55000,6,16,0.09739150002133101
55000,7,15,0.09736899996642023
55000,8,15,0.09717999998247251
55000,9,15,0.1084073000238277
55000,10,16,0.10855199996149167
56000,1,12,0.09787230001529679
56000,2,14,0.10214680002536625
56000,3,14,0.09880810003960505
56000,4,15,0.09646049997536466
56000,5,13,0.09736790001625195
56000,6,13,0.10024619998876005
56000,7,13,0.10042959998827428
56000,8,13,0.09761729999445379
56000,9,14,0.09750709997024387
56000,10,16,0.09866880002664402
57000,1,16,0.1014312999905087
57000,2,11,0.10843790002400056
57000,3,13,0.10192250000545755
57000,4,13,0.10848309996072203
57000,5,14,0.1013952000066638
57000,6,16,0.09919119998812675
57000,7,13,0.09763109998311847
57000,8,16,0.09916589997010306
57000,9,10,0.10046830005012453
57000,10,16,0.10195340000791475
58000,1,15,0.1039695999934338
58000,2,15,0.10454390000086278
58000,3,16,0.10603919997811317
58000,4,16,0.11232180002843961
58000,5,9,0.10926080000353977
58000,6,16,0.099048700009007
58000,7,15,0.09961630002362654
58000,8,13,0.10058889997890219
58000,9,12,0.10010350000811741
58000,10,15,0.0989689000416547
59000,1,16,0.10422969999490306
59000,2,15,0.11445280001498759
59000,3,11,0.11281050002435222
59000,4,13,0.1028535999939777
59000,5,14,0.10125270002754405
59000,6,14,0.10145929997088388
59000,7,13,0.10403190000215545
59000,8,14,0.10222749999957159
59000,9,14,0.10857390001183376
59000,10,16,0.10241300001507625
60000,1,16,0.10592189995804802
60000,2,16,0.10313980001956224
60000,3,15,0.10460850002709776
60000,4,14,0.10443059995304793
60000,5,16,0.10583140002563596
60000,6,16,0.10543220001272857
60000,7,14,0.11173399997642264
60000,8,14,0.10837030003312975
60000,9,13,0.11108599998988211
60000,10,14,0.11093669995898381
61000,1,16,0.10691319999750704
61000,2,16,0.10481290001189336
61000,3,13,0.11013450002064928
61000,4,15,0.10810120002133772
61000,5,13,0.10738139995373785
61000,6,13,0.10647769999923185
61000,7,13,0.1034864999819547
61000,8,15,0.10321779997320846
61000,9,15,0.10393289994681254
61000,10,15,0.10560760000953451
62000,1,15,0.11119830003008246
62000,2,16,0.10566530004143715
62000,3,16,0.11061259999405593
62000,4,13,0.10654850001446903
62000,5,12,0.10599810001440346
62000,6,16,0.10579739999957383
62000,7,16,0.1064518999774009
62000,8,14,0.10767619998659939
62000,9,13,0.10609880002448335
62000,10,13,0.10653570003341883
63000,1,14,0.115847599983681
63000,2,14,0.11474460002500564
63000,3,15,0.10740589996566996
63000,4,15,0.10929130000295117
63000,5,16,0.10633669997332618
63000,6,14,0.10555829998338595
63000,7,14,0.11771740001859143
63000,8,14,0.11529439996229485
63000,9,15,0.10699810000369325
63000,10,16,0.10800029995152727
64000,1,16,0.10854040004778653
64000,2,15,0.11005450005177408
64000,3,15,0.10947089997353032
64000,4,16,0.10950789996422827
64000,5,16,0.10813700000289828
64000,6,15,0.10811939998529851
64000,7,16,0.11898909998126328
64000,8,16,0.11477139999624342
64000,9,12,0.10814979998394847
64000,10,13,0.1175984000437893
65000,1,12,0.10846580000361428
65000,2,16,0.12062980001792312
65000,3,3,0.12954749999335036
65000,4,14,0.12973330001113936
65000,5,16,0.11519799998495728
65000,6,14,0.11091650003800169
65000,7,13,0.10820319998310879
65000,8,16,0.10751629999140278
65000,9,14,0.11242269998183474
65000,10,14,0.11071109998738393
66000,1,14,0.19857509998837486
66000,2,14,0.1593653000309132
66000,3,16,0.2014540999662131
66000,4,16,0.194755400007125
66000,5,16,0.20443330000853166
66000,6,13,0.20462390000466257
66000,7,13,0.23743300000205636
66000,8,15,0.21317529998486862
66000,9,13,0.22060880000935867
66000,10,13,0.2095606999937445
67000,1,12,0.20937060000142083
67000,2,16,0.20938870002282783
67000,3,15,0.24081849999492988
67000,4,15,0.16735000000335276
67000,5,15,0.1474265999859199
67000,6,16,0.15763780003180727
67000,7,15,0.1492331000044942
67000,8,15,0.15269149997038767
67000,9,15,0.16393569996580482
67000,10,16,0.14370710001094267
68000,1,16,0.14487319998443127
68000,2,17,0.1468804000178352
68000,3,17,0.14498629997251555
68000,4,16,0.14371049997862428
68000,5,13,0.16460519999964163
68000,6,15,0.18223510001553223
68000,7,16,0.18357779999496415
68000,8,15,0.22120009997161105
68000,9,13,0.18592610000632703
68000,10,16,0.18650179996620864
69000,1,16,0.18194790004054084
69000,2,12,0.15823070000624284
69000,3,16,0.15291720000095665
69000,4,16,0.14669750002212822
69000,5,14,0.1472199999843724
69000,6,15,0.1444554000045173
69000,7,14,0.14846539997961372
69000,8,14,0.18171360000269488
69000,9,16,0.2080462000449188
69000,10,9,0.19122750003589317
70000,1,16,0.19996910000918433
70000,2,15,0.20794029999524355
70000,3,15,0.19687929999781772
70000,4,12,0.203560900001321
70000,5,12,0.191261800006032
70000,6,17,0.189432300045155
70000,7,17,0.2073583999881521
70000,8,16,0.2018161999876611
70000,9,14,0.19486759998835623
70000,10,14,0.19863449997501448
71000,1,12,0.19216659996891394
71000,2,15,0.20206929999403656
71000,3,14,0.20560500002466142
71000,4,13,0.19539700000314042
71000,5,16,0.19934910000301898
71000,6,11,0.19107599998824298
71000,7,16,0.19962019997183233
71000,8,15,0.21519409999018535
71000,9,14,0.2059929000097327
71000,10,16,0.20683429995551705
72000,1,14,0.2264650000142865
72000,2,15,0.21117090003099293
72000,3,15,0.19981499999994412
72000,4,16,0.14934699999867007
72000,5,16,0.15991260000737384
72000,6,16,0.16365000000223517
72000,7,16,0.1544109999667853
72000,8,13,0.15045900002587587
72000,9,16,0.16897489997791126
72000,10,16,0.18329800001811236
73000,1,12,0.1639805000158958
73000,2,16,0.15329990000464022
73000,3,15,0.1576346000074409
73000,4,15,0.1672149999649264
73000,5,15,0.17581290000816807
73000,6,17,0.15862380003090948
73000,7,14,0.15264270000625402
73000,8,15,0.15409369999542832
73000,9,15,0.15837640000972897
73000,10,16,0.15562090004095808
74000,1,15,0.15279640001244843
74000,2,13,0.15736989997094497
74000,3,15,0.1925317999557592
74000,4,16,0.19731529999990016
74000,5,14,0.2049661999917589
74000,6,10,0.19975899998098612
74000,7,16,0.20391529996413738
74000,8,15,0.21498250000877306
74000,9,14,0.20040440000593662
74000,10,12,0.1993763000355102
75000,1,12,0.20229919999837875
75000,2,17,0.1993069999734871
75000,3,16,0.21098380000330508
75000,4,15,0.20830369996838272
75000,5,13,0.20363150001503527
75000,6,14,0.21685480000451207
75000,7,12,0.20520149997901171
75000,8,16,0.22107259999029338
75000,9,15,0.20588259998476133
75000,10,13,0.20043149997945875
76000,1,14,0.21326970000518486
76000,2,17,0.2145070999977179
76000,3,16,0.22771529998863116
76000,4,14,0.2176882000057958
76000,5,17,0.21625569998286664
76000,6,15,0.2146227000048384
76000,7,15,0.20616739999968559
76000,8,17,0.20632470003329217
76000,9,15,0.21319159999256954
76000,10,15,0.26035640004556626
77000,1,11,0.24457590002566576
77000,2,16,0.17867860000114888
77000,3,14,0.1607928999583237
77000,4,16,0.16493530001025647
77000,5,15,0.16713140002684668
77000,6,14,0.16399870003806427
77000,7,15,0.16699969995534047
77000,8,15,0.16725810000207275
77000,9,16,0.1721609000233002
77000,10,7,0.16845620004460216
78000,1,16,0.16135629999917
78000,2,15,0.18662039999617264
78000,3,15,0.21217269997578114
78000,4,15,0.17587310000089929
78000,5,15,0.18408330000238493
78000,6,13,0.21094379998976365
78000,7,17,0.17541450000135228
78000,8,14,0.1642991999979131
78000,9,15,0.17078039998887107
78000,10,16,0.15768590004881844
79000,1,15,0.1766182000283152
79000,2,15,0.16924640000797808
79000,3,16,0.19900829996913671
79000,4,15,0.17499919998226687
79000,5,15,0.18397539999568835
79000,6,15,0.16975719999754801
79000,7,16,0.17595879995496944
79000,8,14,0.18011449999175966
79000,9,14,0.1680719999712892
79000,10,16,0.17215400002896786
80000,1,8,0.1696421999949962
80000,2,14,0.19615309999790043
80000,3,15,0.1728249000152573
80000,4,15,0.18117170000914484
80000,5,14,0.1752509999787435
80000,6,15,0.16753880004398525
80000,7,16,0.17996300000231713
80000,8,13,0.1674013999872841
80000,9,14,0.17208290001144633
80000,10,15,0.17555860005086288
81000,1,15,0.19180430000415072
81000,2,15,0.17811300000175834
81000,3,14,0.16685089998645708
81000,4,13,0.16816669999388978
81000,5,16,0.16727429995080456
81000,6,17,0.1716471000108868
81000,7,10,0.17955000000074506
81000,8,16,0.17789839999750257
81000,9,14,0.1658636000356637
81000,10,17,0.1708002999657765
82000,1,16,0.1746805000002496
82000,2,16,0.17706959997303784
82000,3,15,0.1840638000285253
82000,4,15,0.23774120002053678
82000,5,16,0.19048900000052527
82000,6,16,0.18866200000047684
82000,7,15,0.17244880000362173
82000,8,16,0.1776205000351183
82000,9,15,0.1762260000105016
82000,10,15,0.2859459000173956
83000,1,16,0.17806530004600063
83000,2,16,0.1803201999864541
83000,3,11,0.17316760000539944
83000,4,13,0.18053189996862784
83000,5,15,0.21462220000103116
83000,6,15,0.22527669998817146
83000,7,16,0.24595040001440793
83000,8,15,0.2431976000079885
83000,9,11,0.24138409999432042
83000,10,15,0.22367520001716912
84000,1,12,0.22538800002075732
84000,2,14,0.24649390002014115
84000,3,12,0.24075170001015067
84000,4,13,0.18221659999107942
84000,5,17,0.1752738999784924
84000,6,15,0.17398050002520904
84000,7,14,0.17386589996749535
84000,8,17,0.1832911999663338
84000,9,17,0.17592399998102337
84000,10,17,0.17536069999914616
85000,1,17,0.17617270001210272
85000,2,15,0.17285889998311177
85000,3,17,0.19706869998481125
85000,4,13,0.1708433000021614
85000,5,15,0.19055620004655793
85000,6,14,0.18606989999534562
85000,7,17,0.17556850000983104
85000,8,16,0.17532639997079968
85000,9,15,0.19070210005156696
85000,10,17,0.17767050000838935
86000,1,15,0.1810156999854371
86000,2,17,0.18050369998672977
86000,3,16,0.1841349999886006
86000,4,11,0.1892879999941215
86000,5,16,0.18680970004061237
86000,6,15,0.18973149999510497
86000,7,16,0.19136719999369234
86000,8,13,0.1784353000111878
86000,9,16,0.18154730001697317
86000,10,15,0.1812332000117749
87000,1,14,0.18955849995836616
87000,2,16,0.18111449998104945
87000,3,12,0.18836900003952906
87000,4,17,0.1797243999899365
87000,5,14,0.1831147000193596
87000,6,16,0.1798974000266753
87000,7,16,0.18683280004188418
87000,8,16,0.20687069999985397
87000,9,16,0.19050720002269372
87000,10,14,0.2036081000114791
88000,1,10,0.20651619997806847
88000,2,16,0.19661769998492673
88000,3,16,0.18786739994538948
