n,k,comparisons, execution_time
19000,8,10,0.09335710003506392
19000,9,14,0.09396329999435693
19000,10,13,0.09526620001997799
20000,1,14,0.0953507999656722
20000,2,10,0.09775000001536682
20000,3,10,0.09966499998699874
20000,4,10,0.09906999999657273
20000,5,13,0.10247240000171587
20000,6,15,0.1025870000012219
20000,7,13,0.0990981999784708
20000,8,13,0.1070973000023514
20000,9,14,0.0970892000477761
20000,10,14,0.10059270000783727
21000,1,12,0.10953479999443516
21000,2,14,0.10763849999057129
21000,3,14,0.10358980001183227
21000,4,14,0.09978410002076998
21000,5,12,0.10089429997606203
21000,6,13,0.10059849999379367
21000,7,15,0.10121849999995902
21000,8,14,0.11226329999044538
21000,9,14,0.114407500019297
21000,10,13,0.09957479999866337
22000,1,11,0.11598860000958666
22000,2,15,0.10229259997140616
22000,3,13,0.10314250004012138
22000,4,13,0.102231299970299
22000,5,15,0.103796900017187
22000,6,12,0.10361329995794222
22000,7,14,0.11496520001674071
22000,8,14,0.10492519999388605
22000,9,14,0.13338449998991564
22000,10,12,0.1170032000518404
23000,1,14,0.11062330001732334
23000,2,14,0.13507449999451637
23000,3,13,0.11327069997787476
23000,4,13,0.11028539994731545
23000,5,13,0.10985069995513186
23000,6,13,0.08806199999526143
23000,7,14,0.10438910004450008
23000,8,12,0.12461200001416728
23000,9,12,0.10655560001032427
23000,10,14,0.08754079998470843
24000,1,14,0.08290219999616966
24000,2,14,0.08621099998708814
24000,3,13,0.08273130003362894
24000,4,11,0.07891869999002665
24000,5,14,0.08066219999454916
24000,6,12,0.08851119998143986
24000,7,14,0.08093499997630715
24000,8,12,0.08182530000340194
24000,9,13,0.08137800003169104
24000,10,15,0.08193400001619011
25000,1,14,0.08587080001598224
25000,2,14,0.08561880001798272
25000,3,15,0.08695619995705783
25000,4,14,0.08489689999260008
25000,5,15,0.08771499997237697
25000,6,14,0.08615940000163391
25000,7,14,0.08660199999576434
25000,8,13,0.11462690000189468
25000,9,12,0.12157509999815375
25000,10,15,0.11149799998383969
26000,1,12,0.11054909997619689
26000,2,12,0.11648339999374002
26000,3,14,0.12384249997558072
26000,4,14,0.107364299998153
26000,5,12,0.12604310002643615
26000,6,14,0.14629969996167347
26000,7,12,0.08937629999127239
26000,8,14,0.08690259995637462
26000,9,13,0.1074324999935925
26000,10,14,0.11392660002456978
27000,1,15,0.08598519995575771
27000,2,13,0.09596210002200678
27000,3,12,0.09443529997952282
27000,4,13,0.09534340002574027
27000,5,12,0.09007779997773468
27000,6,9,0.08690920000663027
27000,7,13,0.08916279999539256
27000,8,9,0.08936039998661727
27000,9,15,0.08777469996130094
27000,10,14,0.08840229996712878
28000,1,13,0.09675049997167662
28000,2,13,0.08532209997065365
28000,3,13,0.09158579999348149
28000,4,15,0.09422980004455894
28000,5,15,0.08629020000807941
28000,6,13,0.08962570002768189
28000,7,13,0.08761309995315969
28000,8,13,0.09312500001396984
28000,9,13,0.08956440002657473
28000,10,13,0.08868390001589432
29000,1,15,0.12488030001986772
29000,2,12,0.11754870001459494
29000,3,13,0.0870295999920927
29000,4,10,0.1274208999820985
29000,5,15,0.0978192999609746
29000,6,13,0.09604149998631328
29000,7,15,0.09345970000140369
29000,8,14,0.09129879996180534
29000,9,15,0.09304710000287741
29000,10,13,0.09830009995494038
30000,1,15,0.09697849996155128
30000,2,15,0.09501900000032037
30000,3,15,0.11273410002468154
30000,4,13,0.13236320001306012
30000,5,15,0.0895070000551641
30000,6,13,0.09843650000402704
30000,7,15,0.12298220000229776
30000,8,14,0.14203160000033677
30000,9,14,0.09560409997357056
30000,10,15,0.09745930001372471
31000,1,13,0.10547360003693029
31000,2,10,0.09702079999260604
31000,3,13,0.09778160002315417
31000,4,12,0.11021089996211231
31000,5,15,0.0907526999944821
31000,6,13,0.1089088000007905
31000,7,13,0.11417329998221248
31000,8,15,0.0952709999983199
31000,9,14,0.09269760001916438
31000,10,14,0.10660689999349415
32000,1,13,0.10071349999634549
32000,2,11,0.09338899998692796
32000,3,14,0.09178960003191605
32000,4,15,0.0995822999975644
32000,5,13,0.09463929996127263
32000,6,15,0.09075690002646297
32000,7,15,0.09938030003104359
32000,8,14,0.10790719999931753
