n,k,comparisons,swaps
13000,68,206299,83364
13000,69,212854,71895
13000,70,194209,73734
13000,71,198607,76447
13000,72,207737,69296
13000,73,203684,71061
13000,74,202111,73702
13000,75,193410,78169
13000,76,199708,73478
13000,77,195138,73497
13000,78,204953,72767
13000,79,205794,71032
13000,80,194265,81757
13000,81,194744,79360
13000,82,199181,68284
13000,83,201521,69126
13000,84,198076,71383
13000,85,212344,74736
13000,86,203647,83224
13000,87,196308,76050
13000,88,198837,81826
13000,89,203573,73393
13000,90,212072,82461
13000,91,195712,77118
13000,92,194695,76478
13000,93,195182,77464
13000,94,195033,77217
13000,95,193165,76074
13000,96,206025,75384
13000,97,204379,70760
13000,98,220930,71492
13000,99,189408,73694
13000,100,198625,81123
14000,1,212128,79963
14000,2,230653,76289
14000,3,215569,81750
14000,4,213050,85602
14000,5,237825,89711
14000,6,217641,81477
14000,7,216318,77195
14000,8,213596,80584
14000,9,220991,76906
14000,10,225585,76364
14000,11,212411,86209
14000,12,215608,78812
14000,13,218098,78342
14000,14,210813,80552
14000,15,221637,82127
14000,16,215451,87396
14000,17,210183,79666
14000,18,218591,85359
14000,19,210834,77306
14000,20,212814,76597
14000,21,219798,78176
14000,22,234181,75248
14000,23,217783,89329
14000,24,212112,84731
14000,25,209673,82437
14000,26,211785,85683
14000,27,213241,87924
14000,28,217053,78365
14000,29,221096,83993
14000,30,212698,83388
14000,31,220683,83596
14000,32,214505,83277
14000,33,217746,79421
14000,34,221873,77650
14000,35,217780,81492
14000,36,211709,80470
14000,37,216684,84611
14000,38,217170,84652
14000,39,218817,75929
14000,40,213580,74894
14000,41,209350,79234
14000,42,216024,83076
14000,43,227324,89984
14000,44,234839,85249
14000,45,215025,84180
14000,46,214114,82574
14000,47,211495,86194
14000,48,213350,86506
14000,49,218874,89299
14000,50,217503,93543
14000,51,219901,77521
14000,52,210454,90242
14000,53,220219,76687
14000,54,214159,91423
14000,55,226953,77930
14000,56,211642,78735
14000,57,214550,81221
14000,58,217856,78718
14000,59,214287,84546
14000,60,209373,78931
14000,61,208008,81540
14000,62,224237,84325
14000,63,229215,95594
14000,64,216726,77819
14000,65,216707,78974
14000,66,212337,81201
14000,67,211658,90371
14000,68,207067,86141
14000,69,233626,86830
14000,70,219709,81226
14000,71,220519,89151
14000,72,219655,78092
14000,73,226366,81435
14000,74,213076,86955
14000,75,229801,91824
14000,76,232136,78168
14000,77,210217,83130
14000,78,210559,86724
14000,79,206734,78610
14000,80,212999,79876
14000,81,222557,82452
14000,82,229266,88358
14000,83,217080,80368
14000,84,215279,80035
14000,85,221848,82233
14000,86,212932,83388
14000,87,216150,75022
14000,88,209956,79095
14000,89,209811,91788
14000,90,227324,84757
14000,91,220098,90912
14000,92,217125,82335
14000,93,211544,79638
14000,94,216169,80967
14000,95,231384,78010
14000,96,214631,80961
14000,97,218094,83407
14000,98,215954,87319
14000,99,220135,84602
14000,100,215018,79019
15000,1,230640,83190
15000,2,233401,90531
15000,3,246882,84691
15000,4,243754,87761
15000,5,234054,91968
15000,6,223718,89076
15000,7,231605,86121
15000,8,235211,88917
15000,9,237011,94645
15000,10,226101,87786
15000,11,234094,91686
15000,12,249114,86274
15000,13,239360,89121
15000,14,222266,85465
15000,15,242003,85590
15000,16,231036,86296
15000,17,245736,92133
15000,18,233176,97604
15000,19,234057,89511
15000,20,227361,88650
15000,21,227480,84529
15000,22,238341,81509
15000,23,264400,88171
15000,24,225652,83658
15000,25,234482,81535
15000,26,235455,96498
15000,27,235891,98230
15000,28,235594,88444
15000,29,235233,92030
15000,30,227575,89928
15000,31,238637,92915
15000,32,240635,85433
15000,33,259578,80011
15000,34,235804,90283
15000,35,230291,83934
15000,36,239303,87555
15000,37,231913,96265
15000,38,231238,88487
15000,39,222907,82021
15000,40,241483,82284
15000,41,235860,89064
15000,42,231405,88140
15000,43,237523,97365
15000,44,230136,86283
15000,45,252140,84364
15000,46,245933,88210
15000,47,227170,88861
15000,48,226527,88094
15000,49,229896,85917
15000,50,231795,91148
15000,51,239997,82991
15000,52,230621,90058
15000,53,225102,90216
15000,54,232018,88120
15000,55,252433,92522
15000,56,247063,95189
15000,57,241880,97693
15000,58,225031,87252
15000,59,225128,91338
15000,60,233179,89126
15000,61,226689,93753
15000,62,239317,81047
15000,63,234465,81588
15000,64,251555,81870
15000,65,232125,85947
15000,66,248442,84548
15000,67,234115,87472
15000,68,231145,88108
15000,69,245109,89122
15000,70,232032,87104
15000,71,240946,82076
15000,72,244610,84280
15000,73,235793,83413
15000,74,235068,82995
15000,75,241546,97893
15000,76,235312,87355
15000,77,229318,86484
15000,78,230085,86857
15000,79,223964,86531
15000,80,231180,89368
15000,81,240384,92428
15000,82,243672,94028
15000,83,245434,93751
15000,84,234421,89250
15000,85,230868,89536
15000,86,232371,89678
15000,87,226315,87246
15000,88,233113,86195
15000,89,230547,97951
15000,90,230397,80228
15000,91,243011,86627
15000,92,239053,83510
15000,93,249849,84189
15000,94,229495,81362
15000,95,224354,92832
15000,96,227281,89047
15000,97,229098,88069
15000,98,235166,87346
15000,99,232325,85498
15000,100,235046,84079
16000,1,260748,91334
16000,2,262222,100386
16000,3,258579,94565
16000,4,260091,100175
16000,5,250924,86065
16000,6,268981,88603
16000,7,250257,99200
16000,8,245245,94191
16000,9,249413,92455
16000,10,249315,103507
16000,11,261780,100137
16000,12,250141,92488
16000,13,246460,97909
16000,14,253233,88269
16000,15,238425,94606
16000,16,254853,116263
16000,17,256986,117172
16000,18,243466,91633
16000,19,251228,85610
16000,20,249634,99772
16000,21,249033,106655
16000,22,246532,95074
16000,23,246119,96883
16000,24,259548,97982
16000,25,253902,113674
16000,26,253716,94427
16000,27,263383,108424
16000,28,266178,94281
16000,29,255845,104636
16000,30,260172,96217
16000,31,252255,104064
16000,32,264157,92318
16000,33,246626,96509
16000,34,251760,104953
16000,35,247465,98698
16000,36,254433,89556
16000,37,262480,84499
16000,38,243658,94242
16000,39,245808,102465
16000,40,255061,94425
16000,41,264532,101556
16000,42,247888,102433
16000,43,254125,97715
16000,44,262436,107500
16000,45,249007,97191
16000,46,259462,90067
16000,47,246077,87222
16000,48,254142,107270
16000,49,252003,96491
16000,50,252519,94041
16000,51,262141,91114
16000,52,272772,96629
16000,53,256131,99906
16000,54,241397,97831
16000,55,256266,97958
16000,56,251171,94056
16000,57,258953,89358
16000,58,247214,97502
16000,59,268404,91235
16000,60,253514,89662
16000,61,254090,93737
16000,62,247879,90753
16000,63,261656,102111
16000,64,261176,98555
16000,65,246526,95775
16000,66,246951,95521
16000,67,242285,90174
16000,68,247856,96106
16000,69,240295,91326
16000,70,244924,90660
16000,71,246166,92587
16000,72,244722,106371
16000,73,241903,98121
16000,74,262673,91990
16000,75,248552,94612
16000,76,258960,98816
16000,77,256443,86108
16000,78,246745,99004
16000,79,267395,86912
16000,80,276370,88347
16000,81,254120,96052
16000,82,266273,92468
16000,83,259603,101874
16000,84,243527,94840
16000,85,247519,96732
16000,86,267568,88076
16000,87,252906,100060
16000,88,246579,94056
16000,89,255053,88568
16000,90,253034,97145
16000,91,260719,94678
16000,92,252687,98409
16000,93,251547,97262
16000,94,238295,94201
16000,95,255000,91203
16000,96,258395,91315
16000,97,249010,98274
16000,98,251696,98557
16000,99,250360,99413
16000,100,248291,94555
17000,1,259021,104195
17000,2,282925,108202
17000,3,271219,114578
17000,4,274018,94623
17000,5,262954,98702
17000,6,283133,90785
17000,7,263473,109248
17000,8,270642,96832
17000,9,265018,99412
17000,10,269959,108313
17000,11,261622,110120
17000,12,271396,105771
17000,13,269812,96894
17000,14,268263,108492
17000,15,279975,101476
17000,16,267376,95099
17000,17,259343,102138
17000,18,260890,100975
17000,19,260801,101238
17000,20,281218,97166
17000,21,263764,95846
17000,22,269609,101163
17000,23,266550,102495
17000,24,264274,100909
17000,25,271470,110436
17000,26,272782,108431
17000,27,273112,97774
17000,28,271571,98603
17000,29,274980,111830
17000,30,256741,100977
17000,31,271569,98709
17000,32,278652,113157
17000,33,263626,98397
17000,34,280675,100096
17000,35,266134,100435
17000,36,272600,100559
17000,37,260424,102281
17000,38,287132,95987
17000,39,270375,103136
17000,40,269783,98930
17000,41,266578,98662
17000,42,272006,112310
17000,43,271131,103005
17000,44,283896,98453
17000,45,266022,100048
17000,46,262327,112672
17000,47,269579,107386
17000,48,278302,100778
17000,49,277917,100913
17000,50,264768,98339
17000,51,263615,100127
17000,52,284519,102396
17000,53,265122,100444
17000,54,264153,101421
17000,55,275776,102770
17000,56,265628,94154
17000,57,266248,99877
17000,58,260551,104799
17000,59,267557,102409
17000,60,264438,100068
17000,61,265779,92494
17000,62,259770,95742
17000,63,278811,95353
17000,64,281925,109165
17000,65,267961,100371
17000,66,274819,102128
17000,67,261578,102548
17000,68,257484,102048
17000,69,283498,97526
17000,70,278728,111512
17000,71,266492,99663
17000,72,270051,102765
17000,73,257455,98757
17000,74,264096,100973
17000,75,269612,96731
17000,76,262566,97238
17000,77,271090,96800
17000,78,267420,109641
17000,79,262202,111255
17000,80,286756,98757
17000,81,264193,107095
17000,82,281449,107409
17000,83,266297,105522
17000,84,272608,113034
17000,85,265065,100274
17000,86,274758,95865
17000,87,273070,97578
17000,88,267847,98497
17000,89,269193,95843
17000,90,266033,95212
17000,91,266031,107002
17000,92,274792,102889
17000,93,276195,102890
17000,94,271175,105705
17000,95,271260,100958
17000,96,266112,92095
17000,97,264310,97226
17000,98,269593,99212
17000,99,266812,104133
17000,100,265802,101303
18000,1,288777,107344
18000,2,295973,117578
18000,3,296720,109659
18000,4,294777,108793
18000,5,274751,106557
18000,6,278124,106460
18000,7,283139,106532
18000,8,295016,101564
18000,9,289989,111179
18000,10,290439,104149
18000,11,290449,109442
18000,12,323840,106005
18000,13,289871,108989
18000,14,289936,105180
18000,15,278237,108010
18000,16,307450,104958
18000,17,287468,105066
18000,18,280864,103503
18000,19,285697,111854
18000,20,287932,111817
18000,21,277837,110834
18000,22,281415,108796
18000,23,311119,100952
18000,24,282981,104598
18000,25,281487,104438
18000,26,270403,108779
18000,27,282975,113758
18000,28,298552,109284
18000,29,280343,113916
18000,30,286923,105152
18000,31,285056,104974
18000,32,326066,110294
18000,33,284153,118460
18000,34,292148,105517
18000,35,299779,119390
18000,36,310243,108456
18000,37,288272,109126
18000,38,295597,110745
18000,39,284907,101238
18000,40,285345,109463
18000,41,287968,115702
18000,42,280139,108443
18000,43,280042,113453
18000,44,300125,114928
18000,45,276559,106769
18000,46,289976,111827
18000,47,301026,111417
18000,48,281828,111429
18000,49,278002,117778
18000,50,281013,108771
18000,51,290799,107560
18000,52,277847,102080
18000,53,272255,98509
18000,54,283507,109998
18000,55,290931,101975
18000,56,294745,105595
18000,57,284851,110046
18000,58,282350,102879
18000,59,279514,104950
18000,60,274228,105336
18000,61,294017,100527
18000,62,284283,114192
18000,63,286595,112607
18000,64,290253,104508
18000,65,316737,95501
18000,66,286527,115936
18000,67,284382,103284
18000,68,275170,109771
18000,69,300379,108829
18000,70,304616,98132
18000,71,281722,121553
18000,72,292443,112794
18000,73,283220,109921
18000,74,299717,109080
18000,75,287079,110091
18000,76,288839,119986
18000,77,288843,105128
18000,78,280946,109587
18000,79,285923,112609
18000,80,283554,103757
18000,81,272553,102753
18000,82,282982,113973
18000,83,302358,99857
18000,84,287410,106010
18000,85,279341,101338
18000,86,274434,117686
18000,87,291098,114835
18000,88,282515,102308
18000,89,287691,114750
18000,90,287837,111422
18000,91,284148,117461
18000,92,283483,117818
18000,93,283772,107824
18000,94,281509,109701
18000,95,288728,105954
18000,96,286831,104919
18000,97,299794,111581
18000,98,280818,107037
18000,99,276872,107453
18000,100,282057,109586
19000,1,304303,111199
19000,2,298543,111097
19000,3,308982,106945
19000,4,293926,109174
19000,5,315810,109548
19000,6,307958,122068
19000,7,306445,110473
19000,8,307086,111161
19000,9,316532,115442
19000,10,296528,120547
19000,11,294623,111112
19000,12,299453,107239
19000,13,323588,122746
19000,14,292717,116996
19000,15,305380,107236
19000,16,310585,114075
19000,17,296148,110596
19000,18,313449,114149
19000,19,308957,120921
19000,20,311796,106879
19000,21,327620,113045
19000,22,304500,118208
19000,23,302405,113770
19000,24,292044,116532
19000,25,309279,109027
19000,26,315277,126974
19000,27,300667,112992
19000,28,328567,116074
19000,29,316832,114489
19000,30,301698,121768
19000,31,298645,114084
19000,32,307662,116096
19000,33,298626,118762
19000,34,322043,106407
19000,35,337713,113773
19000,36,301149,110571
19000,37,307404,108476
19000,38,306156,107323
19000,39,313567,104448
19000,40,298345,113951
19000,41,291183,109023
19000,42,305806,105961
19000,43,307285,111668
19000,44,304075,120849
19000,45,299464,118336
19000,46,307276,109201
19000,47,293936,118872
19000,48,316544,119298
19000,49,310596,114015
19000,50,302430,110323
19000,51,308036,113370
19000,52,305884,128523
19000,53,293823,118125
19000,54,310440,126289
19000,55,319674,108412
19000,56,305867,130525
19000,57,298958,115487
19000,58,292202,114265
19000,59,299630,119735
19000,60,298635,116922
19000,61,297503,120405
19000,62,312980,112195
19000,63,314467,117563
19000,64,311205,119624
19000,65,304663,111320
19000,66,302543,131494
19000,67,304692,110374
19000,68,320947,115482
19000,69,296579,121505
19000,70,312775,110659
19000,71,306183,109010
19000,72,314682,112143
19000,73,312230,110776
19000,74,313581,114807
19000,75,303754,119608
19000,76,303775,114683
19000,77,297098,115854
19000,78,308152,110132
19000,79,335482,115850
19000,80,297290,112019
19000,81,299998,113197
19000,82,312320,108149
19000,83,308560,113670
19000,84,300179,112090
19000,85,309640,112957
19000,86,311594,132259
19000,87,302862,114215
19000,88,311040,116379
19000,89,308357,116243
19000,90,299497,122824
19000,91,305912,111372
19000,92,299330,117031
19000,93,301056,116096
19000,94,305792,115291
19000,95,307873,123717
19000,96,336270,119135
19000,97,299531,110880
19000,98,291131,107638
19000,99,307912,121468
19000,100,305726,110821
20000,1,335316,127945
20000,2,311037,121257
20000,3,327311,121884
20000,4,321616,113855
20000,5,318939,132268
20000,6,323557,119730
20000,7,334804,117213
20000,8,324600,130297
20000,9,319798,122279
20000,10,347831,117171
20000,11,320589,115160
20000,12,314063,124944
20000,13,325953,124045
20000,14,321308,127558
20000,15,313627,122876
20000,16,311705,120039
20000,17,347121,118934
20000,18,320534,129792
20000,19,328289,116491
20000,20,322386,127538
20000,21,320762,116259
20000,22,344376,130685
20000,23,338430,110692
20000,24,335730,121063
20000,25,323318,112949
20000,26,326736,120049
20000,27,321783,124004
20000,28,333655,117865
20000,29,316792,124112
20000,30,324218,122087
20000,31,329932,115224
20000,32,333232,116445
20000,33,328244,113342
20000,34,307551,124826
20000,35,324699,110023
20000,36,327306,122846
20000,37,315142,122379
20000,38,335607,111067
20000,39,316808,118976
20000,40,318367,118937
20000,41,323998,119410
20000,42,316272,114390
20000,43,325050,112509
20000,44,318178,120459
20000,45,308451,119416
20000,46,317256,115919
20000,47,316285,119180
20000,48,312012,126285
20000,49,316378,123745
20000,50,328385,120260
20000,51,319743,120016
20000,52,325174,117306
20000,53,322817,118089
20000,54,344995,116432
20000,55,318179,116388
20000,56,318510,123788
20000,57,317182,119018
20000,58,320499,118869
20000,59,317086,115074
20000,60,325345,118689
20000,61,326354,120646
20000,62,320987,120317
20000,63,338293,117299
20000,64,314306,122337
20000,65,353155,113742
20000,66,326535,126215
20000,67,328621,134766
20000,68,324665,123961
20000,69,329857,114791
20000,70,327273,124208
20000,71,320534,134803
20000,72,325986,114648
20000,73,327045,115025
20000,74,315267,113160
20000,75,314923,123814
20000,76,327636,126146
20000,77,317991,128752
20000,78,339158,124840
20000,79,317206,131437
20000,80,316258,121825
20000,81,314958,117346
20000,82,327134,121272
20000,83,327156,133620
20000,84,319888,118528
20000,85,325998,113035
20000,86,350948,145572
20000,87,342348,109947
20000,88,335290,119968
20000,89,321668,127057
20000,90,309988,123051
20000,91,333276,128086
20000,92,342396,117506
20000,93,346626,123364
20000,94,318780,119161
20000,95,319297,119553
20000,96,333655,126618
20000,97,316724,119580
20000,98,363778,109308
20000,99,339836,119256
20000,100,317681,119726
21000,1,331345,128442
21000,2,331247,131919
21000,3,331671,126799
21000,4,342346,117887
21000,5,337081,120645
21000,6,345216,115769
21000,7,345023,121342
21000,8,326857,124109
21000,9,341819,121140
21000,10,344924,133023
21000,11,360700,119056
21000,12,337133,119410
21000,13,337671,127266
21000,14,337142,127266
21000,15,332400,131281
21000,16,366880,130315
21000,17,330031,128406
21000,18,346532,122604
21000,19,338170,127425
21000,20,336503,127271
21000,21,356014,120967
21000,22,337312,127470
21000,23,344759,151370
21000,24,351982,131555
21000,25,341501,124134
21000,26,336802,122409
21000,27,338810,124209
21000,28,333006,124208
21000,29,331911,125141
21000,30,377605,127676
21000,31,343475,126470
21000,32,346259,120757
21000,33,337383,121137
21000,34,335155,134853
21000,35,343026,138684
21000,36,350911,141934
21000,37,332904,132292
21000,38,358445,162080
21000,39,325395,122516
21000,40,324489,133251
21000,41,367850,127061
21000,42,350562,123136
21000,43,340365,137570
21000,44,341261,124413
21000,45,340186,123613
21000,46,347118,131108
21000,47,348234,119293
21000,48,349392,128268
21000,49,353851,125525
21000,50,329226,138784
21000,51,348939,120048
21000,52,336873,127478
21000,53,339369,130684
21000,54,339377,130245
21000,55,342890,125035
21000,56,357280,122753
21000,57,352091,132363
21000,58,340301,128275
21000,59,332937,128863
21000,60,334593,129380
21000,61,362678,140232
21000,62,352715,123147
21000,63,326008,132798
21000,64,339267,131574
21000,65,338991,127543
21000,66,347699,132007
21000,67,335344,124539
21000,68,327364,127247
21000,69,347113,123578
21000,70,338791,123620
21000,71,339835,135124
21000,72,351560,117429
21000,73,356706,119439
21000,74,355806,120442
21000,75,333787,123776
21000,76,342880,132618
21000,77,365292,141799
21000,78,334688,125736
21000,79,361322,129061
21000,80,342230,128845
21000,81,350662,131079
21000,82,367165,117152
21000,83,335877,130215
21000,84,331099,129675
21000,85,332053,127561
21000,86,330718,135067
21000,87,338627,136426
21000,88,337031,129276
21000,89,334638,128840
21000,90,332326,122060
21000,91,328292,124073
21000,92,354292,122596
21000,93,337608,119284
21000,94,339975,127738
21000,95,346445,128380
21000,96,345841,118064
21000,97,340493,125263
21000,98,330387,126805
21000,99,350582,134737
21000,100,343298,132907
22000,1,356799,133459
22000,2,353769,130607
22000,3,357528,158201
22000,4,370926,128952
22000,5,347215,128869
22000,6,366163,144742
22000,7,348205,132062
22000,8,358218,152605
22000,9,351740,122797
22000,10,363130,135888
22000,11,360672,137496
22000,12,374190,129004
22000,13,403312,142288
22000,14,347893,132859
22000,15,354665,132038
22000,16,357767,135809
22000,17,361355,138388
22000,18,384395,152117
22000,19,369078,127392
22000,20,372648,129515
22000,21,360041,136736
22000,22,384806,130845
22000,23,366813,136482
22000,24,360499,139817
22000,25,360836,130103
22000,26,348530,134523
22000,27,349952,129087
22000,28,359124,135888
22000,29,373247,131068
22000,30,351680,136862
22000,31,358177,130408
22000,32,358677,142352
22000,33,350781,133397
22000,34,369895,124664
22000,35,353458,130651
22000,36,344886,140548
22000,37,348155,137359
22000,38,352222,130048
22000,39,361453,150740
22000,40,370480,135785
22000,41,356080,143759
22000,42,356983,133009
22000,43,363982,130640
22000,44,351249,133066
22000,45,373580,131977
22000,46,365511,134091
22000,47,358777,131545
22000,48,380446,137489
22000,49,358615,127326
22000,50,360297,144204
22000,51,352172,131200
22000,52,394366,123633
22000,53,363373,135819
22000,54,373414,137549
22000,55,363076,124372
22000,56,348666,146617
22000,57,359235,137086
22000,58,369019,130344
22000,59,360703,140930
22000,60,353843,132472
22000,61,380284,120549
22000,62,376112,131220
22000,63,343934,143406
22000,64,364116,132879
22000,65,348898,136733
22000,66,354049,138713
22000,67,359868,131992
22000,68,365256,129177
22000,69,350358,143427
22000,70,363106,134130
22000,71,364690,126181
22000,72,363853,135780
22000,73,359667,140220
22000,74,362019,139601
22000,75,357452,129472
22000,76,350721,134745
22000,77,367746,133819
22000,78,370143,125260
22000,79,360600,128849
22000,80,351025,140810
22000,81,379152,127301
22000,82,355488,144944
22000,83,366558,132483
22000,84,355212,128836
22000,85,356749,128372
22000,86,362304,125495
22000,87,353220,136480
22000,88,357216,134027
22000,89,350137,134486
22000,90,370118,142234
22000,91,364180,138144
22000,92,347046,135216
22000,93,369709,130456
22000,94,355075,128463
22000,95,379144,134381
22000,96,346700,135079
22000,97,381594,152014
22000,98,375910,123696
22000,99,354938,137450
22000,100,371218,135844
23000,1,373134,137336
23000,2,368054,135107
23000,3,364930,137448
23000,4,367255,138769
23000,5,375927,150349
23000,6,393780,139073
23000,7,392140,151327
23000,8,393845,144584
23000,9,374276,151029
23000,10,374752,141814
23000,11,379017,139866
23000,12,380876,165424
23000,13,396552,126865
23000,14,383434,138494
23000,15,372341,146348
23000,16,373703,133413
23000,17,371058,140795
23000,18,389248,131519
23000,19,368247,139503
23000,20,390325,151536
23000,21,380282,145531
23000,22,376608,132417
23000,23,375291,151279
23000,24,390731,142161
23000,25,383771,133912
23000,26,378030,129800
23000,27,376553,135719
23000,28,376065,135492
23000,29,366951,138774
23000,30,369833,137313
23000,31,402607,129654
23000,32,378111,137941
23000,33,372750,135957
23000,34,402798,132522
23000,35,361897,146354
23000,36,374537,136168
23000,37,373322,147107
23000,38,395635,144083
23000,39,375984,138314
23000,40,376234,140757
23000,41,372220,140604
23000,42,410465,128461
23000,43,375347,149227
23000,44,374756,157916
23000,45,371360,140081
23000,46,392659,135275
23000,47,363968,152731
23000,48,381016,142860
23000,49,367692,139991
23000,50,376474,141400
23000,51,386664,134812
23000,52,401262,136790
23000,53,366249,145755
23000,54,372936,132248
23000,55,413174,152546
23000,56,364932,132587
23000,57,382004,142229
23000,58,379477,152365
23000,59,397843,136441
23000,60,373284,137195
23000,61,367005,132578
23000,62,383183,138625
23000,63,359369,149921
23000,64,391976,168604
23000,65,394321,138853
23000,66,394367,137897
23000,67,377604,138135
23000,68,391386,134426
23000,69,399213,149068
23000,70,421258,127703
23000,71,370610,160320
23000,72,386399,129002
23000,73,381692,142398
23000,74,369380,137051
23000,75,403315,148162
23000,76,379133,135061
23000,77,362857,142125
23000,78,401594,137321
23000,79,404315,135863
23000,80,390334,155739
23000,81,383750,140880
23000,82,373676,146692
23000,83,362004,142845
23000,84,367455,146726
23000,85,370073,135979
23000,86,378605,137891
23000,87,390264,149379
23000,88,376358,134469
23000,89,397591,134683
23000,90,382519,131429
23000,91,371050,143188
23000,92,391898,138944
23000,93,366523,148269
23000,94,387663,133617
23000,95,383179,129853
23000,96,427121,145506
23000,97,385247,128340
23000,98,371955,137902
23000,99,389002,153302
23000,100,377040,148007
24000,1,388392,153863
24000,2,402917,141181
24000,3,405474,163706
24000,4,397661,144987
24000,5,382746,158426
24000,6,426189,144135
24000,7,378415,145770
24000,8,391349,153823
24000,9,395738,143688
24000,10,417213,138246
24000,11,399177,151564
24000,12,403620,134662
24000,13,395988,161657
24000,14,404787,141516
24000,15,409072,156878
24000,16,403316,140471
24000,17,380859,137542
24000,18,395267,147818
24000,19,384287,143943
24000,20,421507,135656
24000,21,385902,151468
24000,22,424227,146429
24000,23,380180,144927
24000,24,386868,156189
24000,25,405228,149087
24000,26,384236,148804
24000,27,395491,155587
24000,28,414461,141360
24000,29,403268,155943
24000,30,407940,133956
24000,31,393984,141675
24000,32,409261,151945
24000,33,409377,145128
24000,34,386022,146246
24000,35,437974,139001
24000,36,396374,145498
24000,37,390501,150726
24000,38,395195,153413
24000,39,388301,154018
24000,40,395883,163625
24000,41,391230,151063
24000,42,400249,146051
24000,43,388407,148567
24000,44,385445,140548
24000,45,392613,153414
24000,46,395366,153641
24000,47,405214,156084
24000,48,408136,157338
24000,49,394813,146087
24000,50,403162,148348
24000,51,398881,149650
24000,52,409170,148332
24000,53,415006,139114
24000,54,442240,143240
24000,55,396852,166304
24000,56,397934,145267
24000,57,385101,146394
24000,58,387508,148084
24000,59,396912,162439
24000,60,389576,152619
24000,61,408840,147469
24000,62,393785,159225
24000,63,411817,159419
24000,64,382637,141476
24000,65,416860,145670
24000,66,423583,138829
24000,67,378710,165603
24000,68,411437,138653
24000,69,385649,151203
24000,70,435582,136839
24000,71,429253,137619
24000,72,395360,141104
24000,73,402855,136197
24000,74,395549,144138
24000,75,397693,141409
24000,76,393809,144697
24000,77,397970,144868
24000,78,398088,151264
24000,79,388131,151575
24000,80,391041,151570
24000,81,383461,155686
24000,82,392321,139575
24000,83,408302,143180
24000,84,399083,143870
24000,85,389792,150215
24000,86,389897,144843
24000,87,418951,142071
24000,88,416315,161378
24000,89,386911,138565
24000,90,391943,137023
24000,91,399435,142612
24000,92,384140,139183
24000,93,396686,154573
24000,94,396482,141212
24000,95,401625,138274
24000,96,402157,161513
24000,97,382496,153854
24000,98,424100,139126
24000,99,400428,144811
24000,100,401423,151226
25000,1,426119,154889
25000,2,431298,162155
25000,3,412602,162484
25000,4,413440,146906
25000,5,439692,160120
25000,6,409025,146261
25000,7,418615,170001
25000,8,428993,178912
25000,9,397824,152487
25000,10,448223,176108
25000,11,409520,148108
25000,12,428703,149717
25000,13,429822,152704
25000,14,396744,156793
25000,15,398028,157554
25000,16,418310,169491
25000,17,417188,147309
25000,18,403303,154386
25000,19,414005,161979
25000,20,406709,152504
25000,21,435736,145554
25000,22,425668,157972
25000,23,425214,145120
25000,24,423566,159223
25000,25,415156,156710
25000,26,414021,150290
25000,27,423361,163420
25000,28,415720,153310
25000,29,408135,156368
25000,30,408095,156703
25000,31,411599,152389
25000,32,418352,161281
25000,33,428925,144889
25000,34,395044,155614
25000,35,428223,146052
25000,36,408376,160333
25000,37,416021,153677
25000,38,417815,153126
25000,39,400895,149586
25000,40,406747,154919
25000,41,399564,150497
25000,42,405664,159008
25000,43,409970,155426
25000,44,416207,152267
25000,45,400846,143946
25000,46,422866,161345
25000,47,426464,146788
25000,48,443049,147012
25000,49,413115,158273
25000,50,409962,156213
25000,51,421512,149305
25000,52,418261,171421
25000,53,402933,152701
25000,54,410410,153206
25000,55,400214,149505
25000,56,414042,153073
25000,57,401322,145290
25000,58,438422,149302
25000,59,413498,152118
25000,60,425419,145626
25000,61,404302,149252
25000,62,414104,148708
25000,63,397490,149305
25000,64,415939,160928
25000,65,417867,153017
25000,66,419368,150216
25000,67,407419,156229
25000,68,419439,149097
25000,69,438247,157510
25000,70,406880,154890
25000,71,402812,149069
25000,72,414884,164765
25000,73,399886,153748
25000,74,420468,152350
25000,75,418547,145417
25000,76,405899,154340
25000,77,426375,159181
25000,78,415564,153265
25000,79,414808,144730
25000,80,416195,165195
25000,81,435568,164270
25000,82,411829,151136
25000,83,410712,156603
25000,84,409822,149415
25000,85,412860,156218
25000,86,410896,148788
25000,87,416733,147044
25000,88,411517,140799
25000,89,403712,149014
25000,90,410747,146890
25000,91,419742,148445
25000,92,404593,156616
25000,93,408962,159336
25000,94,446402,146426
25000,95,406489,157371
25000,96,416389,148859
25000,97,412143,154393
25000,98,406198,152597
25000,99,411831,154293
25000,100,408942,156431
26000,1,432690,161616
26000,2,442700,160376
26000,3,426651,164075
26000,4,443936,185276
26000,5,440637,168007
26000,6,431224,173665
26000,7,413217,165514
26000,8,439040,159045
26000,9,454462,166448
26000,10,424838,172344
26000,11,468387,151463
26000,12,439768,156327
26000,13,427275,156895
26000,14,441413,154797
26000,15,428971,159630
26000,16,411901,171272
26000,17,422905,162439
26000,18,434780,157257
26000,19,418143,159676
26000,20,429423,167512
26000,21,442630,160367
26000,22,437762,158456
26000,23,446012,161610
26000,24,439553,159001
26000,25,423501,158201
26000,26,447656,170816
26000,27,445143,160065
26000,28,456601,153850
26000,29,456577,146518
26000,30,418016,168109
26000,31,420014,153855
26000,32,459196,163888
26000,33,453980,147313
26000,34,426955,154319
26000,35,450229,185260
26000,36,436216,150117
26000,37,433779,156847
26000,38,417310,159708
