n,k,comparisons,swaps
2000,30,26937,15091
2000,31,23797,13348
2000,32,25136,14948
2000,33,25528,15194
2000,34,23255,12899
2000,35,24864,13908
2000,36,24693,14632
2000,37,24523,14105
2000,38,24947,14640
2000,39,23122,13630
2000,40,23939,12888
2000,41,25306,15075
2000,42,24523,14780
2000,43,25013,13053
2000,44,23273,12852
2000,45,23166,13458
2000,46,23446,14126
2000,47,23415,13731
2000,48,24777,12927
2000,49,23372,12712
2000,50,24815,15707
2000,51,27548,14532
2000,52,27398,12776
2000,53,23465,15186
2000,54,25183,14376
2000,55,24182,11925
2000,56,23132,13156
2000,57,23967,13992
2000,58,24693,15537
2000,59,23452,13887
2000,60,25758,14678
2000,61,24706,13215
2000,62,22942,11596
2000,63,29212,12343
2000,64,25041,12599
2000,65,24568,14335
2000,66,26267,15672
2000,67,25062,13595
2000,68,25442,12627
2000,69,24074,13420
2000,70,25736,13728
2000,71,24185,13718
2000,72,23623,13135
2000,73,22763,13081
2000,74,24622,14002
2000,75,23905,12539
2000,76,25423,13358
2000,77,23002,13813
2000,78,24434,13975
2000,79,22345,13854
2000,80,24621,13700
2000,81,23365,11230
2000,82,23182,12749
2000,83,25353,14361
2000,84,23383,14069
2000,85,24210,13492
2000,86,23368,12551
2000,87,24369,14211
2000,88,24141,12519
2000,89,24456,15184
2000,90,26610,16008
2000,91,24057,13826
2000,92,24564,15099
2000,93,23670,15079
2000,94,24675,15263
2000,95,24790,12904
2000,96,26146,14175
2000,97,23219,13145
2000,98,24812,14639
2000,99,22781,13211
2000,100,24135,12600
3000,1,39980,20823
3000,2,39317,19346
3000,3,38091,22415
3000,4,41354,21848
3000,5,38838,23043
3000,6,42520,24563
3000,7,40251,25197
3000,8,36627,21388
3000,9,38050,21046
3000,10,40083,21901
3000,11,40055,25238
3000,12,39510,22755
3000,13,39688,21909
3000,14,37740,19930
3000,15,40864,23038
3000,16,38829,21607
3000,17,42681,24071
3000,18,38791,21050
3000,19,38071,20738
3000,20,40159,20341
3000,21,37100,19842
3000,22,38939,25172
3000,23,37509,21222
3000,24,38721,22145
3000,25,37768,21314
3000,26,39508,19664
3000,27,38834,20202
3000,28,38997,20140
3000,29,39746,20798
3000,30,42490,24060
3000,31,38662,23401
3000,32,38366,21548
3000,33,37131,21644
3000,34,37957,21530
3000,35,39645,21501
3000,36,38139,22803
3000,37,37846,22470
3000,38,45168,27362
3000,39,37606,21267
3000,40,37590,20539
3000,41,36439,21038
3000,42,39039,18965
3000,43,38228,20952
3000,44,43830,24816
3000,45,38481,19503
3000,46,40915,22371
3000,47,38394,23082
3000,48,37594,22000
3000,49,40028,20699
3000,50,41570,21660
3000,51,36223,21779
3000,52,39924,21864
3000,53,38038,21742
3000,54,37743,20381
3000,55,38591,22545
3000,56,38898,22629
3000,57,40436,22501
3000,58,39322,22723
3000,59,37719,21554
3000,60,38880,20260
3000,61,38531,22822
3000,62,40061,21800
3000,63,39714,22256
3000,64,41438,20707
3000,65,38168,21980
3000,66,39981,22415
3000,67,40659,23950
3000,68,40686,25753
3000,69,41227,21300
3000,70,42126,23902
3000,71,39951,20696
3000,72,37849,20594
3000,73,37997,20482
3000,74,37316,21009
3000,75,39349,23957
3000,76,39298,22805
3000,77,39259,18924
3000,78,43603,22723
3000,79,38342,20969
3000,80,38328,22941
3000,81,39177,24598
3000,82,37248,21086
3000,83,41214,24284
3000,84,40523,21797
3000,85,42578,25305
3000,86,39785,21521
3000,87,39861,21138
3000,88,41984,24901
3000,89,42770,24507
3000,90,42103,22898
3000,91,39883,22821
3000,92,40015,24828
3000,93,40317,22884
3000,94,41027,23686
3000,95,38464,22298
3000,96,36271,20880
3000,97,37738,21579
3000,98,40432,21513
3000,99,38550,20900
3000,100,41004,21651
4000,1,52602,31281
4000,2,53105,30618
4000,3,53026,27021
4000,4,56483,33444
4000,5,55806,32412
4000,6,57214,31655
4000,7,51133,28523
4000,8,54610,33735
4000,9,54999,28327
4000,10,61139,33305
4000,11,53692,29547
4000,12,56628,33329
4000,13,63526,38933
4000,14,52991,29770
4000,15,55031,29070
4000,16,52996,28235
4000,17,61678,33776
4000,18,59747,36302
4000,19,56262,28054
4000,20,52402,28086
4000,21,56689,30546
4000,22,58795,29825
4000,23,59329,31854
4000,24,60998,35350
4000,25,56371,33643
4000,26,52850,27855
4000,27,53506,29438
4000,28,55423,30986
4000,29,53331,31426
4000,30,56452,31131
4000,31,54454,30425
4000,32,54918,30936
4000,33,53439,29586
4000,34,54550,30410
4000,35,59288,36974
4000,36,53045,26886
4000,37,55768,29979
4000,38,56432,28184
4000,39,52453,28695
4000,40,54448,33659
4000,41,52985,31021
4000,42,57487,35317
4000,43,57604,32427
4000,44,57673,29682
4000,45,53621,30934
4000,46,56665,32452
4000,47,54067,29555
4000,48,54677,33295
4000,49,54592,32972
4000,50,54133,32290
4000,51,51986,26403
4000,52,63429,36283
4000,53,54289,30686
4000,54,57353,31610
4000,55,51322,27511
4000,56,52380,28427
4000,57,55672,30850
4000,58,53991,27468
4000,59,55806,31457
4000,60,60255,28150
4000,61,55949,31583
4000,62,56514,34782
4000,63,58213,31335
4000,64,57359,27527
4000,65,53909,30532
4000,66,53133,30365
4000,67,56555,27165
4000,68,52739,29933
4000,69,52121,28310
4000,70,51836,31505
4000,71,55493,31546
4000,72,52395,26194
4000,73,55703,28950
4000,74,51648,29517
4000,75,53319,30031
4000,76,53967,28729
4000,77,53781,31511
4000,78,53477,29586
4000,79,58312,34269
4000,80,52615,28804
4000,81,53026,32513
4000,82,56570,32218
4000,83,56205,32878
4000,84,53133,29991
4000,85,58468,29214
4000,86,52152,28809
4000,87,56813,32450
4000,88,55062,33464
4000,89,55647,33609
4000,90,55102,26857
4000,91,58924,33306
4000,92,53392,27523
4000,93,56687,32143
4000,94,57938,28237
4000,95,57919,31522
4000,96,55899,29716
4000,97,53764,27406
4000,98,61876,33998
4000,99,57066,33458
4000,100,54971,29734
5000,1,68493,38095
5000,2,69442,41210
5000,3,70042,37807
5000,4,67644,34687
5000,5,68862,40713
5000,6,72769,42050
5000,7,73984,39744
5000,8,70990,38454
5000,9,69775,41120
5000,10,67352,39826
5000,11,67137,38554
5000,12,67796,36807
5000,13,68151,37831
5000,14,68103,38300
5000,15,77066,43064
5000,16,68221,42164
5000,17,65698,36392
5000,18,65591,36027
5000,19,69583,38507
5000,20,69476,38997
5000,21,69111,36667
5000,22,65463,39595
5000,23,68731,37235
5000,24,66029,35178
5000,25,68421,40381
5000,26,72797,40955
5000,27,68064,37451
5000,28,71124,38200
5000,29,71911,36457
5000,30,67657,35467
5000,31,68281,38776
5000,32,77376,45893
5000,33,72784,41374
5000,34,77271,38973
5000,35,73968,48812
5000,36,65466,35639
5000,37,70584,39698
5000,38,64727,35285
5000,39,69129,40907
5000,40,69495,36771
5000,41,70211,37983
5000,42,68935,42141
5000,43,68752,37170
5000,44,73374,39471
5000,45,70998,38367
5000,46,76738,44310
5000,47,72161,36301
5000,48,79314,49508
5000,49,74609,43089
5000,50,74538,41859
5000,51,69872,41770
5000,52,75461,33086
5000,53,70987,37355
5000,54,83322,43179
5000,55,68485,37186
5000,56,70084,39687
5000,57,82315,51895
5000,58,70875,37188
5000,59,66289,38069
5000,60,71610,39449
5000,61,75121,37818
5000,62,73527,36886
5000,63,84526,41334
5000,64,70119,36224
5000,65,72839,43556
5000,66,66337,36183
5000,67,75044,37167
5000,68,78807,40887
5000,69,69768,37316
5000,70,69739,42353
5000,71,70621,37319
5000,72,66931,35776
5000,73,72066,39197
5000,74,78175,43993
5000,75,73794,41104
5000,76,69736,41417
5000,77,72109,41453
5000,78,71660,38938
5000,79,69206,41400
5000,80,71102,44453
5000,81,70701,38693
5000,82,69922,40286
5000,83,73515,37250
5000,84,75316,42547
5000,85,68794,40127
5000,86,73254,34894
5000,87,76603,41882
5000,88,69016,40379
5000,89,72686,38515
5000,90,76759,49729
5000,91,76219,33177
5000,92,68478,36645
5000,93,75542,42199
5000,94,71927,36874
5000,95,70574,40403
5000,96,74218,40277
5000,97,69021,37214
5000,98,72717,41402
5000,99,70361,38418
5000,100,79609,41276
6000,1,87669,44736
6000,2,88079,51092
6000,3,83776,44661
6000,4,86597,44826
6000,5,84230,47329
6000,6,84047,45880
6000,7,92832,52862
6000,8,89252,48781
6000,9,81780,44486
6000,10,90394,47900
6000,11,91713,47117
6000,12,83969,47649
6000,13,89291,47169
6000,14,89531,50958
6000,15,85565,41987
6000,16,98537,57929
6000,17,91766,51296
6000,18,86922,46289
6000,19,85191,41215
6000,20,89858,48599
6000,21,87291,49788
6000,22,92272,54326
6000,23,82836,48643
6000,24,87440,48047
6000,25,92718,46430
6000,26,85943,49760
6000,27,85012,44763
6000,28,84844,49774
6000,29,90330,57365
6000,30,89445,48625
6000,31,85332,50181
6000,32,84711,47718
6000,33,90692,49561
6000,34,91347,54180
6000,35,88057,47013
6000,36,86697,43626
6000,37,82204,43748
6000,38,95312,47268
6000,39,84896,44843
6000,40,84768,50208
6000,41,83163,47800
6000,42,88318,44826
6000,43,85634,41895
6000,44,87471,46762
6000,45,85878,45620
6000,46,86807,49353
6000,47,85999,46048
6000,48,80835,44719
6000,49,86217,47857
6000,50,82555,45245
6000,51,81683,42696
6000,52,89722,53008
6000,53,81737,45298
6000,54,81876,44503
6000,55,81678,44118
6000,56,85598,44908
6000,57,84118,48237
6000,58,82944,45681
6000,59,84364,47824
6000,60,87060,52078
6000,61,86633,43549
6000,62,98744,48566
6000,63,89000,48271
6000,64,85034,47763
6000,65,83851,43543
6000,66,84969,48388
6000,67,91097,53917
6000,68,89850,49729
6000,69,92793,46818
6000,70,92190,48548
6000,71,91392,57584
6000,72,86471,45678
6000,73,88650,45339
6000,74,87999,50832
6000,75,98809,59712
6000,76,84100,46834
6000,77,87713,46391
6000,78,82521,45500
6000,79,89297,52393
6000,80,91687,52005
6000,81,88067,50723
6000,82,92447,52136
6000,83,84706,50026
6000,84,86067,45025
6000,85,88100,47076
6000,86,86090,48733
6000,87,90706,49774
6000,88,83680,43200
6000,89,83138,45471
6000,90,90053,49550
6000,91,87188,45864
6000,92,83589,47913
6000,93,86921,43848
6000,94,90842,43198
6000,95,87585,49133
6000,96,83786,42886
6000,97,86548,47677
6000,98,88018,48105
6000,99,87811,48679
6000,100,84472,46430
7000,1,102097,59571
7000,2,100334,57248
7000,3,100684,59143
7000,4,111033,62374
7000,5,101869,57442
7000,6,106219,55975
7000,7,96354,53705
7000,8,101515,54347
7000,9,103327,60898
7000,10,108311,52210
7000,11,112065,60522
7000,12,101840,53402
7000,13,100280,48911
7000,14,104079,62065
7000,15,110226,54474
7000,16,105280,59049
7000,17,103712,63356
7000,18,105845,52586
7000,19,99319,54561
7000,20,100420,57466
7000,21,98450,56872
7000,22,114730,63442
7000,23,102738,53999
7000,24,99229,58407
7000,25,102316,60355
7000,26,102339,56320
7000,27,101057,53791
7000,28,103735,61550
7000,29,106223,49537
7000,30,97820,58010
7000,31,97224,54873
7000,32,108013,52978
7000,33,103395,56461
7000,34,105172,56491
7000,35,109875,59430
7000,36,113964,72882
7000,37,106965,61667
7000,38,101337,56437
7000,39,104505,62048
7000,40,97860,51981
7000,41,109760,62188
7000,42,110004,62104
7000,43,103322,56508
7000,44,109778,58997
7000,45,100141,57094
7000,46,106426,58365
7000,47,98915,56996
7000,48,96130,52577
7000,49,105260,56395
7000,50,110714,65812
7000,51,100515,52046
7000,52,100711,53989
7000,53,103195,53240
7000,54,97271,53331
7000,55,98272,54856
7000,56,106414,59235
7000,57,102342,60815
7000,58,113240,53561
7000,59,111257,60849
7000,60,98966,52190
7000,61,107117,56740
7000,62,101191,56085
7000,63,101323,52328
7000,64,108160,58091
7000,65,106624,61248
7000,66,104075,53185
7000,67,98213,56775
7000,68,100237,56277
7000,69,106650,64811
7000,70,104259,61459
7000,71,99993,57128
7000,72,104607,60150
7000,73,100179,59165
7000,74,105230,56719
7000,75,100503,52345
7000,76,107842,54130
7000,77,101857,53445
7000,78,112267,66614
7000,79,110911,64619
7000,80,97535,55748
7000,81,108923,65189
7000,82,98695,54795
7000,83,101740,58129
7000,84,103571,56232
7000,85,107306,55611
7000,86,106356,57663
7000,87,107378,60362
7000,88,117153,63490
7000,89,103143,55146
7000,90,101329,57652
7000,91,97816,55624
7000,92,106264,51782
7000,93,105034,67550
7000,94,101772,53697
7000,95,102412,60217
7000,96,113311,69166
7000,97,103573,54011
7000,98,100715,56621
7000,99,114845,52436
7000,100,103264,56293
8000,1,127845,64704
8000,2,121908,72561
8000,3,128642,71891
8000,4,122747,74312
8000,5,122651,65412
8000,6,124908,69230
8000,7,117819,63344
8000,8,127064,72021
8000,9,119534,62451
8000,10,116177,66138
8000,11,118555,64214
8000,12,116982,62071
8000,13,118133,62245
8000,14,131630,73098
8000,15,117570,64409
8000,16,129830,67550
8000,17,113680,70328
8000,18,120735,74287
8000,19,124755,62962
8000,20,112604,64954
8000,21,116060,60246
8000,22,115428,65874
8000,23,113960,62492
8000,24,122961,66139
8000,25,116572,61909
8000,26,115404,67584
8000,27,118201,66060
8000,28,127404,78735
8000,29,136107,76654
8000,30,116476,59319
8000,31,117372,64760
8000,32,122405,63537
8000,33,118666,61864
8000,34,117277,67070
8000,35,121342,64083
8000,36,132258,68326
8000,37,118482,65236
8000,38,116835,70074
8000,39,131545,64197
8000,40,120822,65027
8000,41,129322,70207
8000,42,121565,68227
8000,43,123584,72612
8000,44,122538,68483
8000,45,124139,63569
8000,46,119086,65055
8000,47,119009,66587
8000,48,118664,65436
8000,49,124398,63989
8000,50,117228,68071
8000,51,115690,65648
8000,52,122211,63893
8000,53,120085,68083
8000,54,120156,62766
8000,55,117621,68925
8000,56,116730,63299
8000,57,130030,66957
8000,58,119536,68870
8000,59,133329,69958
8000,60,114615,61807
8000,61,121806,62804
8000,62,123514,57842
8000,63,115494,61330
8000,64,118557,61046
8000,65,123271,74967
8000,66,122551,69698
8000,67,130065,70535
8000,68,123019,64283
8000,69,124408,65148
8000,70,113323,63459
8000,71,120306,63324
8000,72,117080,63293
8000,73,118618,65538
8000,74,123242,70388
8000,75,137782,81621
8000,76,129579,68960
8000,77,115958,59440
8000,78,115651,66477
8000,79,123652,67284
8000,80,126517,65814
8000,81,119832,67520
8000,82,117161,64311
8000,83,114410,60786
8000,84,117768,62220
8000,85,125215,70537
8000,86,129963,73925
8000,87,125445,74087
8000,88,127051,64786
8000,89,124114,65403
8000,90,119909,70305
8000,91,125950,68306
8000,92,125650,70101
8000,93,119462,68411
8000,94,121391,70208
8000,95,120494,63410
8000,96,138833,76762
8000,97,115524,65905
8000,98,138460,74508
8000,99,121546,64219
8000,100,118286,71787
9000,1,135250,82684
9000,2,152721,87075
9000,3,138664,76612
9000,4,149108,74498
9000,5,136822,79615
9000,6,140807,83407
9000,7,128646,73934
9000,8,141736,67406
9000,9,130593,71996
9000,10,133630,76439
9000,11,137363,71661
9000,12,134856,73074
9000,13,135620,71686
9000,14,134125,72322
9000,15,135545,72326
9000,16,137321,67269
9000,17,144308,91032
9000,18,147468,81002
9000,19,134953,71596
9000,20,131400,70582
9000,21,141649,79658
9000,22,143778,71074
9000,23,139066,72376
9000,24,144458,70131
9000,25,142245,77174
9000,26,135340,79560
9000,27,145500,78430
9000,28,142634,78767
9000,29,134051,78001
9000,30,133364,69356
9000,31,144291,80761
9000,32,135526,69960
9000,33,139877,78598
9000,34,133785,74157
9000,35,130984,74072
9000,36,135904,77240
9000,37,134953,72179
9000,38,132101,68083
9000,39,137314,78961
9000,40,134194,77166
9000,41,140721,74930
9000,42,137075,76282
9000,43,137575,77856
9000,44,143791,74992
9000,45,134364,65810
9000,46,134223,71854
9000,47,130013,68692
9000,48,130587,70980
9000,49,137751,71121
9000,50,133918,78924
9000,51,139384,80106
9000,52,130526,79951
9000,53,139282,76874
9000,54,136906,84629
9000,55,145583,89255
9000,56,138601,69215
9000,57,129739,72252
9000,58,143416,71427
9000,59,151327,70547
9000,60,130353,71082
9000,61,139208,75583
9000,62,141330,78160
9000,63,143666,84490
9000,64,150431,82517
9000,65,147095,71938
9000,66,138668,77614
9000,67,137614,76723
9000,68,151810,66079
9000,69,152963,94521
9000,70,130831,76287
9000,71,134499,70781
9000,72,137971,79891
9000,73,133310,77496
9000,74,137275,83991
9000,75,137320,74811
9000,76,144392,77922
9000,77,143740,84417
9000,78,140195,74985
9000,79,144188,70568
9000,80,134051,74781
9000,81,133962,73497
9000,82,137394,68843
9000,83,138669,75066
9000,84,133618,76115
9000,85,137310,78222
9000,86,137152,71035
9000,87,131725,71327
9000,88,138917,72140
9000,89,138762,69800
9000,90,131247,76050
9000,91,137424,72659
9000,92,136327,74142
9000,93,134990,75325
9000,94,138590,76228
9000,95,134396,66632
9000,96,142447,72292
9000,97,147739,88915
9000,98,142061,78282
9000,99,138128,78195
9000,100,131364,73967
10000,1,155381,85428
10000,2,149773,81413
10000,3,155243,82684
10000,4,151862,80023
10000,5,152353,82653
10000,6,151786,86220
10000,7,175315,104239
10000,8,169666,85133
10000,9,147377,82675
10000,10,150260,85691
10000,11,175393,105463
10000,12,157215,81081
10000,13,148183,80252
10000,14,149609,81255
10000,15,145972,83004
10000,16,164061,103020
10000,17,153812,86856
10000,18,147525,87094
10000,19,149590,77841
10000,20,156445,89802
10000,21,155211,89942
10000,22,162136,77013
10000,23,158967,87435
10000,24,156086,91086
10000,25,166789,100253
10000,26,151400,80264
10000,27,166046,85569
10000,28,158798,90543
10000,29,163674,94156
10000,30,149609,80906
10000,31,150655,84778
10000,32,143630,74355
10000,33,152323,90279
10000,34,159042,83616
10000,35,159474,81219
10000,36,150915,84196
10000,37,153974,77855
10000,38,153116,85767
10000,39,151192,86207
10000,40,160693,97128
10000,41,147698,79491
10000,42,151206,76290
10000,43,154245,91920
10000,44,165269,91076
10000,45,153375,85330
10000,46,155961,82577
10000,47,161519,85946
10000,48,162863,84137
10000,49,147292,82579
10000,50,153945,88576
10000,51,152767,87361
10000,52,156794,78316
10000,53,148722,82409
10000,54,157405,89849
10000,55,150768,86844
10000,56,150828,81318
10000,57,154683,82422
10000,58,156960,80769
10000,59,144631,81316
10000,60,154688,74378
10000,61,162670,94748
10000,62,155101,80994
10000,63,163093,83358
10000,64,150822,86097
10000,65,162222,89828
10000,66,166997,93262
10000,67,148649,77347
10000,68,149556,81705
10000,69,154538,82908
10000,70,156759,92634
10000,71,155136,89509
10000,72,153006,73614
10000,73,149457,80308
10000,74,149788,81306
10000,75,153806,86560
10000,76,158207,87819
10000,77,163466,102108
10000,78,153937,86600
10000,79,165301,86759
10000,80,164116,88215
10000,81,147406,85246
10000,82,161735,81562
10000,83,153748,82194
10000,84,160378,95892
10000,85,160716,88845
10000,86,155385,84724
10000,87,155765,81863
10000,88,151268,90264
10000,89,147950,87707
10000,90,149889,83054
10000,91,154376,88502
10000,92,164607,91965
10000,93,155048,85581
10000,94,163887,94036
10000,95,159627,87936
10000,96,150569,79051
10000,97,154735,79911
10000,98,166427,89592
10000,99,170406,81200
10000,100,155170,82876
11000,1,169748,89104
11000,2,183340,106145
11000,3,171056,94698
11000,4,163188,84260
11000,5,169660,86086
11000,6,169457,91022
11000,7,170574,95504
11000,8,169611,86767
11000,9,167156,89501
11000,10,162929,93638
11000,11,165249,93029
11000,12,171367,93334
11000,13,177288,108933
11000,14,166052,85226
11000,15,178191,102692
11000,16,173163,100938
11000,17,172250,94600
11000,18,169616,85520
11000,19,177414,98118
11000,20,167191,98691
11000,21,172064,90899
11000,22,182453,96221
11000,23,171025,96098
11000,24,182338,89211
11000,25,167370,82880
11000,26,184491,105821
11000,27,169065,85618
11000,28,184327,98711
11000,29,168569,97155
11000,30,170837,90735
11000,31,171990,96340
11000,32,166640,88097
11000,33,182671,100424
11000,34,167796,99954
11000,35,179043,92504
11000,36,163528,90825
11000,37,168155,95488
11000,38,164740,90934
11000,39,169216,86206
11000,40,170646,90624
11000,41,174975,97534
11000,42,174823,98553
11000,43,168724,91316
11000,44,185766,107304
11000,45,184105,101871
11000,46,165955,89099
11000,47,175082,103372
11000,48,172121,97446
11000,49,167859,94616
11000,50,177786,93397
11000,51,171576,91299
11000,52,170469,93432
11000,53,165588,90944
11000,54,173552,96519
11000,55,180926,97907
11000,56,189869,99713
11000,57,194659,124637
11000,58,169412,86260
11000,59,177642,107252
11000,60,180326,103478
11000,61,169748,104130
11000,62,162418,95609
11000,63,168722,100721
11000,64,175489,111289
11000,65,187580,105791
11000,66,175574,88420
11000,67,170503,96382
11000,68,166247,91659
11000,69,175629,104887
11000,70,178100,87156
11000,71,176048,108789
11000,72,184650,99062
11000,73,172041,92700
11000,74,160990,90481
11000,75,184001,96742
11000,76,169386,98442
11000,77,175925,96732
11000,78,183265,111935
11000,79,172168,95443
11000,80,168271,88947
11000,81,166744,100853
11000,82,169956,97090
11000,83,163330,88416
11000,84,183778,99075
11000,85,171202,92719
11000,86,167063,92361
11000,87,173804,87362
11000,88,182605,93942
11000,89,175219,95685
11000,90,182872,104951
11000,91,173991,92612
11000,92,172056,99355
11000,93,175789,90277
11000,94,161605,88776
11000,95,165472,91053
11000,96,174114,97962
11000,97,165579,88053
11000,98,172083,90380
11000,99,175043,95010
11000,100,172085,108409
12000,1,193829,101315
12000,2,194817,103637
12000,3,202618,122989
12000,4,185033,95874
12000,5,175610,101215
12000,6,184510,103140
12000,7,197745,106958
12000,8,182942,104085
12000,9,192381,102767
12000,10,190317,109619
12000,11,188087,115922
12000,12,188089,100505
12000,13,207651,96479
12000,14,186695,107298
12000,15,183470,103605
12000,16,186378,107797
12000,17,194685,100840
12000,18,181855,102771
12000,19,194053,110176
12000,20,191402,115564
12000,21,197115,114817
12000,22,185818,105745
12000,23,189657,96560
12000,24,180781,103512
12000,25,194300,104986
12000,26,204094,104867
12000,27,183503,100830
12000,28,180437,106492
12000,29,186950,106878
12000,30,203886,127078
12000,31,186501,102566
12000,32,183853,103305
12000,33,181755,104707
12000,34,186426,107094
12000,35,180917,104041
12000,36,188221,97763
12000,37,187441,101899
12000,38,184794,94163
12000,39,190985,108329
12000,40,194194,107848
12000,41,184399,102622
12000,42,192376,101035
12000,43,184338,103298
12000,44,187969,97586
12000,45,188677,105435
12000,46,175873,101307
12000,47,182990,103731
12000,48,179715,101256
12000,49,192797,107868
12000,50,185194,99384
12000,51,193726,107763
12000,52,192437,111745
12000,53,189657,108414
12000,54,198987,109751
12000,55,190833,108101
12000,56,194707,112426
12000,57,180338,96278
12000,58,188096,102950
12000,59,180665,97773
12000,60,192834,104925
12000,61,189441,102542
12000,62,185117,104299
12000,63,184436,97809
12000,64,197726,105003
12000,65,203653,99087
12000,66,194744,114661
12000,67,192065,94878
12000,68,195515,94732
12000,69,197549,106401
12000,70,184800,102781
12000,71,199368,103413
12000,72,189651,101130
12000,73,186181,103672
12000,74,192722,112090
12000,75,203862,130493
12000,76,184939,98485
12000,77,194359,112486
12000,78,192582,103942
12000,79,185858,101619
12000,80,214588,115030
12000,81,196303,119820
12000,82,190438,106320
12000,83,179997,103144
12000,84,196515,97869
12000,85,186161,104955
12000,86,187646,106902
12000,87,197162,106594
12000,88,178391,104180
12000,89,189894,95073
12000,90,196467,104862
12000,91,193629,100054
12000,92,192760,104253
12000,93,182613,101388
12000,94,196886,102981
12000,95,191677,104367
12000,96,201800,101516
12000,97,182031,100131
12000,98,202795,98071
12000,99,191427,100457
12000,100,189220,101531
13000,1,207532,114382
13000,2,209644,119400
13000,3,202501,111981
13000,4,206532,116836
13000,5,207897,115712
13000,6,208078,103045
13000,7,211232,102564
13000,8,211702,116033
13000,9,201392,101543
13000,10,202223,114379
13000,11,204566,120409
13000,12,211985,106199
13000,13,208946,115379
13000,14,204746,114119
13000,15,204654,119623
13000,16,206427,119458
13000,17,229925,124476
13000,18,203200,121777
13000,19,209282,114260
13000,20,202654,120107
13000,21,212287,116110
13000,22,210367,116756
13000,23,197816,105810
13000,24,203873,122166
13000,25,213729,121287
13000,26,201220,106040
13000,27,199992,109225
13000,28,203779,122666
13000,29,240985,136543
13000,30,214010,121782
13000,31,200717,106807
13000,32,205819,125851
13000,33,216074,111211
13000,34,200802,113428
13000,35,195817,105506
13000,36,226734,141379
13000,37,214101,121400
13000,38,207582,116717
13000,39,212453,106152
13000,40,198307,109492
13000,41,205406,111457
13000,42,220871,132223
13000,43,205333,101600
13000,44,217785,101062
13000,45,197377,111022
13000,46,209168,109672
13000,47,200277,98598
13000,48,217993,112791
13000,49,226662,109565
13000,50,202156,115815
13000,51,215588,123757
13000,52,208490,103178
13000,53,207227,115688
13000,54,208026,109347
13000,55,198705,109954
13000,56,233816,121006
13000,57,220921,134509
13000,58,209623,109821
13000,59,222647,124264
13000,60,210050,123876
13000,61,199589,104267
13000,62,212517,111544
13000,63,219958,127009
13000,64,196778,109685
13000,65,207869,120469
13000,66,203146,112306
13000,67,208809,129694
13000,68,216010,120071
13000,69,208593,116080
13000,70,215321,118100
