n,m,comparisons,swaps
3000,10,22960,18434
3100,1,23652,18955
3100,2,23652,18955
3100,3,23652,18955
3100,4,23652,18955
3100,5,23652,18955
3100,6,23652,18955
3100,7,23652,18955
3100,8,23652,18955
3100,9,23652,18955
3100,10,23652,18955
3200,1,24502,19675
3200,2,24502,19675
3200,3,24502,19675
3200,4,24502,19675
3200,5,24502,19675
3200,6,24502,19675
3200,7,24502,19675
3200,8,24502,19675
3200,9,24502,19675
3200,10,24502,19675
3300,1,25329,20290
3300,2,25329,20290
3300,3,25329,20290
3300,4,25329,20290
3300,5,25329,20290
3300,6,25329,20290
3300,7,25329,20290
3300,8,25329,20290
3300,9,25329,20290
3300,10,25329,20290
3400,1,26050,20883
3400,2,26050,20883
3400,3,26050,20883
3400,4,26050,20883
3400,5,26050,20883
3400,6,26050,20883
3400,7,26050,20883
3400,8,26050,20883
3400,9,26050,20883
3400,10,26050,20883
3500,1,26825,21503
3500,2,26825,21503
3500,3,26825,21503
3500,4,26825,21503
3500,5,26825,21503
3500,6,26825,21503
3500,7,26825,21503
3500,8,26825,21503
3500,9,26825,21503
3500,10,26825,21503
3600,1,27525,22047
3600,2,27525,22047
3600,3,27525,22047
3600,4,27525,22047
3600,5,27525,22047
3600,6,27525,22047
3600,7,27525,22047
3600,8,27525,22047
3600,9,27525,22047
3600,10,27525,22047
3700,1,28330,22716
3700,2,28330,22716
3700,3,28330,22716
3700,4,28330,22716
3700,5,28330,22716
3700,6,28330,22716
3700,7,28330,22716
3700,8,28330,22716
3700,9,28330,22716
3700,10,28330,22716
3800,1,29109,23347
3800,2,29109,23347
3800,3,29109,23347
3800,4,29109,23347
3800,5,29109,23347
3800,6,29109,23347
3800,7,29109,23347
3800,8,29109,23347
3800,9,29109,23347
3800,10,29109,23347
3900,1,29904,24005
3900,2,29904,24005
3900,3,29904,24005
3900,4,29904,24005
3900,5,29904,24005
3900,6,29904,24005
3900,7,29904,24005
3900,8,29904,24005
3900,9,29904,24005
3900,10,29904,24005
4000,1,30862,24794
4000,2,30862,24794
4000,3,30862,24794
4000,4,30862,24794
4000,5,30862,24794
4000,6,30862,24794
4000,7,30862,24794
4000,8,30862,24794
4000,9,30862,24794
4000,10,30862,24794
4100,1,31660,25344
4100,2,31660,25344
4100,3,31660,25344
4100,4,31660,25344
4100,5,31660,25344
4100,6,31660,25344
4100,7,31660,25344
4100,8,31660,25344
4100,9,31660,25344
4100,10,31660,25344
4200,1,32494,26044
4200,2,32494,26044
4200,3,32494,26044
4200,4,32494,26044
4200,5,32494,26044
4200,6,32494,26044
4200,7,32494,26044
4200,8,32494,26044
4200,9,32494,26044
4200,10,32494,26044
4300,1,33204,26601
4300,2,33204,26601
4300,3,33204,26601
4300,4,33204,26601
4300,5,33204,26601
4300,6,33204,26601
4300,7,33204,26601
4300,8,33204,26601
4300,9,33204,26601
4300,10,33204,26601
4400,1,34024,27279
4400,2,34024,27279
4400,3,34024,27279
4400,4,34024,27279
4400,5,34024,27279
4400,6,34024,27279
4400,7,34024,27279
4400,8,34024,27279
4400,9,34024,27279
4400,10,34024,27279
4500,1,34813,27912
4500,2,34813,27912
4500,3,34813,27912
4500,4,34813,27912
4500,5,34813,27912
4500,6,34813,27912
4500,7,34813,27912
4500,8,34813,27912
4500,9,34813,27912
4500,10,34813,27912
4600,1,35431,28377
4600,2,35431,28377
4600,3,35431,28377
4600,4,35431,28377
4600,5,35431,28377
4600,6,35431,28377
4600,7,35431,28377
4600,8,35431,28377
4600,9,35431,28377
4600,10,35431,28377
4700,1,36193,29004
4700,2,36193,29004
4700,3,36193,29004
4700,4,36193,29004
4700,5,36193,29004
4700,6,36193,29004
4700,7,36193,29004
4700,8,36193,29004
4700,9,36193,29004
4700,10,36193,29004
4800,1,37146,29797
4800,2,37146,29797
4800,3,37146,29797
4800,4,37146,29797
4800,5,37146,29797
4800,6,37146,29797
4800,7,37146,29797
4800,8,37146,29797
4800,9,37146,29797
4800,10,37146,29797
4900,1,37906,30406
4900,2,37906,30406
4900,3,37906,30406
4900,4,37906,30406
4900,5,37906,30406
4900,6,37906,30406
4900,7,37906,30406
4900,8,37906,30406
4900,9,37906,30406
4900,10,37906,30406
5000,1,38796,31123
5000,2,38796,31123
5000,3,38796,31123
5000,4,38796,31123
5000,5,38796,31123
5000,6,38796,31123
5000,7,38796,31123
5000,8,38796,31123
5000,9,38796,31123
5000,10,38796,31123
5100,1,39534,31645
5100,2,39534,31645
5100,3,39534,31645
5100,4,39534,31645
5100,5,39534,31645
5100,6,39534,31645
5100,7,39534,31645
5100,8,39534,31645
5100,9,39534,31645
5100,10,39534,31645
5200,1,40496,32421
5200,2,40496,32421
5200,3,40496,32421
5200,4,40496,32421
5200,5,40496,32421
5200,6,40496,32421
5200,7,40496,32421
5200,8,40496,32421
5200,9,40496,32421
5200,10,40496,32421
5300,1,41228,33019
