n,m,comparisons,swaps
3100,1,18238,13694
3100,2,18238,13694
3100,3,18238,13694
3100,4,18238,13694
3100,5,18238,13694
3100,6,18238,13694
3100,7,18238,13694
3100,8,18238,13694
3100,9,18238,13694
3100,10,18238,13694
3200,1,16905,12535
3200,2,16905,12535
3200,3,16905,12535
3200,4,16905,12535
3200,5,16905,12535
3200,6,16905,12535
3200,7,16905,12535
3200,8,16905,12535
3200,9,16905,12535
3200,10,16905,12535
3300,1,19551,14585
3300,2,19551,14585
3300,3,19551,14585
3300,4,19551,14585
3300,5,19551,14585
3300,6,19551,14585
3300,7,19551,14585
3300,8,19551,14585
3300,9,19551,14585
3300,10,19551,14585
3400,1,20510,15380
3400,2,20510,15380
3400,3,20510,15380
3400,4,20510,15380
3400,5,20510,15380
3400,6,20510,15380
3400,7,20510,15380
3400,8,20510,15380
3400,9,20510,15380
3400,10,20510,15380
3500,1,20776,15574
3500,2,20776,15574
3500,3,20776,15574
3500,4,20776,15574
3500,5,20776,15574
3500,6,20776,15574
3500,7,20776,15574
3500,8,20776,15574
3500,9,20776,15574
3500,10,20776,15574
3600,1,21423,16106
3600,2,21423,16106
3600,3,21423,16106
3600,4,21423,16106
3600,5,21423,16106
3600,6,21423,16106
3600,7,21423,16106
3600,8,21423,16106
3600,9,21423,16106
3600,10,21423,16106
3700,1,21984,16412
3700,2,21984,16412
3700,3,21984,16412
3700,4,21984,16412
3700,5,21984,16412
3700,6,21984,16412
3700,7,21984,16412
3700,8,21984,16412
3700,9,21984,16412
3700,10,21984,16412
3800,1,23356,17581
3800,2,23356,17581
3800,3,23356,17581
3800,4,23356,17581
3800,5,23356,17581
3800,6,23356,17581
3800,7,23356,17581
3800,8,23356,17581
3800,9,23356,17581
3800,10,23356,17581
3900,1,23466,17656
3900,2,23466,17656
3900,3,23466,17656
3900,4,23466,17656
3900,5,23466,17656
3900,6,23466,17656
3900,7,23466,17656
3900,8,23466,17656
3900,9,23466,17656
3900,10,23466,17656
4000,1,23879,17963
4000,2,23879,17963
4000,3,23879,17963
4000,4,23879,17963
4000,5,23879,17963
4000,6,23879,17963
4000,7,23879,17963
4000,8,23879,17963
4000,9,23879,17963
4000,10,23879,17963
4100,1,25125,18799
4100,2,25125,18799
4100,3,25125,18799
4100,4,25125,18799
4100,5,25125,18799
4100,6,25125,18799
4100,7,25125,18799
4100,8,25125,18799
4100,9,25125,18799
4100,10,25125,18799
4200,1,25847,19390
4200,2,25847,19390
4200,3,25847,19390
4200,4,25847,19390
4200,5,25847,19390
4200,6,25847,19390
4200,7,25847,19390
4200,8,25847,19390
4200,9,25847,19390
4200,10,25847,19390
4300,1,25344,18849
4300,2,25344,18849
4300,3,25344,18849
4300,4,25344,18849
4300,5,25344,18849
4300,6,25344,18849
4300,7,25344,18849
4300,8,25344,18849
4300,9,25344,18849
4300,10,25344,18849
4400,1,26537,19803
4400,2,26537,19803
4400,3,26537,19803
4400,4,26537,19803
4400,5,26537,19803
4400,6,26537,19803
4400,7,26537,19803
4400,8,26537,19803
4400,9,26537,19803
4400,10,26537,19803
4500,1,26674,19935
4500,2,26674,19935
4500,3,26674,19935
4500,4,26674,19935
4500,5,26674,19935
4500,6,26674,19935
4500,7,26674,19935
4500,8,26674,19935
4500,9,26674,19935
4500,10,26674,19935
4600,1,27815,20900
4600,2,27815,20900
4600,3,27815,20900
4600,4,27815,20900
4600,5,27815,20900
4600,6,27815,20900
4600,7,27815,20900
4600,8,27815,20900
4600,9,27815,20900
4600,10,27815,20900
4700,1,28782,21698
4700,2,28782,21698
4700,3,28782,21698
4700,4,28782,21698
4700,5,28782,21698
4700,6,28782,21698
4700,7,28782,21698
4700,8,28782,21698
4700,9,28782,21698
4700,10,28782,21698
4800,1,29522,22038
4800,2,29522,22038
4800,3,29522,22038
4800,4,29522,22038
4800,5,29522,22038
4800,6,29522,22038
4800,7,29522,22038
4800,8,29522,22038
4800,9,29522,22038
4800,10,29522,22038
4900,1,30020,22446
4900,2,30020,22446
4900,3,30020,22446
4900,4,30020,22446
4900,5,30020,22446
4900,6,30020,22446
4900,7,30020,22446
4900,8,30020,22446
4900,9,30020,22446
4900,10,30020,22446
5000,1,30675,22988
5000,2,30675,22988
5000,3,30675,22988
5000,4,30675,22988
5000,5,30675,22988
5000,6,30675,22988
5000,7,30675,22988
5000,8,30675,22988
5000,9,30675,22988
5000,10,30675,22988
5100,1,31140,23337
5100,2,31140,23337
5100,3,31140,23337
5100,4,31140,23337
5100,5,31140,23337
5100,6,31140,23337
5100,7,31140,23337
5100,8,31140,23337
5100,9,31140,23337
5100,10,31140,23337
5200,1,32127,24212
5200,2,32127,24212
5200,3,32127,24212
5200,4,32127,24212
5200,5,32127,24212
5200,6,32127,24212
5200,7,32127,24212
5200,8,32127,24212
5200,9,32127,24212
5200,10,32127,24212
5300,1,31793,23754
5300,2,31793,23754
5300,3,31793,23754
5300,4,31793,23754
5300,5,31793,23754
5300,6,31793,23754
5300,7,31793,23754
5300,8,31793,23754
5300,9,31793,23754
5300,10,31793,23754
5400,1,32006,23747
5400,2,32006,23747
5400,3,32006,23747
5400,4,32006,23747
5400,5,32006,23747
5400,6,32006,23747
5400,7,32006,23747
5400,8,32006,23747
5400,9,32006,23747
5400,10,32006,23747
5500,1,30209,22470
5500,2,30209,22470
5500,3,30209,22470
5500,4,30209,22470
5500,5,30209,22470
5500,6,30209,22470
5500,7,30209,22470
5500,8,30209,22470
5500,9,30209,22470
5500,10,30209,22470
5600,1,34709,25958
5600,2,34709,25958
5600,3,34709,25958
5600,4,34709,25958
5600,5,34709,25958
5600,6,34709,25958
5600,7,34709,25958
5600,8,34709,25958
5600,9,34709,25958
5600,10,34709,25958
5700,1,33024,24660
5700,2,33024,24660
5700,3,33024,24660
5700,4,33024,24660
5700,5,33024,24660
5700,6,33024,24660
5700,7,33024,24660
5700,8,33024,24660
5700,9,33024,24660
5700,10,33024,24660
5800,1,34889,26001
5800,2,34889,26001
5800,3,34889,26001
5800,4,34889,26001
5800,5,34889,26001
5800,6,34889,26001
5800,7,34889,26001
5800,8,34889,26001
5800,9,34889,26001
5800,10,34889,26001
5900,1,35410,26498
5900,2,35410,26498
5900,3,35410,26498
5900,4,35410,26498
5900,5,35410,26498
5900,6,35410,26498
5900,7,35410,26498
5900,8,35410,26498
5900,9,35410,26498
5900,10,35410,26498
6000,1,36122,26927
6000,2,36122,26927
6000,3,36122,26927
6000,4,36122,26927
6000,5,36122,26927
6000,6,36122,26927
6000,7,36122,26927
6000,8,36122,26927
6000,9,36122,26927
6000,10,36122,26927
6100,1,36162,26915
6100,2,36162,26915
6100,3,36162,26915
6100,4,36162,26915
6100,5,36162,26915
6100,6,36162,26915
6100,7,36162,26915
6100,8,36162,26915
6100,9,36162,26915
6100,10,36162,26915
6200,1,37035,27842
6200,2,37035,27842
6200,3,37035,27842
6200,4,37035,27842
6200,5,37035,27842
6200,6,37035,27842
6200,7,37035,27842
6200,8,37035,27842
6200,9,37035,27842
6200,10,37035,27842
6300,1,38224,28581
6300,2,38224,28581
6300,3,38224,28581
6300,4,38224,28581
6300,5,38224,28581
6300,6,38224,28581
6300,7,38224,28581
6300,8,38224,28581
6300,9,38224,28581
6300,10,38224,28581
6400,1,38641,28926
6400,2,38641,28926
6400,3,38641,28926
6400,4,38641,28926
6400,5,38641,28926
6400,6,38641,28926
6400,7,38641,28926
6400,8,38641,28926
6400,9,38641,28926
6400,10,38641,28926
6500,1,39538,29439
6500,2,39538,29439
6500,3,39538,29439
6500,4,39538,29439
6500,5,39538,29439
6500,6,39538,29439
6500,7,39538,29439
6500,8,39538,29439
6500,9,39538,29439
6500,10,39538,29439
6600,1,40040,29853
6600,2,40040,29853
6600,3,40040,29853
6600,4,40040,29853
6600,5,40040,29853
6600,6,40040,29853
6600,7,40040,29853
6600,8,40040,29853
6600,9,40040,29853
6600,10,40040,29853
6700,1,41066,30685
6700,2,41066,30685
6700,3,41066,30685
6700,4,41066,30685
6700,5,41066,30685
6700,6,41066,30685
6700,7,41066,30685
6700,8,41066,30685
6700,9,41066,30685
6700,10,41066,30685
6800,1,41416,30959
6800,2,41416,30959
6800,3,41416,30959
6800,4,41416,30959
6800,5,41416,30959
6800,6,41416,30959
6800,7,41416,30959
6800,8,41416,30959
6800,9,41416,30959
6800,10,41416,30959
6900,1,42407,31731
6900,2,42407,31731
6900,3,42407,31731
6900,4,42407,31731
6900,5,42407,31731
6900,6,42407,31731
6900,7,42407,31731
6900,8,42407,31731
6900,9,42407,31731
6900,10,42407,31731
7000,1,42752,31988
7000,2,42752,31988
7000,3,42752,31988
7000,4,42752,31988
7000,5,42752,31988
7000,6,42752,31988
7000,7,42752,31988
7000,8,42752,31988
7000,9,42752,31988
7000,10,42752,31988
7100,1,44438,33472
7100,2,44438,33472
7100,3,44438,33472
7100,4,44438,33472
7100,5,44438,33472
7100,6,44438,33472
7100,7,44438,33472
7100,8,44438,33472
7100,9,44438,33472
7100,10,44438,33472
7200,1,45191,34083
7200,2,45191,34083
7200,3,45191,34083
7200,4,45191,34083
7200,5,45191,34083
7200,6,45191,34083
7200,7,45191,34083
7200,8,45191,34083
7200,9,45191,34083
7200,10,45191,34083
7300,1,45017,33734
7300,2,45017,33734
7300,3,45017,33734
7300,4,45017,33734
7300,5,45017,33734
7300,6,45017,33734
7300,7,45017,33734
7300,8,45017,33734
7300,9,45017,33734
7300,10,45017,33734
7400,1,43211,32240
7400,2,43211,32240
7400,3,43211,32240
7400,4,43211,32240
7400,5,43211,32240
7400,6,43211,32240
7400,7,43211,32240
7400,8,43211,32240
7400,9,43211,32240
7400,10,43211,32240
7500,1,45440,33910
7500,2,45440,33910
7500,3,45440,33910
7500,4,45440,33910
7500,5,45440,33910
7500,6,45440,33910
7500,7,45440,33910
7500,8,45440,33910
7500,9,45440,33910
7500,10,45440,33910
7600,1,47049,35231
7600,2,47049,35231
7600,3,47049,35231
7600,4,47049,35231
7600,5,47049,35231
7600,6,47049,35231
7600,7,47049,35231
7600,8,47049,35231
7600,9,47049,35231
7600,10,47049,35231
7700,1,45661,34086
7700,2,45661,34086
7700,3,45661,34086
7700,4,45661,34086
7700,5,45661,34086
7700,6,45661,34086
7700,7,45661,34086
7700,8,45661,34086
7700,9,45661,34086
7700,10,45661,34086
7800,1,43134,32011
7800,2,43134,32011
7800,3,43134,32011
7800,4,43134,32011
7800,5,43134,32011
7800,6,43134,32011
7800,7,43134,32011
7800,8,43134,32011
7800,9,43134,32011
7800,10,43134,32011
7900,1,48774,36296
7900,2,48774,36296
7900,3,48774,36296
7900,4,48774,36296
7900,5,48774,36296
7900,6,48774,36296
7900,7,48774,36296
7900,8,48774,36296
7900,9,48774,36296
7900,10,48774,36296
8000,1,48735,36415
8000,2,48735,36415
8000,3,48735,36415
8000,4,48735,36415
8000,5,48735,36415
8000,6,48735,36415
8000,7,48735,36415
8000,8,48735,36415
8000,9,48735,36415
8000,10,48735,36415
8100,1,48773,36431
8100,2,48773,36431
8100,3,48773,36431
8100,4,48773,36431
8100,5,48773,36431
8100,6,48773,36431
8100,7,48773,36431
8100,8,48773,36431
8100,9,48773,36431
8100,10,48773,36431
8200,1,50645,37863
8200,2,50645,37863
8200,3,50645,37863
8200,4,50645,37863
8200,5,50645,37863
8200,6,50645,37863
8200,7,50645,37863
8200,8,50645,37863
8200,9,50645,37863
8200,10,50645,37863
8300,1,51859,38790
8300,2,51859,38790
8300,3,51859,38790
8300,4,51859,38790
8300,5,51859,38790
8300,6,51859,38790
8300,7,51859,38790
8300,8,51859,38790
8300,9,51859,38790
8300,10,51859,38790
8400,1,51880,38656
8400,2,51880,38656
8400,3,51880,38656
8400,4,51880,38656
8400,5,51880,38656
8400,6,51880,38656
8400,7,51880,38656
8400,8,51880,38656
8400,9,51880,38656
8400,10,51880,38656
8500,1,52444,39249
8500,2,52444,39249
8500,3,52444,39249
8500,4,52444,39249
8500,5,52444,39249
8500,6,52444,39249
8500,7,52444,39249
8500,8,52444,39249
8500,9,52444,39249
8500,10,52444,39249
8600,1,51885,38671
8600,2,51885,38671
8600,3,51885,38671
8600,4,51885,38671
8600,5,51885,38671
8600,6,51885,38671
8600,7,51885,38671
8600,8,51885,38671
8600,9,51885,38671
8600,10,51885,38671
8700,1,54460,40959
8700,2,54460,40959
8700,3,54460,40959
8700,4,54460,40959
8700,5,54460,40959
8700,6,54460,40959
8700,7,54460,40959
8700,8,54460,40959
8700,9,54460,40959
8700,10,54460,40959
8800,1,52994,39379
8800,2,52994,39379
8800,3,52994,39379
8800,4,52994,39379
8800,5,52994,39379
8800,6,52994,39379
8800,7,52994,39379
8800,8,52994,39379
8800,9,52994,39379
8800,10,52994,39379
8900,1,53680,40035
8900,2,53680,40035
8900,3,53680,40035
8900,4,53680,40035
8900,5,53680,40035
8900,6,53680,40035
8900,7,53680,40035
8900,8,53680,40035
8900,9,53680,40035
8900,10,53680,40035
9000,1,53112,39467
9000,2,53112,39467
9000,3,53112,39467
9000,4,53112,39467
9000,5,53112,39467
9000,6,53112,39467
9000,7,53112,39467
9000,8,53112,39467
9000,9,53112,39467
9000,10,53112,39467
9100,1,56369,42168
9100,2,56369,42168
9100,3,56369,42168
9100,4,56369,42168
9100,5,56369,42168
9100,6,56369,42168
9100,7,56369,42168
9100,8,56369,42168
9100,9,56369,42168
9100,10,56369,42168
9200,1,56749,42596
9200,2,56749,42596
9200,3,56749,42596
9200,4,56749,42596
9200,5,56749,42596
9200,6,56749,42596
9200,7,56749,42596
9200,8,56749,42596
