n,m,comparisons,swaps
2700,10,6333,3068
2800,1,6755,2342
2800,2,8742,4333
2800,3,8270,1772
2800,4,10429,3531
2800,5,9518,5816
2800,6,7333,3399
2800,7,12657,5363
2800,8,7157,3960
2800,9,10881,8043
2800,10,9334,4699
2900,1,9551,4847
2900,2,6871,4942
2900,3,9136,4520
2900,4,6817,3361
2900,5,10497,5163
2900,6,11813,4757
2900,7,6631,3562
2900,8,6031,3770
2900,9,7829,3763
2900,10,13623,6247
3000,1,6740,3280
3000,2,6377,3801
3000,3,7694,2776
3000,4,8388,4010
3000,5,11447,4305
3000,6,8700,4944
3000,7,14784,5596
3000,8,10610,4396
3000,9,12187,5464
3000,10,8328,3859
3100,1,10767,3351
3100,2,7654,2649
3100,3,18777,7283
3100,4,6544,3217
3100,5,8745,3406
3100,6,12053,5420
3100,7,11642,8350
3100,8,6545,3535
3100,9,8303,4462
3100,10,15604,10620
3200,1,10952,4104
3200,2,15829,7636
3200,3,8832,4763
3200,4,14026,5622
3200,5,10061,6427
3200,6,8518,6121
3200,7,10517,4069
3200,8,6841,1971
3200,9,12627,5333
3200,10,15692,8749
3300,1,11434,4739
3300,2,7137,6125
3300,3,7377,3853
3300,4,5866,3327
3300,5,9238,3860
3300,6,12937,3224
3300,7,9553,3543
3300,8,5364,4222
3300,9,9116,3282
3300,10,9950,4516
3400,1,11847,4086
3400,2,8907,3852
3400,3,10626,3992
3400,4,7882,4449
3400,5,11763,6947
3400,6,16283,3637
3400,7,12064,7705
3400,8,13197,7416
3400,9,11217,6053
3400,10,13780,9300
3500,1,9079,5218
3500,2,7967,2607
3500,3,4883,1137
3500,4,8216,4891
3500,5,9511,6051
3500,6,4843,1400
3500,7,12659,6321
3500,8,7238,2858
3500,9,9383,5963
3500,10,6116,2862
3600,1,13728,7188
3600,2,11832,5477
3600,3,6232,4049
3600,4,7886,7129
3600,5,6191,3970
3600,6,14342,7118
3600,7,6133,3846
3600,8,6366,3842
3600,9,8617,4009
3600,10,5707,3641
3700,1,14968,10215
3700,2,5994,2260
3700,3,9593,5345
3700,4,17233,10201
3700,5,11378,3059
3700,6,8881,4066
3700,7,8529,4587
3700,8,11881,4365
3700,9,5739,2092
3700,10,11557,5445
3800,1,10851,3593
3800,2,8520,3856
3800,3,7891,2670
3800,4,15726,9692
3800,5,8799,4449
3800,6,11475,7147
3800,7,9562,2144
3800,8,11897,4708
3800,9,13066,5212
3800,10,11783,6875
3900,1,15463,6433
3900,2,15537,10952
3900,3,10858,5138
3900,4,9598,4173
3900,5,13444,6385
3900,6,16000,11352
3900,7,11458,7068
3900,8,17632,8777
3900,9,14598,7184
3900,10,14682,6165
4000,1,7269,4155
4000,2,11386,4812
4000,3,9525,5748
4000,4,11294,4791
4000,5,16158,10476
4000,6,15418,10353
4000,7,14044,6268
4000,8,12790,5549
4000,9,12994,5655
4000,10,9303,4577
4100,1,10788,6048
4100,2,7734,2036
4100,3,14017,7285
4100,4,9118,2442
4100,5,20752,11575
4100,6,13650,6512
4100,7,9578,3183
4100,8,10636,4288
4100,9,14824,6274
4100,10,11714,3938
4200,1,15931,6179
4200,2,10559,4787
4200,3,15096,8410
4200,4,7102,2243
4200,5,13201,8564
4200,6,10108,5992
4200,7,6647,2524
4200,8,14589,7864
4200,9,10160,4119
4200,10,10179,4773
4300,1,7904,1397
4300,2,7327,3488
4300,3,13744,8045
4300,4,13709,7284
4300,5,10538,2959
4300,6,14967,8626
4300,7,15514,10327
4300,8,12449,6166
4300,9,12586,6453
4300,10,11674,7424
4400,1,5127,4443
4400,2,12576,4745
4400,3,6887,4476
4400,4,12332,4491
4400,5,14120,7149
4400,6,13041,4456
4400,7,10486,8639
4400,8,17447,5244
4400,9,10129,4409
4400,10,12097,4601
4500,1,17243,10257
4500,2,16136,8153
4500,3,8162,3466
4500,4,12409,6830
4500,5,12570,7371
4500,6,12936,6078
4500,7,13393,9620
4500,8,13726,5419
4500,9,21595,12916
4500,10,16055,3832
4600,1,26215,12955
4600,2,13491,5246
4600,3,8975,5481
4600,4,13481,5975
4600,5,10458,4934
4600,6,7742,4912
4600,7,13476,8824
4600,8,10535,5475
4600,9,7933,5073
4600,10,9796,5134
4700,1,15203,6652
4700,2,12880,5866
4700,3,13664,4952
4700,4,11654,2363
4700,5,9225,3396
4700,6,14711,9263
4700,7,8287,4267
4700,8,20939,12760
4700,9,14374,8815
4700,10,12327,5458
4800,1,7375,5080
4800,2,8514,5219
4800,3,16077,8904
4800,4,16686,10358
4800,5,18375,4493
4800,6,11305,4051
4800,7,13654,8043
4800,8,13409,5418
4800,9,9203,5105
4800,10,14497,8877
4900,1,5671,578
4900,2,7910,2913
4900,3,11949,6957
4900,4,7114,2190
4900,5,13276,8426
4900,6,13281,8241
4900,7,8329,3391
4900,8,8398,3515
4900,9,6952,1828
4900,10,10893,3143
5000,1,28581,7045
5000,2,12280,6741
5000,3,11714,7270
5000,4,20605,8759
5000,5,16248,9166
5000,6,8868,6712
5000,7,19172,8062
5000,8,12006,7122
5000,9,17197,9384
5000,10,17625,7100
5100,1,18718,11483
5100,2,13286,5514
5100,3,16578,8933
5100,4,12584,4802
5100,5,20703,10011
5100,6,23518,14590
5100,7,17462,5432
5100,8,11352,4682
5100,9,17945,9574
5100,10,8270,4748
5200,1,13147,7205
5200,2,20733,13679
5200,3,20883,13342
5200,4,21540,8021
5200,5,13697,7788
5200,6,18047,11031
5200,7,16675,9030
5200,8,13645,8365
5200,9,13260,4843
5200,10,23023,13396
5300,1,31803,18243
5300,2,33494,20014
5300,3,18710,7173
5300,4,17898,11769
5300,5,14170,9119
5300,6,15264,8696
5300,7,10789,4933
5300,8,13066,6090
5300,9,10466,4861
5300,10,20488,9676
5400,1,32158,15173
5400,2,11375,7168
5400,3,19045,7795
5400,4,16072,9440
5400,5,13505,6071
5400,6,15263,7147
5400,7,17054,10519
5400,8,17099,7370
5400,9,15639,9673
5400,10,26152,9887
5500,1,10875,4374
5500,2,8081,2455
5500,3,7405,1021
5500,4,19433,8778
5500,5,14340,8614
5500,6,8506,2969
5500,7,7596,1840
5500,8,18343,12875
5500,9,7450,1633
5500,10,7620,2012
5600,1,21887,9653
5600,2,17002,6121
5600,3,20024,13614
5600,4,9504,4361
5600,5,17092,7730
5600,6,19420,4326
5600,7,31809,17454
5600,8,9721,4816
5600,9,9797,7484
5600,10,16920,6797
5700,1,16716,5788
5700,2,12608,6070
5700,3,8612,5763
5700,4,10477,6140
5700,5,8843,6122
5700,6,19558,5684
5700,7,9227,5597
5700,8,11355,5709
5700,9,12359,8349
5700,10,9883,6059
5800,1,11776,7326
5800,2,21495,7300
5800,3,13573,10324
5800,4,12140,7311
5800,5,16194,6157
5800,6,21387,12753
5800,7,16585,12060
5800,8,11918,6383
5800,9,20161,6297
5800,10,26829,9040
5900,1,18745,12880
5900,2,17825,8657
5900,3,27200,19025
5900,4,15324,8179
5900,5,8287,2260
5900,6,14023,6536
5900,7,8909,2742
5900,8,17096,11130
5900,9,16321,8624
5900,10,10413,4370
6000,1,28554,12310
6000,2,15421,7207
6000,3,18500,8383
6000,4,14972,6159
6000,5,22997,6576
6000,6,10279,7240
6000,7,15670,11654
6000,8,10402,7406
6000,9,7061,5756
6000,10,8155,6678
6100,1,24944,13435
6100,2,21637,15008
6100,3,12093,6353
6100,4,17390,10986
6100,5,17995,11325
6100,6,18291,11689
6100,7,15765,4650
6100,8,11866,3588
6100,9,28530,20460
6100,10,10292,4431
6200,1,12998,6838
6200,2,13800,5686
6200,3,23151,11188
6200,4,19358,10630
6200,5,11110,4888
6200,6,18904,8042
6200,7,14628,4920
6200,8,24122,7879
6200,9,16199,10120
6200,10,32644,21645
6300,1,24182,15759
6300,2,24189,12126
6300,3,30252,13196
6300,4,22674,10115
6300,5,22080,8227
6300,6,11293,5834
6300,7,25113,16321
6300,8,23801,15675
6300,9,16544,7413
6300,10,22464,12850
6400,1,22119,7938
6400,2,13641,6550
6400,3,19915,6070
6400,4,13545,6689
6400,5,21147,8274
6400,6,11876,6835
6400,7,18729,8771
6400,8,11060,5195
6400,9,10260,5712
6400,10,9028,5167
6500,1,26783,13878
6500,2,30365,10151
6500,3,19147,7334
6500,4,19162,10312
6500,5,25458,12511
6500,6,15236,9284
6500,7,22403,14607
6500,8,23879,14016
6500,9,20727,12835
6500,10,16496,8683
6600,1,7616,1550
6600,2,15316,5746
6600,3,18643,6034
6600,4,14244,7743
6600,5,24193,12046
6600,6,24452,13230
6600,7,11606,4761
6600,8,16435,8602
6600,9,11566,4475
6600,10,13844,7000
6700,1,34764,11800
6700,2,16382,11035
6700,3,19936,7273
6700,4,34858,19105
6700,5,16377,6777
6700,6,32730,12393
6700,7,11197,4706
6700,8,19297,8088
6700,9,22016,7645
6700,10,21051,11553
6800,1,8095,6932
6800,2,13673,7130
6800,3,19801,13390
6800,4,11693,8243
6800,5,16988,8282
6800,6,11281,8768
6800,7,28604,11605
6800,8,16334,10268
6800,9,17462,6741
6800,10,10456,6607
6900,1,10262,3146
6900,2,17607,10707
6900,3,10276,3444
6900,4,10797,3667
6900,5,8430,1295
6900,6,16622,9509
6900,7,10400,3332
6900,8,15728,8067
6900,9,16236,8867
6900,10,20122,13185
7000,1,15762,11256
7000,2,32434,12378
7000,3,29945,12568
7000,4,29135,19407
7000,5,15665,8768
7000,6,26985,10964
7000,7,20492,15613
7000,8,31288,15225
7000,9,12234,6622
7000,10,10811,5293
7100,1,11405,5706
7100,2,31184,21334
7100,3,21515,14003
7100,4,15109,6376
7100,5,28170,18810
7100,6,20375,11040
7100,7,28386,19700
7100,8,16237,4205
7100,9,26289,11764
7100,10,17311,7815
7200,1,17641,9463
7200,2,28379,10709
7200,3,18796,8264
7200,4,15398,9589
7200,5,23707,13658
7200,6,27811,19857
7200,7,22611,11624
7200,8,30605,18289
7200,9,26864,11606
7200,10,28639,18315
7300,1,18199,13047
7300,2,28406,15632
7300,3,35718,17983
7300,4,40478,11605
7300,5,19928,8834
7300,6,32811,12647
7300,7,21211,10415
7300,8,23382,9183
7300,9,14917,10184
7300,10,18501,8155
7400,1,15695,4926
7400,2,24448,12717
7400,3,22690,9671
7400,4,32846,23255
7400,5,19099,7370
7400,6,30791,16029
7400,7,18723,7039
7400,8,26937,13256
7400,9,25690,14780
7400,10,18402,6836
7500,1,15656,7853
7500,2,17463,7563
7500,3,14897,13973
7500,4,18552,8055
7500,5,11252,8104
7500,6,24737,15250
7500,7,20781,9230
7500,8,13110,9141
7500,9,28764,9436
7500,10,21675,9546
7600,1,17917,4851
7600,2,15278,5866
7600,3,17832,7082
7600,4,32061,12190
7600,5,25636,4766
7600,6,14628,10146
7600,7,18856,14959
7600,8,22315,9177
7600,9,26999,16269
7600,10,35510,13991
7700,1,23978,7704
7700,2,15991,8501
7700,3,19892,5762
7700,4,18875,10658
7700,5,24742,13652
7700,6,33351,22464
7700,7,12439,5112
7700,8,19688,12476
7700,9,23954,9473
7700,10,19691,3839
7800,1,26980,15138
7800,2,44875,25864
7800,3,33745,16317
7800,4,21329,8700
7800,5,27395,11550
7800,6,19860,7649
7800,7,25533,17844
7800,8,26859,8001
7800,9,24828,16304
7800,10,44225,9905
7900,1,16645,8056
7900,2,20695,12225
7900,3,21721,9011
7900,4,17774,8247
7900,5,10079,7837
7900,6,17901,7742
7900,7,16630,7833
7900,8,17814,8329
7900,9,17492,8235
7900,10,20806,8170
8000,1,16101,8287
8000,2,22042,8405
8000,3,23861,14790
8000,4,14663,4649
8000,5,24534,15807
8000,6,24850,10267
8000,7,23772,13227
8000,8,16244,7352
8000,9,23623,14535
8000,10,21634,12568
8100,1,35777,17772
8100,2,26411,14911
8100,3,25785,8391
8100,4,19235,8522
8100,5,19662,16573
8100,6,26189,7794
8100,7,19461,11600
8100,8,9948,7727
8100,9,18543,8035
8100,10,37800,13921
8200,1,16500,5820
8200,2,17324,8590
8200,3,10094,1006
8200,4,28783,17641
8200,5,13698,5683
8200,6,23498,11979
8200,7,24994,16848
8200,8,17376,9163
8200,9,25980,17638
8200,10,29213,12549
8300,1,27922,16220
8300,2,31151,16451
8300,3,20188,10055
8300,4,31325,16027
8300,5,18919,12190
8300,6,29681,12827
8300,7,33897,17033
8300,8,19518,6485
8300,9,20246,8391
8300,10,24446,13687
8400,1,28299,20524
8400,2,33466,18306
8400,3,37828,15686
8400,4,37982,21331
8400,5,19064,12430
8400,6,35126,13800
8400,7,22864,13813
8400,8,15484,8273
8400,9,32927,15769
8400,10,17696,9342
8500,1,19823,16010
8500,2,17695,8941
8500,3,20519,8944
8500,4,19303,8954
8500,5,19743,8777
8500,6,17485,11420
8500,7,25740,11821
8500,8,19422,11861
8500,9,25366,10862
8500,10,27990,11790
8600,1,24156,9212
8600,2,15887,8729
8600,3,32015,14937
8600,4,15403,7623
8600,5,37132,14730
8600,6,24757,12993
8600,7,29338,15459
8600,8,20124,12164
8600,9,32849,15025
8600,10,23049,11369
8700,1,41984,13994
8700,2,27412,16648
8700,3,22603,9268
8700,4,35424,19282
8700,5,26664,21310
8700,6,19502,8434
8700,7,16122,10561
8700,8,19921,11111
8700,9,24052,7840
8700,10,28193,17995
8800,1,26294,16242
8800,2,12832,4594
8800,3,22961,14196
8800,4,13315,4464
8800,5,27561,15883
8800,6,27402,14657
8800,7,16913,7346
8800,8,20742,10449
8800,9,33226,18201
8800,10,23900,12101
8900,1,17566,10633
8900,2,30411,8993
8900,3,33962,12727
8900,4,31793,16132
8900,5,28930,14063
8900,6,31267,16831
