n,m,comparisons,swaps
2700,9,8291,6227
2700,10,9994,7591
2800,1,4462,1681
2800,2,5405,2722
2800,3,6887,4166
2800,4,8705,6020
2800,5,18899,16062
2800,6,15746,7025
2800,7,20914,18154
2800,8,16680,13932
2800,9,6061,3364
2800,10,5338,2577
2900,1,6039,4349
2900,2,7813,4242
2900,3,6509,3146
2900,4,5279,3529
2900,5,7005,4619
2900,6,16032,11842
2900,7,6583,3220
2900,8,5455,3720
2900,9,13249,9024
2900,10,5319,2714
3000,1,7222,3650
3000,2,5481,2652
3000,3,21242,14447
3000,4,9340,6454
3000,5,9420,5967
3000,6,9325,5851
3000,7,14699,11186
3000,8,5785,2868
3000,9,11934,7176
3000,10,12755,11834
3100,1,6064,2674
3100,2,8114,4730
3100,3,8321,4795
3100,4,23550,14470
3100,5,7073,3885
3100,6,5558,2443
3100,7,5113,1900
3100,8,28317,25715
3100,9,8218,4719
3100,10,10078,7070
3200,1,75659,65923
3200,2,8998,5978
3200,3,8089,5082
3200,4,4377,1150
3200,5,6286,3130
3200,6,71659,34537
3200,7,7941,4358
3200,8,15057,12064
3200,9,5006,1875
3200,10,7880,4316
3300,1,7121,3486
3300,2,4052,3363
3300,3,5874,3308
3300,4,6709,3306
3300,5,5849,3303
3300,6,3871,3328
3300,7,6773,3320
3300,8,4366,3299
3300,9,12644,6510
3300,10,6206,3347
3400,1,126790,69158
3400,2,9098,6801
3400,3,29881,22287
3400,4,27081,19343
3400,5,6944,4621
3400,6,19110,14598
3400,7,45219,32612
3400,8,17451,13557
3400,9,7555,5136
3400,10,11651,9164
3500,1,8638,4686
3500,2,9170,6003
3500,3,18962,13757
3500,4,9646,6233
3500,5,9048,5036
3500,6,30206,28256
3500,7,7798,5318
3500,8,28507,20548
3500,9,9503,6291
3500,10,15435,13529
3600,1,8354,5058
3600,2,8341,4745
3600,3,9921,5959
3600,4,68317,35359
3600,5,22498,13000
3600,6,12836,9620
3600,7,18009,10874
3600,8,9998,6742
3600,9,7205,3650
3600,10,12804,9656
3700,1,5583,4118
3700,2,8946,6059
3700,3,36405,19698
3700,4,6777,3845
3700,5,18697,14004
3700,6,22289,12526
3700,7,8107,3942
3700,8,7943,3553
3700,9,7149,5301
3700,10,12683,10787
3800,1,19942,15164
3800,2,9752,7326
3800,3,27186,20890
3800,4,30204,22796
3800,5,8214,5548
3800,6,10072,7540
3800,7,13880,10654
3800,8,13464,9105
3800,9,8135,4157
3800,10,9726,7310
3900,1,19342,13535
3900,2,81016,41819
3900,3,27961,26367
3900,4,19279,14754
3900,5,12198,7961
3900,6,12557,6965
3900,7,10058,7152
3900,8,17199,12889
3900,9,10514,8842
3900,10,8623,5995
4000,1,14343,10513
4000,2,8380,3918
4000,3,62056,58343
4000,4,7272,2832
4000,5,16022,11205
4000,6,8239,4259
4000,7,6527,2487
4000,8,10349,6306
4000,9,8952,4929
4000,10,15216,7733
4100,1,19789,11908
4100,2,5270,4616
4100,3,8461,4244
4100,4,17955,8895
4100,5,8296,4105
4100,6,13043,8318
4100,7,6571,4555
4100,8,8453,4784
4100,9,6031,4077
4100,10,8442,4158
4200,1,10508,6709
4200,2,13459,12486
4200,3,12219,6740
4200,4,9406,4573
4200,5,9296,8300
4200,6,6289,4938
4200,7,9534,5848
4200,8,18361,11860
4200,9,9247,4596
4200,10,9880,9120
4300,1,15864,12129
4300,2,9887,5502
4300,3,48412,41937
4300,4,22183,16611
4300,5,8575,4309
4300,6,15441,11538
4300,7,10976,7060
4300,8,29376,19680
4300,9,31943,24215
4300,10,39306,36606
4400,1,21821,16690
4400,2,15770,14055
4400,3,32404,25064
4400,4,8771,3922
4400,5,40457,30473
4400,6,9035,6017
4400,7,8651,4332
4400,8,13791,10842
4400,9,16530,14840
4400,10,50934,49182
4500,1,6484,2042
4500,2,7676,3212
4500,3,6554,2045
4500,4,6013,1514
4500,5,8454,3989
4500,6,15508,11048
4500,7,6031,1463
4500,8,6626,2158
4500,9,8089,3650
4500,10,6548,2029
4600,1,12119,7998
4600,2,19642,18517
4600,3,36429,23735
4600,4,24601,18811
4600,5,14417,13500
4600,6,26489,18124
4600,7,8157,4389
4600,8,21920,16287
4600,9,22488,17043
4600,10,30385,21330
4700,1,28504,22047
4700,2,22435,19908
4700,3,14161,10340
4700,4,16093,12606
4700,5,61154,45244
4700,6,17828,12564
4700,7,34168,30118
4700,8,52551,36824
4700,9,12436,9685
4700,10,13852,9364
4800,1,20255,16174
4800,2,9028,4156
4800,3,9362,4607
4800,4,13391,9071
4800,5,9887,5093
4800,6,14238,10226
4800,7,34350,30408
4800,8,23887,16021
4800,9,19854,15779
4800,10,12996,7538
4900,1,46726,22865
4900,2,37153,32130
4900,3,12253,5632
4900,4,16027,11268
4900,5,9665,4798
4900,6,29220,12618
4900,7,25694,21141
4900,8,9830,4781
4900,9,11022,6082
4900,10,8678,2529
5000,1,15730,7250
5000,2,12720,6823
5000,3,12261,7311
5000,4,10333,5915
5000,5,41115,20555
5000,6,22382,15458
5000,7,8959,5829
5000,8,23870,11772
5000,9,9755,4961
5000,10,17560,11080
5100,1,22729,20718
5100,2,22473,17893
5100,3,15694,13395
5100,4,23616,17778
5100,5,99927,85034
5100,6,65401,61971
5100,7,25748,22005
5100,8,23232,17395
5100,9,81370,73731
5100,10,9454,4671
5200,1,24903,18531
5200,2,7950,5700
5200,3,24774,18719
5200,4,8644,5629
5200,5,79880,63405
5200,6,8545,5543
5200,7,25657,19573
5200,8,17138,12572
5200,9,74422,43397
5200,10,19220,16394
5300,1,24375,16065
5300,2,26159,16866
5300,3,18385,14467
5300,4,72769,47601
5300,5,32494,25958
5300,6,14631,10697
5300,7,21178,15363
5300,8,10576,5303
5300,9,25605,23271
5300,10,20221,13485
5400,1,12568,8547
5400,2,20559,14516
5400,3,165421,101644
5400,4,24878,21783
5400,5,14623,8578
5400,6,52020,39590
5400,7,14992,9169
5400,8,53517,40042
5400,9,37055,28549
5400,10,30897,27751
5500,1,11603,6156
5500,2,13265,4188
5500,3,19907,14528
5500,4,7183,1485
5500,5,9003,2069
5500,6,13827,8411
5500,7,21022,15588
5500,8,11890,5794
5500,9,13109,7688
5500,10,8426,2964
5600,1,65158,39513
5600,2,13984,9468
5600,3,41618,30780
5600,4,42034,37868
5600,5,26744,20596
5600,6,27920,24000
5600,7,83665,47448
5600,8,10605,4807
5600,9,29684,22235
5600,10,82253,58913
5700,1,71008,43809
5700,2,13687,8603
5700,3,46174,30568
5700,4,9383,3468
5700,5,101431,96150
5700,6,34048,28912
5700,7,62993,29591
5700,8,12485,6633
5700,9,14425,9247
5700,10,52244,46547
5800,1,14380,8170
5800,2,30299,21493
5800,3,14854,9809
5800,4,15452,10426
5800,5,13175,7186
5800,6,15207,9094
5800,7,14565,9589
5800,8,16571,11369
5800,9,43078,21245
5800,10,33091,22638
5900,1,38718,32806
5900,2,16216,9151
5900,3,8655,2865
5900,4,8728,2766
5900,5,8407,2375
5900,6,8677,2736
5900,7,8071,2037
5900,8,30091,24104
5900,9,10586,4160
5900,10,15138,9317
6000,1,9957,7898
6000,2,13793,8504
6000,3,9728,7991
6000,4,48641,33061
6000,5,8957,6983
6000,6,15276,9444
6000,7,45076,32425
6000,8,165591,115233
6000,9,31205,24390
6000,10,18444,7512
6100,1,14039,8434
6100,2,12596,10104
6100,3,36508,28467
6100,4,15018,11666
6100,5,60124,43981
6100,6,59493,43523
6100,7,24595,19503
6100,8,101048,95950
6100,9,12760,10832
6100,10,20435,8638
6200,1,54484,40654
6200,2,101807,59282
6200,3,23813,18587
6200,4,13002,8030
6200,5,36715,33226
6200,6,25745,21785
6200,7,36502,28287
6200,8,154125,78492
6200,9,88166,61773
6200,10,44041,34142
6300,1,7902,5362
6300,2,20116,11826
6300,3,12050,5915
6300,4,24159,17096
6300,5,19059,11476
6300,6,33660,25963
6300,7,15053,9501
6300,8,18433,15627
6300,9,32038,24582
6300,10,12223,6078
6400,1,84850,76543
6400,2,26469,20608
6400,3,49932,41443
6400,4,73365,44661
6400,5,43037,29371
6400,6,30149,16322
6400,7,29248,26230
6400,8,45744,34682
6400,9,13324,11517
6400,10,58776,27625
6500,1,95775,85970
6500,2,37160,27169
6500,3,181107,124320
6500,4,13042,6902
6500,5,17736,12195
6500,6,17179,11668
6500,7,100562,64946
6500,8,15833,9182
6500,9,19212,12970
6500,10,57547,39671
6600,1,24447,19719
6600,2,83273,49801
6600,3,26991,22837
6600,4,26545,15844
6600,5,13730,6030
6600,6,19932,10986
6600,7,29886,25445
6600,8,29825,22355
6600,9,15292,9165
6600,10,25126,22330
6700,1,32667,25369
6700,2,13778,7314
6700,3,25014,19467
6700,4,15068,8285
6700,5,77619,51550
6700,6,21740,15788
6700,7,38890,32411
6700,8,13482,8470
6700,9,37572,27038
6700,10,27137,17017
6800,1,33998,25267
6800,2,20398,18857
6800,3,10462,8492
6800,4,35948,28279
6800,5,40856,39387
6800,6,84509,79749
6800,7,20408,14608
6800,8,10696,7743
6800,9,13635,6843
6800,10,16968,10761
6900,1,32152,20054
6900,2,39623,28241
6900,3,30478,22361
6900,4,23669,17237
6900,5,25549,17177
6900,6,156866,75050
6900,7,22147,14284
6900,8,25452,12848
6900,9,34656,22767
6900,10,13495,6696
7000,1,16514,8826
7000,2,41728,31600
7000,3,20002,12731
7000,4,51879,48548
7000,5,32888,24851
7000,6,152712,88087
7000,7,40704,31336
7000,8,13576,6816
7000,9,28598,19783
7000,10,29912,19748
7100,1,20035,17291
7100,2,34856,27002
7100,3,112769,72358
7100,4,134961,76280
7100,5,84347,58405
7100,6,84080,61670
7100,7,42630,32521
7100,8,14499,11101
7100,9,14498,10617
7100,10,15845,8702
7200,1,11482,6948
7200,2,12659,6773
7200,3,22800,19305
7200,4,16298,9763
7200,5,29045,27582
7200,6,18414,11843
7200,7,81829,40514
7200,8,37366,16106
7200,9,14215,7100
7200,10,26948,21249
7300,1,37583,28638
7300,2,9526,7872
7300,3,50271,33998
7300,4,22115,17408
7300,5,42746,41978
7300,6,12743,9014
7300,7,36583,26961
7300,8,39232,29639
7300,9,15624,7642
7300,10,10626,7027
7400,1,8736,1333
7400,2,19648,12282
7400,3,11894,4508
7400,4,12039,4679
7400,5,49366,42063
7400,6,15473,8120
7400,7,62141,54828
7400,8,11468,4103
7400,9,14241,6882
7400,10,10202,2847
7500,1,25997,19481
7500,2,13773,8399
7500,3,15553,7679
7500,4,18761,12014
7500,5,17777,14210
7500,6,31873,22594
7500,7,10923,7372
7500,8,13716,8202
7500,9,16845,9108
7500,10,8987,7756
7600,1,42569,29919
7600,2,24061,18037
7600,3,18119,10303
7600,4,49141,36936
7600,5,47785,35624
7600,6,15326,8101
7600,7,21215,14528
7600,8,13736,6588
7600,9,67650,58833
7600,10,12867,5498
7700,1,77437,53135
7700,2,31620,25366
7700,3,43337,29810
7700,4,18305,10452
7700,5,28086,21508
7700,6,20166,13452
7700,7,37076,30626
7700,8,26174,18674
7700,9,20117,11993
7700,10,15474,7798
7800,1,89127,43090
7800,2,23301,15418
7800,3,28791,21959
7800,4,37836,22998
7800,5,17756,9993
7800,6,25086,17434
7800,7,47559,40960
7800,8,23038,14028
7800,9,20326,13299
7800,10,38056,30266
7900,1,13144,5419
7900,2,20201,11999
7900,3,82130,37836
7900,4,15347,7470
7900,5,20530,12897
7900,6,10994,2741
7900,7,55217,46143
7900,8,65593,58216
7900,9,11654,3154
7900,10,53017,45841
8000,1,21243,11498
8000,2,52781,45941
8000,3,19731,11503
8000,4,56679,48653
8000,5,20167,10922
8000,6,20101,11871
8000,7,18679,10571
8000,8,41402,25512
8000,9,15738,6330
8000,10,164414,157433
8100,1,42714,32065
8100,2,19190,10919
8100,3,37639,28072
8100,4,34253,25118
8100,5,15118,6821
8100,6,94083,83689
8100,7,56070,44424
8100,8,91661,81598
8100,9,25737,8633
8100,10,50112,43769
8200,1,47111,36381
8200,2,14504,7045
8200,3,60993,44136
8200,4,222694,170304
8200,5,103964,98498
8200,6,21363,13767
8200,7,33196,17691
8200,8,29267,22472
8200,9,75529,60253
8200,10,15396,7044
8300,1,13791,5302
8300,2,40165,25478
8300,3,28981,21201
8300,4,140849,78164
8300,5,28511,20410
8300,6,23030,12843
8300,7,34497,23462
8300,8,22064,12825
8300,9,122934,100291
8300,10,127263,103835
8400,1,35829,27938
8400,2,92963,73111
8400,3,56732,41013
8400,4,93469,67856
8400,5,50322,29861
8400,6,24381,15201
8400,7,263766,150887
8400,8,29062,20109
8400,9,19501,11407
8400,10,26403,21151
8500,1,45272,35556
8500,2,46278,30627
8500,3,45528,34838
8500,4,38071,35020
8500,5,53488,45735
8500,6,47457,36296
8500,7,19169,11374
8500,8,43359,33482
8500,9,26533,16703
8500,10,40918,33907
8600,1,86361,55439
8600,2,29029,23750
8600,3,75883,61262
8600,4,139543,72450
8600,5,53897,43511
8600,6,20518,12923
8600,7,81778,63311
8600,8,32638,29033
8600,9,15911,11877
8600,10,62872,45751
8700,1,41927,29714
8700,2,44012,17151
8700,3,62894,43802
8700,4,41070,22494
8700,5,18573,14791
8700,6,24562,18430
8700,7,68265,53665
8700,8,25561,22429
8700,9,18317,7994
8700,10,22227,13238
8800,1,18144,9266
8800,2,20427,11721
8800,3,17123,9142
8800,4,15824,14732
