n,m,comparisons,swaps
6400,5,12780,6280
6400,6,19066,11527
6400,7,14404,4800
6400,8,13846,5095
6400,9,20732,3959
6400,10,13758,8894
6500,1,23624,5303
6500,2,25882,18971
6500,3,15049,4754
6500,4,14021,5055
6500,5,16351,11912
6500,6,18470,14318
6500,7,13716,7994
6500,8,12985,6695
6500,9,12991,6284
6500,10,17229,4357
6600,1,35073,3708
6600,2,44964,3585
6600,3,15082,10249
6600,4,13401,5854
6600,5,14323,9215
6600,6,20791,4125
6600,7,38374,17150
6600,8,16925,4486
6600,9,14373,5131
6600,10,41175,15216
6700,1,13846,8233
6700,2,17638,8157
6700,3,18385,14019
6700,4,17896,13501
6700,5,16441,4683
6700,6,13376,6757
6700,7,20765,4209
6700,8,14011,5533
6700,9,18453,4380
6700,10,15523,6504
6800,1,56772,3660
6800,2,69819,3594
6800,3,58375,54816
6800,4,95904,3565
6800,5,18275,13801
6800,6,13742,6135
6800,7,13636,6391
6800,8,52459,48874
6800,9,13812,7875
6800,10,19782,15474
6900,1,14487,8606
6900,2,13780,7039
6900,3,22079,4293
6900,4,13831,7381
6900,5,14499,8901
6900,6,13925,7709
6900,7,18184,13598
6900,8,35861,32069
6900,9,16842,4850
6900,10,81399,77289
7000,1,97877,3688
7000,2,23354,18473
7000,3,29789,25825
7000,4,20446,16048
7000,5,44799,34309
7000,6,29846,4065
7000,7,126576,3630
7000,8,38776,34925
7000,9,70401,58103
7000,10,16512,11529
7100,1,29528,4143
7100,2,122307,7095
7100,3,43265,3924
7100,4,75350,71196
7100,5,17740,4916
7100,6,34713,7186
7100,7,18562,6669
7100,8,40627,36953
7100,9,20690,16207
7100,10,14460,6241
7200,1,15751,10230
7200,2,15896,5509
7200,3,16483,5314
7200,4,15318,9585
7200,5,44349,32451
7200,6,15119,9266
7200,7,19781,11851
7200,8,42396,9802
7200,9,14948,8962
7200,10,63145,59138
7300,1,15044,8875
7300,2,18216,13210
7300,3,17913,12838
7300,4,101191,3812
7300,5,14851,8460
7300,6,54531,3951
7300,7,203852,4863
7300,8,18120,5068
7300,9,180776,5895
7300,10,15400,9508
7400,1,15992,9836
7400,2,72882,15872
7400,3,16613,7255
7400,4,19943,15076
7400,5,14787,7626
7400,6,14860,8017
7400,7,42733,6653
7400,8,23342,4619
7400,9,18773,10001
7400,10,15667,5977
7500,1,23859,12511
7500,2,76746,3974
7500,3,15525,6319
7500,4,35380,4235
7500,5,20349,15442
7500,6,38356,7929
7500,7,22313,17557
7500,8,15688,6194
7500,9,43461,31246
7500,10,16745,5673
7600,1,22918,18185
7600,2,16026,9880
7600,3,24115,19419
7600,4,15199,7333
7600,5,19527,5163
7600,6,15587,6519
7600,7,17145,11509
7600,8,27960,4574
7600,9,50546,4159
7600,10,70580,4070
7700,1,16843,5957
7700,2,14515,9203
7700,3,27216,22620
7700,4,18145,12650
7700,5,24795,5735
7700,6,170387,18926
7700,7,70248,4109
7700,8,34664,4430
7700,9,15818,9258
7700,10,15713,9033
7800,1,19651,5366
7800,2,28334,4369
7800,3,15573,7823
7800,4,20087,14828
7800,5,22121,16734
7800,6,20957,10171
7800,7,57401,53267
7800,8,15596,8095
7800,9,98361,94458
7800,10,15579,7704
7900,1,37612,4501
7900,2,17764,5929
7900,3,21222,8619
7900,4,28747,4748
7900,5,60656,4275
7900,6,15825,6145
7900,7,30426,4676
7900,8,45187,4402
7900,9,21436,15498
7900,10,38605,12775
8000,1,17508,6182
8000,2,18409,12514
8000,3,36194,4594
8000,4,27674,22876
8000,5,19485,13873
8000,6,124741,4195
8000,7,15973,7937
8000,8,17581,11472
8000,9,22963,17856
8000,10,68075,4302
8100,1,17996,6156
8100,2,16191,8581
8100,3,16175,7922
8100,4,87587,81223
8100,5,21877,16497
8100,6,16213,7733
8100,7,26930,22107
8100,8,25250,5078
8100,9,34688,30064
8100,10,16790,9749
8200,1,38888,4682
8200,2,37826,4692
8200,3,27427,5029
8200,4,146231,7266
8200,5,17131,6784
8200,6,18682,6079
8200,7,16701,7203
8200,8,22652,5388
8200,9,23624,5294
8200,10,24203,7377
8300,1,16584,8523
8300,2,45230,4673
8300,3,15821,8752
8300,4,45751,41203
8300,5,31863,26711
8300,6,45963,41402
8300,7,24366,5319
8300,8,43128,26952
8300,9,16923,9324
8300,10,14732,6332
8400,1,16853,7880
8400,2,47836,42927
8400,3,195864,56099
8400,4,86739,4437
8400,5,80114,70207
8400,6,29976,5066
8400,7,20072,5963
8400,8,17197,9971
8400,9,16029,7218
8400,10,20053,14124
8500,1,18749,10332
8500,2,18308,11655
8500,3,118981,18655
8500,4,24353,5497
8500,5,23317,5599
8500,6,19473,13255
8500,7,18027,11219
8500,8,18117,11365
8500,9,25674,20360
8500,10,111538,4452
8600,1,19178,12728
8600,2,24709,12347
8600,3,30437,25300
8600,4,17975,10908
8600,5,21733,5881
8600,6,83092,71893
8600,7,30568,17341
8600,8,73231,67754
8600,9,23344,17704
8600,10,56546,4699
8700,1,20610,6244
8700,2,21309,15266
8700,3,52903,43513
8700,4,31612,6812
8700,5,61284,56653
8700,6,19087,12431
8700,7,17549,8667
8700,8,21182,15104
8700,9,29009,5347
8700,10,20937,6172
8800,1,33156,5217
8800,2,19437,8974
8800,3,18254,7245
8800,4,21498,15372
8800,5,17577,8785
8800,6,18204,10825
8800,7,23921,5866
8800,8,18474,7220
8800,9,18146,7479
8800,10,22158,16144
8900,1,32334,23797
8900,2,19750,5268
8900,3,44724,29965
8900,4,19667,12914
8900,5,22575,9621
8900,6,26097,20461
8900,7,17972,10467
8900,8,22142,16010
8900,9,18704,11463
8900,10,21077,6387
9000,1,55030,48943
9000,2,19272,12165
9000,3,66816,53613
9000,4,20663,13767
9000,5,75094,4832
9000,6,17547,7735
9000,7,42111,37039
9000,8,42506,37441
9000,9,22109,6296
9000,10,29978,17879
9100,1,18117,9142
9100,2,68141,4945
9100,3,160002,4617
9100,4,98358,22344
9100,5,41165,11669
9100,6,21324,6587
9100,7,18246,8568
9100,8,19847,7065
9100,9,21372,14860
9100,10,44744,35028
9200,1,55724,5087
9200,2,18764,10759
9200,3,25394,6041
9200,4,28590,5776
9200,5,23999,6431
9200,6,23888,17652
9200,7,28129,5801
9200,8,36516,27130
9200,9,20767,13947
9200,10,33146,5918
9300,1,86556,79297
9300,2,19461,11957
9300,3,22268,6624
9300,4,19256,10059
9300,5,29424,13763
9300,6,35290,29828
9300,7,19908,7398
9300,8,70150,62705
9300,9,87119,4991
9300,10,20916,6976
9400,1,29743,23956
9400,2,20553,7279
9400,3,21871,6844
9400,4,134181,127434
9400,5,18833,9996
9400,6,23691,17051
9400,7,62874,5733
9400,8,19732,7713
9400,9,18918,10386
9400,10,65810,60785
9500,1,20259,7599
9500,2,18790,9599
9500,3,27535,6115
9500,4,27600,21556
9500,5,46852,5385
9500,6,31759,25979
9500,7,19017,9981
9500,8,28066,12277
9500,9,18981,9702
9500,10,26860,20739
9600,1,21698,7164
9600,2,78256,22535
9600,3,30836,8204
9600,4,23470,6739
9600,5,19188,10441
9600,6,22975,6836
9600,7,80296,5337
9600,8,24631,6537
9600,9,27858,21038
9600,10,21382,14891
9700,1,50840,45452
9700,2,31936,5974
9700,3,19707,11156
9700,4,19410,9288
9700,5,20779,13149
9700,6,45670,5528
9700,7,38791,5698
9700,8,24042,10854
9700,9,33380,14665
9700,10,23210,16366
9800,1,92147,77005
9800,2,104533,29872
9800,3,43867,21691
9800,4,22144,17020
9800,5,20057,11615
9800,6,21719,7741
9800,7,23192,7037
9800,8,20687,12770
9800,9,20743,12870
9800,10,22750,15714
9900,1,19913,10833
9900,2,27268,6506
9900,3,23268,16182
9900,4,28554,22250
9900,5,19882,10701
9900,6,34724,24573
9900,7,36201,21032
9900,8,22058,7502
9900,9,33734,27746
9900,10,20103,8780
10000,1,24979,6921
10000,2,45058,38967
10000,3,20311,8876
10000,4,53726,7320
10000,5,20310,8633
10000,6,21317,8003
10000,7,30767,24556
10000,8,21432,13684
10000,9,20405,8747
10000,10,31864,6223
10100,1,23443,16133
10100,2,84020,5419
10100,3,33030,26704
10100,4,22638,14813
10100,5,20220,9659
10100,6,32584,26389
10100,7,24453,17016
10100,8,27829,6639
10100,9,36295,30314
10100,10,31454,6330
10200,1,20671,10479
10200,2,28358,6680
10200,3,21312,12639
10200,4,57953,5680
10200,5,50553,5781
10200,6,45475,5854
10200,7,26366,6922
10200,8,22206,8049
10200,9,76000,42433
10200,10,20484,11025
10300,1,104892,99473
10300,2,27555,20745
10300,3,35756,5940
10300,4,121608,6494
10300,5,26030,7042
10300,6,19824,11368
10300,7,26060,7073
10300,8,40351,33793
10300,9,87674,20794
10300,10,21729,13394
10400,1,57262,51528
10400,2,34832,17254
10400,3,20974,11544
10400,4,20853,11088
10400,5,81741,12212
10400,6,32520,25764
10400,7,75686,70154
10400,8,159114,93915
10400,9,17793,6304
10400,10,20993,9449
10500,1,25171,17391
