n,m,comparisons,swaps
6800,9,23837,17071
6800,10,16650,9881
6900,1,20170,13306
6900,2,14209,7333
6900,3,15805,8932
6900,4,26019,19158
6900,5,16767,9891
6900,6,13567,6682
6900,7,14990,8120
6900,8,18269,11403
6900,9,15423,8544
6900,10,14217,7344
7000,1,9285,2310
7000,2,17532,10566
7000,3,13677,6702
7000,4,15449,8474
7000,5,11350,4366
7000,6,8406,1434
7000,7,10597,3622
7000,8,11945,4967
7000,9,17305,10330
7000,10,16709,9746
7100,1,11483,4410
7100,2,10458,3383
7100,3,11517,4442
7100,4,20031,12964
7100,5,8171,1086
7100,6,11940,4867
7100,7,15407,8329
7100,8,25655,18585
7100,9,17450,10384
7100,10,31156,24084
7200,1,12991,5822
7200,2,20227,13067
7200,3,15569,8405
7200,4,16791,9612
7200,5,17168,9995
7200,6,12518,5342
7200,7,7854,666
7200,8,29596,22427
7200,9,14832,7663
7200,10,23337,16171
7300,1,13686,6419
7300,2,7934,649
7300,3,8203,921
7300,4,11432,4151
7300,5,10452,3185
7300,6,18331,11064
7300,7,15104,7828
7300,8,12118,4843
7300,9,12203,4918
7300,10,12113,4847
7400,1,8468,1093
7400,2,21049,13680
7400,3,22132,14775
7400,4,24586,17229
7400,5,11597,4240
7400,6,11939,4567
7400,7,21559,14199
7400,8,10953,3584
7400,9,11380,4011
7400,10,23241,15887
7500,1,26699,19248
7500,2,13049,5565
7500,3,8335,857
7500,4,13904,6435
7500,5,9462,1999
7500,6,15096,7636
7500,7,16746,9274
7500,8,17868,10405
7500,9,9525,2047
7500,10,8115,643
7600,1,18325,10756
7600,2,10912,3346
7600,3,14980,7414
7600,4,10687,3111
7600,5,18156,10581
7600,6,7670,83
7600,7,9621,2049
7600,8,9270,1694
7600,9,9493,1939
7600,10,7672,85
7700,1,13543,5873
7700,2,11380,3704
7700,3,29617,21950
7700,4,10642,2972
7700,5,7933,248
7700,6,19832,12153
7700,7,8666,990
7700,8,16229,8569
7700,9,12808,5147
7700,10,11456,3780
7800,1,14753,6983
7800,2,15213,7437
7800,3,21662,13901
7800,4,12614,4847
7800,5,20587,12817
7800,6,19124,11351
7800,7,10369,2606
7800,8,27306,19533
7800,9,11788,4010
7800,10,20725,12958
7900,1,20932,13059
7900,2,23809,15948
7900,3,11147,3268
7900,4,24978,17117
7900,5,11348,3469
7900,6,18260,10399
7900,7,13714,5835
7900,8,10994,3112
7900,9,26204,18349
7900,10,14275,6396
8000,1,17030,9067
8000,2,18046,10068
8000,3,15334,7356
8000,4,15913,7941
8000,5,38027,30070
8000,6,15031,7053
8000,7,11137,3165
8000,8,9927,1952
8000,9,11042,3055
8000,10,13802,5818
8100,1,27824,19752
8100,2,13781,5706
8100,3,13052,4980
8100,4,9873,1789
8100,5,17867,9804
8100,6,17871,9799
8100,7,15621,7552
8100,8,19313,11229
8100,9,24552,16489
8100,10,15954,7891
8200,1,10848,2663
8200,2,12134,3967
8200,3,27429,19265
8200,4,30418,22245
8200,5,22724,14546
8200,6,9041,862
8200,7,9485,1304
8200,8,13302,5129
8200,9,19721,11545
8200,10,8727,543
8300,1,9292,1014
8300,2,36957,28693
8300,3,13045,4764
8300,4,14423,6165
8300,5,10506,2227
8300,6,11587,3302
8300,7,14667,6397
8300,8,8528,252
8300,9,18921,10649
8300,10,18898,10640
8400,1,11045,2658
8400,2,43620,35263
8400,3,24921,16564
8400,4,24460,16091
8400,5,14882,6522
8400,6,19869,11506
8400,7,25815,17446
8400,8,12473,4104
8400,9,11934,3556
8400,10,16910,8544
8500,1,22323,13844
8500,2,18499,10036
8500,3,20499,12027
8500,4,16320,7841
8500,5,22384,13906
8500,6,12724,4252
8500,7,14309,5845
8500,8,14996,6515
8500,9,15482,6998
8500,10,10932,2453
8600,1,20018,11470
8600,2,15888,7313
